aVF,aVL,aVR,I,II,III,V1,V2,V3,V4,V5,V6
12929.9073977326,-3308.08096730275,-9614.32824050917,4804.4333310592,15169.8400354135,10891.5639148216,-10187.3627975128,-26611.8389128718,-14009.7033830082,9602.92319269383,22851.5933075228,23585.878897445
12966.3269278547,-3476.87270654192,-9537.38281801936,4653.2610612109,15133.3502868751,11013.1342963717,-10274.6060179488,-26856.9435494237,-14353.5774161202,9333.32454363246,22785.0232052105,23633.7953353292
12979.8997920843,-3637.34765729075,-9437.53870507425,4503.65380377885,15062.530802875,11116.3013652826,-10337.0508652681,-27050.8164205521,-14674.9041699947,9039.91807112943,22675.0575397536,23641.5193921088
12970.8003067252,-3788.69516609818,-9315.66926259598,4353.95055419446,14958.5236376843,11200.7969892147,-10375.2929740618,-27193.8887088538,-14973.2395813253,8719.99433151578,22516.811156708,23603.4226161239
12938.8948823856,-3930.55429612907,-9172.59210405182,4202.18439822532,14822.3128207526,11266.0373810713,-10390.0626586522,-27287.0010828005,-15248.709822252,8369.92691473491,22304.5238372905,23513.2112586548
12884.397634676,-4062.63155805436,-9009.38630521803,4046.10031097671,14655.3347403,11311.7745529263,-10382.2918143773,-27331.2330047609,-15501.3628956465,7986.73317824668,22033.0557185698,23365.0032054235
12808.4867629337,-4184.09316793916,-8827.29071197116,3884.39253904386,14459.5845096533,11338.8031429896,-10352.8824412287,-27327.4596001663,-15730.3990074092,7571.18389868384,21701.4186006125,23156.4960100265
12712.4586203876,-4293.96898784019,-8627.58687463528,3716.27301741423,14237.1431605147,11348.0572001581,-10302.7641969152,-27276.6233264205,-15934.9968100503,7125.12304625725,21310.0002507614,22886.7299066144
12597.3775543214,-4391.37394436814,-8411.75275059598,3540.3155344916,13990.2488926283,11340.2168492528,-10233.1847744018,-27180.0420856907,-16114.659979152,6649.13492197191,20857.799241804,22553.4718967416
12463.8536244817,-4475.78786917182,-8181.1823982884,3355.67194490256,13720.8308165709,11315.4899086033,-10145.3435852451,-27039.2036455169,-16269.4621172964,6143.54868226442,20343.9552615687,22155.0083525265
12311.0871943065,-4547.39036051871,-7936.84368905714,3162.9610279129,13429.6780173631,11272.610037843,-10040.0908806573,-26855.7638827986,-16400.9625250135,5607.06942967374,19766.7891969907,21689.9037237422
12137.6558232451,-4606.77356751755,-7679.56280482787,2963.43950269053,13117.1193931453,11209.6517316155,-9918.20214489516,-26631.5693698782,-16511.4091234257,5037.75492573592,19124.4553290825,21157.0583995584
11942.8272749117,-4655.04653305445,-7410.21399316973,2758.86847295171,12783.7863701799,11125.4080923408,-9780.38750554416,-26368.4742619057,-16602.6392988958,4436.40218724223,18418.3130652147,20558.2444113695
11725.6025508657,-4692.99919963994,-7129.69911286951,2551.10984195009,12430.2095506057,11018.382151902,-9627.47116720674,-26068.521931221,-16676.7034994144,3803.22724803189,17649.390719818,19895.1075052329
11484.2325032198,-4720.24319718082,-6839.13809638769,2341.13373415506,12056.8675883824,10886.2664111828,-9460.81925266924,-25734.1712195626,-16735.9367047002,3135.00512538814,16815.0827122404,19166.0151437402
11217.2817561079,-4735.47092509886,-6539.79045174111,2129.61919610022,11664.515319326,10727.0703576463,-9281.95656379978,-25368.0475078829,-16782.4459587534,2428.96272358819,15913.3615354527,18369.7487447147
10923.5574643045,-4738.59272220921,-6232.84014137151,1917.61184149721,11253.9020002977,10539.0537079646,-9092.18520158797,-24972.8022082857,-16818.4669077121,1683.53906832146,14943.7868540321,17506.690231984
10603.1510548107,-4727.96146416835,-5919.61032863041,1706.14536163229,10826.431339042,10321.7934410354,-8892.77466626039,-24551.0895994782,-16845.3657923577,900.818596034198,13909.9198016682,16580.5206292602
10259.3811397813,-4706.27289298516,-5601.72034418506,1496.26778884779,10385.1055814441,10078.2536324446,-8684.83459126929,-24105.3591083504,-16862.3159482326,92.0292589139706,12824.9968995924,15602.7707043558
9897.12884943851,-4676.55034009317,-5280.91131941996,1289.0814490129,9933.66985815231,9813.03707337185,-8469.34392656597,-23637.9701455802,-16867.4665760122,-727.274999195886,11706.945665971,14588.8340164005
9520.92354570228,-4641.97666331568,-4959.01949937469,1085.47483731313,9475.83534760248,9530.24058525676,-8247.56839514956,-23151.4357162862,-16858.7447792546,-1542.80474359681,10572.5932040109,13553.1008860709
9135.73381772047,-4604.521787872,-4637.86562157768,886.350074347912,9015.49996307948,9234.37549683164,-8020.57533533487,-22648.1956499494,-16833.9147434944,-2339.04988519436,9440.12900025893,12511.1461954862
8746.91710118119,-4562.72246795973,-4319.00707170928,692.888027591986,8556.40974006303,8930.63094703839,-7788.7084029027,-22130.4679771919,-16791.4905333354,-3100.09088227546,8328.15798064458,11479.20018672
8360.86960402456,-4514.9417878103,-4003.87883466468,506.345752934726,8102.16763704734,8626.42803949579,-7552.22334058068,-21600.4497851661,-16730.30798161,-3811.40382822078,7253.96939346169,10472.5128333963
7979.69491627315,-4455.40477819358,-3694.00113974177,327.948453430106,7656.02840319867,8321.08949277214,-7311.56109808919,-21060.3086168659,-16648.6624565452,-4457.55687482982,6235.93459826124,9507.18641874794
7610.79594552457,-4384.93904867022,-3390.88138500608,158.89073024526,7221.46688633591,8024.42109868022,-7067.49364145118,-20512.3372926831,-16545.1389781964,-5027.22525949922,5288.40731514416,8595.97635809878
7253.4263700478,-4303.37227146151,-3095.81583775108,0.234251813998696,6799.67350283559,7734.03414084384,-6821.81604808371,-19959.2879628383,-16419.040293064,-5519.30905427207,4415.64314077487,7743.14791879345
6906.71366172121,-4213.15286066396,-2809.98274295384,-147.089453427948,6391.18761578094,7448.5314649007,-6576.78717525329,-19404.0592269475,-16270.0238065801,-5937.70385881481,3616.89676253305,6948.75197208966
6570.50061344625,-4116.65296448731,-2534.96017454508,-282.252525948514,5997.21176301712,7167.39029440341,-6334.18940489595,-18849.3428954545,-16098.41794473,-6287.92532143408,2889.54151687988,6211.32975868484
6244.29665089286,-4015.70217321641,-2272.43672412864,-404.550733570172,5618.922109348,6889.65314980418,-6096.00598812697,-18297.7812848132,-15904.6103018633,-6576.88806477474,2229.4564677609,5528.14975246895
5926.2123892186,-3909.9437045556,-2022.69418122926,-513.430477741464,5255.49432612366,6613.1499227968,-5864.77424901167,-17751.9185802995,-15688.1425971114,-6808.87819170145,1635.12874241187,4898.56233739733
5613.40450287283,-3798.08473049983,-1784.86954893934,-608.509623226859,4904.56374701372,6335.02616439512,-5642.83005767907,-17214.0691664676,-15448.5631543556,-6987.38368956208,1105.61145055253,4322.35149975834
5305.02587522529,-3679.9473305472,-1560.09046529747,-689.543219359822,4566.4860313247,6054.20054285351,-5432.32509547132,-16686.4570703029,-15185.9111724032,-7118.88289275007,636.78817243222,3796.62034870861
5019.97829121038,-3559.29020898295,-1363.59130556623,-756.5580257369,4264.11121665143,5787.82006162101,-5234.53410718563,-16170.8840905917,-14900.8592261332,-7209.29009647285,224.568294363239,3318.47974334887
4716.3843940316,-3429.36446908485,-1163.46798593403,-809.972376476569,3947.66045474052,5498.22596614085,-5048.55472580683,-15668.3188659662,-14595.4625629823,-7261.88209441024,-133.490222251608,2886.46417182151
4439.3534841128,-3299.7669810778,-990.110378670794,-850.457210310719,3668.35408318547,5227.27248266537,-4872.41672130004,-15179.2562125625,-14272.5410951642,-7279.19324825763,-439.674360532218,2499.24011902682
4171.48370287015,-3168.26569619484,-832.233100344601,-878.916325260323,3404.05300498024,4960.01348549492,-4704.32269213269,-14703.9593435275,-13934.8233632019,-7262.34401818846,-695.244856955709,2156.28368180297
3914.8621344052,-3036.06307004025,-686.050737441854,-896.336127267374,3155.31547167907,4699.28354593091,-4542.07019446376,-14242.4757733785,-13585.3249899558,-7212.93695629815,-902.16700177929,1856.45231308131
3673.89650463364,-2904.92129780364,-554.887758990294,-903.5218356967,2926.00593865545,4449.84112022669,-4383.21320051574,-13794.9134950592,-13227.315721873,-7136.44567627786,-1066.01255392841,1595.55702887145
3451.01383677414,-2776.29173777677,-439.271399721771,-901.316935430982,2717.92924940326,4214.6051337006,-4225.53257219836,-13361.3284736153,-12864.0406489165,-7039.37438366175,-1193.4845196656,1368.41511255098
3245.23222377082,-2650.61248043005,-337.189276327636,-890.765982201939,2528.89221765632,3993.29266289118,-4066.56781042786,-12941.476483575,-12498.9590007494,-6927.07936700626,-1290.63193950188,1170.34348751345
3053.85098494223,-2527.73923178079,-246.145517394296,-873.059331273338,2355.10149840907,3783.89950669084,-3904.70628982357,-12535.0689826722,-12135.1593623495,-6804.15095819366,-1362.99490853005,997.032801441153
2877.11948638185,-2409.16392806975,-165.764246489037,-849.685558751501,2196.10138873265,3587.58883547676,-3740.62793667348,-12141.9261114759,-11774.6271555381,-6672.7708484903,-1414.06334570753,845.816758426904
2739.80682081006,-2307.08795515136,-108.464519683108,-822.264384654538,2076.89077979736,3430.61843249856,-3576.06156392182,-11761.8577625947,-11418.7763117801,-6533.73450528068,-1446.17732563427,714.925003246982
2584.28068875711,-2198.38129911229,-44.168851728048,-792.207838634866,1937.50533996999,3255.07598159121,-3412.78423322168,-11394.7239472836,-11068.7953864714,-6388.79283290144,-1462.37257832287,601.97126971037
2465.71815563413,-2108.14767653764,-1.2316711996026,-760.967134843855,1834.69893950182,3118.08150788864,-3252.83968301208,-11040.2960826225,-10725.637933913,-6238.9284935556,-1465.10691107101,504.979270326425
2357.56062393513,-2026.4314047978,34.6252741533217,-730.175599112171,1740.40501527315,2993.48977883121,-3097.88897680107,-10698.030355183,-10390.3776508161,-6083.27477498067,-1455.57797516808,422.907025384034
2258.86545304933,-1954.01748702195,64.4936250619068,-701.364408009416,1653.03746597703,2881.18982417629,-2949.24678769539,-10367.2723757446,-10064.0501206913,-5920.66727157089,-1434.69442064729,354.901421025475
2172.34562000309,-1893.31981463377,87.6062051296228,-675.978416446678,1574.78548507128,2784.80642632568,-2808.62244777733,-10047.3839365768,-9747.34100100043,-5749.62942288905,-1402.93201177862,300.458794857146
2098.74392237147,-1845.51205488838,104.197362731808,-655.05107759875,1505.93506307664,2705.69657680769,-2677.12782071224,-9737.78007713506,-9440.7816906739,-5569.56441871234,-1361.11738510015,258.76762548234
2035.16488256732,-1809.05484815344,115.784616473053,-638.698433747368,1443.70986799729,2640.76690292737,-2554.30794818802,-9438.10211121597,-9144.88757122086,-5383.13287789428,-1311.99109198911,227.465838892253
1977.77612105465,-1781.34028913672,123.940058179791,-626.551691303531,1384.81824160221,2585.54632229543,-2439.01718580693,-9148.08689979468,-8860.04567950554,-5194.37312438556,-1258.99509249648,203.611131898515
1926.46465991481,-1761.52285288247,128.942985155841,-618.110126598845,1329.43901981713,2539.42818288768,-2329.86502532069,-8867.4125424608,-8586.42415414918,-5006.63257839674,-1204.90592882782,184.710068865271
1904.72876504936,-1761.45528239252,123.018926564833,-612.714294982972,1299.14866622868,2527.18636598662,-2225.33184111766,-8595.76460767728,-8324.10755752481,-4823.56355334226,-1152.58170388499,168.215689656696
1858.41592099126,-1751.04963793074,124.660340924715,-609.836239206358,1245.27684636404,2490.00608111406,-2124.50235809556,-8332.7789409019,-8073.17736294482,-4648.86943938399,-1104.93600568514,151.644515417917
