aVF,aVL,aVR,I,II,III,V1,V2,V3,V4,V5,V6
8565.9726369612,-2408.60716034992,-6243.3937960861,2371.77858803922,9877.31928714334,7064.68517048794,-6231.42316317739,-7730.26833019755,10010.2722446774,17586.5479365233,15672.5016243053,12047.7569953051
8604.2726974973,-2506.32360070136,-6173.70206518489,2256.53914235119,9862.02640222731,7181.14466032352,-6429.12393092805,-8237.10960522833,9515.48240751655,17166.8318643677,15512.9687594382,11993.4636894946
8626.96767203464,-2601.2851611689,-6091.13492925921,2134.65338125237,9827.93605143089,7286.29712889653,-6612.05394617805,-8735.82073511543,8981.647047067,16681.9966408948,15305.6788702479,11905.6961118541
8634.30678894147,-2693.24380975285,-5996.43100631962,2006.8809776121,9775.56563511071,7380.23737453528,-6779.91359750372,-9227.19794733528,8410.79775351773,16134.2629182007,15050.7071218492,11783.742346475
8626.56496612341,-2781.9341917374,-5890.45460220644,1874.08400369711,9705.5230591502,7463.14039043102,-6932.95939621756,-9712.33984117492,7803.33084621257,15525.3495112096,14748.1499102933,11627.1963556961
8604.15911005868,-2867.01018626242,-5774.30934803837,1737.35543360656,9618.64231916847,7533.88018926971,-7072.32524784492,-10192.7054687117,7154.92907935462,14854.4942453155,14397.4248631929,11436.0102514352
8567.57614851865,-2948.10041689944,-5649.21558549424,1597.88872363139,9515.87017220521,7591.16883297694,-7199.77522095098,-10669.9973736409,6459.34791377474,14120.1353877395,13997.8673460651,11210.435266221
8517.23810713858,-3024.85821243817,-5516.22649381943,1456.71603477468,9398.0441717858,7634.59401114937,-7316.40297458342,-11144.8439787547,5712.25712275828,13322.3046144951,13549.772013736,10951.3358798559
8453.63297216417,-3096.94822023845,-5376.43240502066,1314.88607902154,9266.0699389502,7663.82966580504,-7423.79080457098,-11618.0461028592,4909.75555173786,12461.2895651032,13053.6987582846,10659.7336306467
8377.39393005012,-3164.07155619909,-5231.0794045312,1173.55199187511,9121.0162478478,7678.27893591623,-7525.00877003028,-12091.686389036,4048.51730789685,11537.0577051812,12510.0220836076,10336.266240828
8289.1754253605,-3225.96857058752,-5081.36213902514,1033.79607241776,8963.94406305414,7677.48263345033,-7623.33090996477,-12567.7952280613,3127.02485848539,10551.0204387521,11919.8346933777,9981.79517327815
8189.65594694479,-3282.38651470466,-4928.45638358872,896.670887955475,8795.93494013086,7661.1249008715,-7722.02971484428,-13048.3133664414,2144.63171738095,9506.15666080196,11285.0937223327,9597.65714088904
8079.39132088421,-3333.12771622381,-4773.24972916069,762.955191823579,8617.85411502975,7629.04169345843,-7823.40479787454,-13533.9011587502,1103.49246603559,8407.97855538594,10609.0555579338,9185.85903166159
7958.60655067391,-3378.09820630613,-4615.95861755549,632.811934401448,8430.02933624248,7581.41732686042,-7926.95197901114,-14021.6370968495,11.4502275392188,7267.25436603208,9897.54727603996,8749.75649107371
7827.37208699395,-3417.26376649943,-4456.45697430635,506.082594402467,8232.52696548768,7518.65545636835,-8030.83308923026,-14507.0129745106,-1120.36809436431,6097.62153190342,9157.84106659419,8293.43924824999
7685.70500350462,-3450.62898173017,-4294.48799063559,382.479343861617,8025.30634926803,7441.23317733086,-8133.26565627178,-14985.901891535,-2279.97703748493,4911.86359465391,8396.95667235954,7820.88993872594
