aVF,aVL,aVR,I,II,III,V1,V2,V3,V4,V5,V6
-879.420629953104,-377.397464723354,1340.5687211569,-1078.28199106564,-1582.82430496162,-157.479239323226,293.022879599132,681.721358334313,-187.375937300824,-1424.83324197124,-1278.99243465516,-1665.7530525378
-878.95489502607,-374.718067881037,1334.20927253144,-1069.18998849263,-1572.81391416379,-160.766843280017,293.538722728772,666.220976102254,-183.098799705462,-1415.08441640018,-1290.01958221875,-1651.40441969357
-881.569538837182,-369.775398164597,1329.63846668723,-1061.11004499946,-1564.84683423562,-169.6145463254,297.892445153386,649.454012496779,-175.839237365739,-1401.88505996582,-1310.60005905057,-1635.3231532029
-888.126105778889,-362.769039274177,1326.9109795601,-1054.09991169748,-1560.25571918592,-184.201126139338,305.705190176703,631.812175397048,-166.39487381733,-1385.63986253179,-1340.47389848323,-1617.73592692399
-899.594092634642,-353.740377731564,1326.18772115948,-1048.05230044402,-1560.04184355809,-205.079429823537,316.893712025434,611.594118145527,-154.727923150424,-1366.49418767998,-1380.6127722427,-1598.70110373535
-916.684556188674,-342.674748684031,1327.57984138405,-1042.77754140129,-1564.74116332552,-232.733253550724,331.46793174881,586.51438642879,-140.453893675762,-1344.53257956341,-1432.09026278494,-1578.23236453283
-940.957969006096,-329.646906400095,1331.20753860289,-1037.99440171297,-1575.73617670709,-267.711169103013,349.264571838634,554.01336276529,-123.512901626462,-1319.9972359809,-1496.66754154635,-1556.30030917982
-973.047788009109,-314.720669539673,1336.88043212193,-1033.40794293466,-1593.29873264057,-310.028675547764,370.172849830281,512.749044940866,-103.965096717619,-1293.33660659011,-1574.93198986515,-1532.9242752875
-1010.72107458181,-297.909070438087,1343.78110639693,-1028.90761844108,-1614.81337858743,-358.297017814056,394.242557946363,464.950446138303,-82.1354674652458,-1265.4270596363,-1663.93075014303,-1508.36907662479
-1049.86453063859,-279.268981272488,1350.79283043059,-1024.41765103113,-1636.5958532774,-410.450397645609,421.457777177192,414.430070836054,-58.4520127546547,-1237.18033503305,-1759.10849247851,-1482.9487889552
-1088.10503456297,-258.886538692513,1356.48907894582,-1019.6420125393,-1654.08729918884,-464.280406255325,451.737322382778,365.191516830137,-33.0988115117506,-1209.26896373532,-1855.18671777777,-1456.87581588058
-1120.2389118608,-236.964177422718,1359.53136557296,-1014.18045598876,-1663.5703784402,-517.497637737174,484.754135395847,320.866918321783,-6.13990413153044,-1181.99459482522,-1947.27073615228,-1430.28521177751
-1146.53020389742,-213.99154933192,1359.50930579469,-1007.86530112707,-1665.20918807351,-568.253799319823,519.55636914496,282.955037462442,22.5122030967306,-1154.80120480286,-2032.99899674697,-1403.08786920365
-1167.64845619964,-190.594969860358,1356.51317691537,-1000.75654202249,-1660.82576693264,-614.923108164958,554.90298879859,252.032643703631,53.0320776334834,-1126.72100950437,-2110.97832912215,-1375.0892217736
-1184.07397403436,-167.353934340681,1350.27087970684,-992.464739780956,-1651.84080679158,-655.748313586162,589.679011319086,228.912331485367,85.3983344940203,-1097.09034070441,-2179.89363023812,-1346.258255443
-1194.86395793281,-144.896029562446,1337.07308807618,-978.68091022677,-1636.08260973525,-689.086115429387,622.674747234179,214.701249525169,119.623424836508,-1065.08572045631,-2237.70496358082,-1316.5013437441
-1199.59602812313,-123.904493645698,1323.50614831763,-967.901753592285,-1618.88077851684,-713.4480533161,652.572340131343,211.69938582301,155.944951832156,-1029.54379049448,-2279.81652539863,-1285.50973217609
-1193.73967266705,-105.006668939285,1301.13610041646,-951.037270502821,-1590.94610423812,-727.59194737437,678.17691819675,222.403577501964,194.550199428585,-989.460630515254,-2301.0612683839,-1253.00754693322
-1174.60311505563,-88.7990617575321,1272.51257789097,-931.770884502704,-1553.68365038816,-730.733455151177,698.327065410536,248.496819335932,235.556867503465,-943.883256935073,-2297.13535162005,-1218.75586515902
-1141.94008075243,-75.7084714361224,1237.22191855255,-909.943551972231,-1506.1502323509,-722.489522640547,712.239693036982,290.690582207024,278.783111200728,-892.522390027058,-2265.36329406542,-1182.77577444268
-1096.14595281711,-65.7648319063678,1195.39455207466,-885.296401796563,-1448.89971714642,-702.889478743858,720.029000445538,347.898437695611,323.310948014346,-836.755851051328,-2206.74795806347,-1145.76212245999
-1039.47939640708,-58.7837841673699,1147.96036609773,-858.121804898764,-1383.74236804821,-672.352191910857,722.272076255527,417.976507544771,367.875441515898,-778.742964728295,-2124.26346613275,-1108.71660002579
-974.083130116402,-54.5717521530058,1096.17697635556,-829.067187460792,-1312.46073783292,-631.50214876566,719.592100355183,498.743542318099,411.260792606008,-720.562189931807,-2020.97363191592,-1072.57562890715
-902.160802006629,-52.8225513125466,1041.26047508019,-798.71228612172,-1236.73790079759,-581.348328621,712.804800934484,587.679294166919,452.182849983876,-664.493258235783,-1900.33582022877,-1038.33583071487
-825.595432632105,-53.1269315599456,984.023733494936,-767.408878061308,-1157.75319086799,-523.419770779898,702.777387833428,682.172992370441,489.435504248802,-612.695610617027,-1765.31841964764,-1006.92302146471
-746.120373051878,-55.0781376523377,925.2353699603,-735.509146914077,-1076.5631587916,-459.51192060135,690.330006186424,779.582067676353,521.948385490048,-567.055915307147,-1618.73456634653,-979.138384797021
-665.961257972425,-58.2244318564977,865.981309429479,-703.510746759321,-994.794832796239,-391.644037996073,676.42793250652,876.742401234363,548.587204185791,-529.64646116441,-1464.35845480385,-955.865999567374
-587.175250622275,-62.2223649993436,807.445295603232,-671.953085005007,-914.207206358551,-321.757677183713,661.831354704993,970.686062651791,568.494692852525,-501.928812675166,-1305.98041235883,-937.724119287226
-511.316275336813,-67.087812735415,750.923196938919,-641.390041982469,-836.531841219206,-251.279176782171,646.658494902016,1059.30815224826,581.450957080388,-483.867243456892,-1146.74671565826,-924.697970889993
-440.688161545641,-72.9891355018405,697.754639511762,-612.382792628528,-763.52473626836,-181.412605325891,630.748193930843,1140.90435764046,587.5818116154,-474.687737785699,-989.585350081903,-916.457800248445
-374.030718373408,-80.0102494647329,649.075099476417,-585.523550481639,-696.610981181681,-113.337823231495,613.965637472227,1214.14876834982,587.205677075542,-473.344721944671,-837.068085302443,-912.509134393334
-314.514128607714,-88.2918012464962,606.051622999783,-561.458482070992,-637.233098998154,-48.2292384843706,596.093090802434,1277.79703407537,580.785706132366,-478.558940092502,-691.647672524478,-912.272127533054
-262.290649706974,-98.0380152537679,569.845644508664,-540.543848898394,-587.135007899037,12.5169304254824,576.959127228072,1330.04432944102,568.683860174994,-489.384002982774,-556.210005496781,-915.393460193136
-218.456413246551,-109.382909698074,541.322267205177,-522.789808347568,-547.786368235564,67.4797092915624,556.508191882243,1369.10192149724,551.274688800063,-504.99805882716,-433.651241221621,-921.562138985759
-183.976916299059,-122.462554610913,521.582464091499,-508.725172834567,-520.531947049823,115.44808422754,534.633488963012,1393.63498294285,529.120666357252,-524.220029258101,-326.52312915395,-930.261480441254
-160.411695682453,-137.200531020023,513.878734622179,-502.824948795799,-508.130774011883,155.41117874559,511.453817259286,1402.81407117911,502.852987838999,-545.978156060117,-237.049434427612,-940.943869076347
