aVF,aVL,aVR,I,II,III,V1,V2,V3,V4,V5,V6
3778.18033734875,3338.48456716057,-7052.56525537556,6994.67090392404,7315.86865727116,399.402342452839,-10652.4458573717,-18993.6961719265,-1.79762103914817,11083.4096754336,13488.1821762406,13144.6974722422
3787.84707231081,3299.15623292231,-7036.43749755087,6977.61193630693,7302.17577183998,429.659957185573,-10777.7251799566,-19161.4671380104,-132.415909179544,11143.780870371,13623.0571504203,13279.0690349874
3780.9895052792,3256.31639227836,-7004.67358926195,6948.55943091775,7266.0939296771,449.168043412049,-10880.3905867067,-19292.3981166541,-253.199719992019,11189.4832484148,13740.1938651865,13392.2037295689
3755.65366960066,3212.96926423936,-6957.93550143859,6908.6955365443,7207.34969358984,454.545476669155,-10960.6854003456,-19386.9677514751,-364.248359270606,11220.1858207638,13838.4905166048,13483.6068845932
3710.24365544129,3172.08804306447,-6896.910378035,6859.16841804861,7125.84480149288,442.983835639577,-11018.9090845315,-19445.704801695,-465.737685945938,11235.6220386395,13916.9670098594,13552.8940532309
3643.23367607677,3136.70125828947,-6822.52659552644,6801.40860962875,7021.83481377624,411.361361726102,-11055.6515926461,-19469.5478971846,-557.965375620048,11235.5699794595,13974.5281956833,13599.7683126967
3554.09851149977,3108.99726251174,-6735.80351093294,6736.69719244349,6896.13030439086,357.914096539014,-11071.5511865579,-19459.550922023,-640.931636781277,11219.9631919194,14010.1391064905,13623.9640089031
3444.68710236136,3088.98042458775,-6637.85106712549,6665.82861505959,6750.72629226377,284.182887378098,-11067.138549136,-19416.785649356,-713.611357853139,11189.0669118966,14022.8262641951,13625.1037774501
3318.01368656124,3075.58488347286,-6529.83445507634,6589.3649293355,6588.23717263669,193.279834561366,-11042.9504138476,-19342.4233951282,-774.627377106064,11143.2957941128,14011.6785391608,13602.8048270838
3177.15791758421,3067.44088210779,-6412.78402115807,6507.58920305149,6411.09490449735,88.7950509113732,-10999.472276227,-19237.556757999,-822.859224933125,11083.0627812514,13976.0630731705,13556.815609076
3025.58702190483,3063.05577956305,-6287.75869853512,6420.77069775147,6222.01597476191,-25.3049008782236,-10937.2684799092,-19103.4292754757,-857.283260852556,11008.8026386844,13915.389123106,13486.941087982
2866.64990423445,3061.8222374163,-6155.98202419886,6329.61136565001,6024.11060518978,-146.030996566119,-10857.1978185303,-18941.7426743439,-877.323774647953,10920.8477829094,13828.8476003581,13393.0301945624
2703.44026644415,3063.37070996624,-6018.65569202865,6234.84263487113,5820.38906723158,-270.795514032619,-10760.2133478937,-18754.3370835149,-882.784092027224,10819.4764285859,13715.7288270324,13275.0443803755
2539.44393519447,3066.64585836377,-5876.95187607597,6136.98696208959,5613.90552042862,-396.166553530924,-10647.2383124851,-18543.0237968962,-873.331854952847,10705.0788050236,13575.5444415082,13133.0368625615
