aVF,aVL,aVR,I,II,III,V1,V2,V3,V4,V5,V6
-32.1514202176417,-265.044482599814,332.863401455148,-396.743987978678,-229.927216950396,188.108816059546,-260.640539635865,629.725878802578,-58.5187319236225,-118.123642393669,-149.059214293908,-334.319309724483
-31.7847026730429,-263.227494161877,329.728552331064,-393.479703824931,-228.185548315086,187.538047976671,-348.782187719801,623.271860096795,-60.628065253376,-117.931056921317,-148.624110475992,-333.295877042725
-31.3995629890638,-261.415579406505,326.595723768461,-390.220426648155,-224.614974850337,187.264506947156,-408.494998595388,618.486966132584,-62.672604771496,-117.7329634123,-148.161470996256,-332.283715329455
-30.993683095438,-259.607605596745,323.459545297242,-386.961339509699,-222.382613495521,185.987752095228,-434.537459901324,615.773518605635,-64.6496840241675,-117.52534573621,-147.670104848492,-331.304982575306
-30.5639376987224,-257.803539138306,320.318991942672,-383.701568933011,-219.953023102805,184.358787585847,-432.894690066813,614.74509852779,-66.5571505606758,-117.307468649856,-147.148722481946,-330.353954266431
-30.1068896190983,-256.002921845564,317.17128999884,-380.438610882449,-217.314048566983,183.185071778537,-425.695977361846,614.623652145595,-68.3925935398374,-117.07755789204,-146.5957622645,-329.233799181502
-29.6187194082016,-254.205979534369,314.016192644906,-377.172343139442,-214.672415277281,182.200598790388,-416.696364429386,614.91297193885,-70.1538428457766,-116.835455080048,-146.010932578479,-328.374816233665
-29.0957612477645,-252.413638487031,310.85618654189,-373.90516914437,-212.081960100427,181.122175783049,-400.064248611536,615.074964227173,-71.8392658763246,-116.582900669363,-145.39498161646,-327.344212646905
-28.5354256270651,-250.626451993829,307.692416409259,-370.638230308707,-209.481432101098,180.041538215258,-379.793592856159,614.465917961231,-73.4475846796363,-116.320591387161,-144.743810885255,-326.330546859608
-27.9354468255685,-248.844974509845,304.52605363986,-367.372693106554,-206.8508649986,178.986185238309,-358.385018650392,612.533377543349,-74.9776839646888,-116.049166830766,-144.051815883998,-325.325413969862
-27.2933317614067,-247.069846949346,301.358557173727,-364.109987319842,-204.216213498903,177.900903238957,-342.992420231482,608.639929040292,-76.4285007227468,-115.770108563975,-143.328444997698,-324.311087448118
-26.6065154097112,-245.301590371487,298.19096293366,-360.851149954174,-201.597513258502,176.782248139079,-340.768735695684,602.377206456983,-77.7988094285306,-115.484758752088,-142.58794048672,-323.292528222307
-25.8718718419908,-243.540633706427,295.024053150357,-357.596990618731,-198.970912453774,175.655045278602,-349.410340384236,594.031033262708,-79.0868765363657,-115.192727695791,-141.809085619537,-322.259378969731
-25.0861570319718,-241.787368616679,291.858516643058,-354.348233723212,-196.285412718433,174.537756403122,-363.290335587792,584.201500120439,-80.2908242265694,-114.892462397507,-140.944302936454,-321.175373426376
-24.2469576924895,-240.042129190405,288.694934037595,-351.105490754868,-193.547073800832,173.4410032848,-376.375013899614,573.476097279984,-81.4091324076198,-114.584350101237,-139.99751667688,-320.042610297308
-23.3519827946383,-238.305252143335,285.533910753951,-347.869393529279,-191.17109232976,172.371835028821,-383.294349022049,562.544275865242,-82.4403900041716,-114.283325188602,-139.34255292113,-319.163628795915
-22.3986247681971,-236.577165357171,282.376310626315,-344.640811009052,-188.235705181188,171.330893081674,-384.498202656939,552.052455101998,-83.3833639448076,-113.957173641981,-138.145192798558,-317.864610191765
-21.3847726538378,-234.858310307734,279.223070106757,-341.420672332804,-185.65897514233,170.314663087438,-382.89521745972,542.553758189682,-84.2371291256318,-113.639054599547,-137.233799609709,-316.815298014743
-20.3087472391007,-233.149067429547,276.074991843336,-338.209776350068,-183.028202525658,169.321048820748,-380.152217025269,534.700356991024,-85.0008598310237,-113.314772817612,-136.2344353999,-315.713656947869
-19.1699011519244,-231.449785616712,272.932874050836,-335.008902631289,-180.348237031204,168.3482316133,-377.623484328804,528.927685001986,-85.674297389729,-112.984934420864,-135.150848843806,-314.56273045424
-17.9704831585718,-229.760740540932,269.797485888187,-331.818771607358,-177.670610615861,167.395167324537,-374.903468409671,525.099245991335,-86.2583279853966,-112.651895492269,-134.029747950899,-313.399766828956
-16.7147559067121,-228.082163334845,266.669566938994,-328.640059164448,-175.008361129111,166.461267151945,-370.793487142851,522.820809799117,-86.7544604018772,-112.316865300635,-132.883415730283,-312.233936381858
-15.4051494592031,-226.414315594638,263.549990047641,-325.473554305838,-172.34764929499,165.544097418864,-365.360832075224,521.64520897525,-87.1646078572858,-111.979774855677,-131.700185901637,-311.054740166112
-14.0433720145827,-224.757422040353,260.439566084727,-322.319981608067,-169.684796290063,164.640751762529,-360.048619468501,521.065167021588,-87.4908990412005,-111.640101612691,-130.47824244235,-309.859641105569
-12.6395295562834,-223.111610667951,257.338835660513,-319.179816909087,-167.024698655519,163.749066297885,-353.422657135717,520.726873053215,-87.7351569223251,-111.300007117131,-129.222313157743,-308.651926274151
-11.20639769765,-221.476990903917,254.248300499111,-316.053497825068,-164.371234720202,162.867082981924,-349.442741281914,520.357099839317,-87.899241094025,-110.963259022319,-127.934544185048,-307.432897567061
-9.73419673762115,-219.853655972671,251.168488371527,-312.94147242713,-161.720234954427,161.993179113711,-345.474588778566,519.572806364054,-87.985492068834,-110.623295499233,-126.61621941751,-306.20294050261
-8.2052881935044,-218.2417440035,248.100065149359,-309.844313005275,-159.063914433295,161.126319901725,-339.854477757726,518.1267762387,-87.9964353873347,-110.270560463893,-125.269318269561,-304.962841075119
-6.65530453507505,-216.641546307339,245.044120139581,-306.762980394285,-156.420438669278,160.265921908241,-335.347928944136,515.994903861173,-87.9348561504166,-109.925518034291,-123.896300047834,-303.713365652335
-5.160376387754,-215.053414497172,242.001916585058,-303.698593878101,-153.815931238202,159.411748408427,-334.609684997784,513.250829992931,-87.8037082779088,-109.618515672387,-122.499788064205,-302.455183166422
-3.71665016420393,-213.477659622901,238.974594463152,-300.652160964739,-151.203955735424,158.563924758452,-335.278947778784,510.334694075258,-87.6057091235089,-109.310989942988,-121.082181793546,-301.188927835346
-1.74387798996295,-211.914590325358,235.96330770337,-297.624698139415,-148.514352200167,157.722670826815,-334.199940754944,507.708556302905,-87.3437269331962,-108.912836350272,-119.645998998643,-299.915238552718
-0.546793048791997,-210.364470043321,232.969170566696,-294.617169312397,-145.845752621637,156.887901833073,-331.366911282547,504.981254064984,-87.0211859334854,-108.434830809543,-118.194119804516,-298.634812797097
1.16133602781851,-208.827518773393,229.993194668402,-291.630440768754,-143.423311886499,156.059478768873,-326.919106428882,501.70079415686,-86.6415432929446,-108.615439858543,-116.729407453534,-297.348244409198
