aVF,aVL,aVR,I,II,III,V1,V2,V3,V4,V5,V6
10889.4808940022,-7430.15079268193,-2362.2800142331,-3912.22776707385,9161.07158140164,10798.1221744762,-11772.1746604839,-28497.8748267204,-12926.0143426998,8136.47170619725,24951.2920374918,28268.1581446955
10896.4998178602,-7447.22329035088,-2347.06939032408,-3930.18482941265,9154.65496576046,10817.3309034522,-11747.6688516191,-28419.9000234145,-13089.9668545636,7804.23535676509,24763.1955720382,28169.4073133672
10900.9418576947,-7461.91892646718,-2331.28864938067,-3946.70453526055,9146.16969816669,10833.212809668,-11717.4267083318,-28329.7765502976,-13240.6069533636,7476.35787848107,24571.2338756953,28064.4563239434
10902.7904921667,-7474.20969033573,-2314.9538317712,-3961.7396434313,9135.62478194095,10845.7382735812,-11681.7929422028,-28227.7963896421,-13378.27158954,7153.81705833995,24375.75477309,27953.4204274557
10902.0354267653,-7484.07646615309,-2298.07565450598,-3975.24918451551,9123.02915550009,10854.8951442411,-11641.1054562862,-28114.2652544467,-13503.3159704367,6837.54682504381,24177.0922984128,27836.415504438
10898.6653538132,-7491.51348920484,-2280.66138578364,-3987.2017440515,9108.38637806941,10860.7009531864,-11595.3855532928,-27989.406786502,-13615.5528292808,6528.28555575391,23975.5164465862,27713.5362282288
10892.667203827,-7496.51775200182,-2262.7184662073,-3997.56835187372,9091.69828434229,10863.1790063768,-11544.5475064114,-27853.4300964676,-13714.5986134703,6226.71426145141,23771.2796685047,27584.871211877
10884.0388787684,-7499.0950432474,-2244.2476156739,-4006.32576308739,9072.96956074864,10862.3621268788,-11488.5726602814,-27706.5947260448,-13800.1775533174,5933.53011117923,23564.6411725443,27450.5202842514
10872.7699011565,-7499.2412573478,-2225.25496670913,-4013.44602429674,9052.20335504254,10858.2653132919,-11427.4408768643,-27549.1809154695,-13871.9586825887,5649.45648859534,23355.869067036,27310.5804395494
10858.8234733476,-7496.91775764695,-2205.76663288824,-4018.88083125916,9029.40091225836,10850.8435295511,-11361.2021292062,-27381.5117380072,-13929.6122856818,5375.37010642985,23145.2830885419,27165.1471172053
10842.1525646919,-7492.07212202441,-2185.81623563735,-4022.57535937103,9004.56233039894,10840.0236031438,-11289.9494711302,-27203.9383108819,-13972.8381015791,5112.18642421339,22933.2170520234,27014.3138812137
10822.7027496187,-7484.65020909192,-2165.43743297132,-4024.47933783121,8977.68107455212,10825.7315790811,-11213.7117400552,-27016.7833690795,-14001.2640448008,4860.6763081691,22719.954857683,26858.1518144345
10800.4218126495,-7474.59943830976,-2144.66312657619,-4024.54530608701,8948.75126742073,10807.8874130538,-11132.53565173,-26820.3870350858,-14014.5543182079,4621.58073403208,22505.7735800545,26696.7333410315
10775.2832395399,-7461.8885262028,-2123.51571988196,-4022.73710158805,8917.77722343363,10786.4207095339,-11046.5499403489,-26615.1461636155,-14012.5366589559,4395.65248505889,22290.9650320737,26530.1606097307
10747.2659405601,-7446.49353910807,-2102.01200885703,-4019.02705778197,8884.76182045912,10761.2678844715,-10955.9132436953,-26401.4639989496,-13995.1507247723,4183.54223993854,22075.7880300183,26358.5297094919
10716.3347759842,-7428.37857724348,-2080.17243210028,-4013.38587920099,8849.70016641492,10732.3569937346,-10860.8107316507,-26179.7396917815,-13962.4068376522,3985.82934035636,21860.471753208,26181.9138240862
10682.4497655775,-7407.50947718573,-2058.01314154504,-4005.79437864127,8812.57851570909,10699.6216926249,-10761.4354361512,-25950.3393844632,-13914.4484809264,3802.87000736521,21645.1674807514,26000.3554028305
10645.5579277313,-7383.85523746686,-2035.54197013766,-3996.25216730071,8773.36322424038,10663.014452463,-10657.936787973,-25713.5320371235,-13851.5850542715,3634.5680453752,21429.8650197701,25813.828904026
10605.598149252,-7357.38530255528,-2012.76273617034,-3984.76921696142,8732.00938244867,10622.4975848514,-10550.4506800893,-25469.5382154104,-13774.2352776794,3480.57229997171,21214.4635034141,25622.2702447725
10562.5251725041,-7328.0841283986,-1989.67342044777,-3971.36636177525,8688.47776845251,10578.0344705654,-10439.1284603048,-25218.5864349854,-13682.8952526364,3340.44114484158,20998.843090451,25425.6270417163
10516.2840891546,-7295.931429232,-1966.27127222758,-3956.06744978149,8642.72074061756,10529.5950026503,-10324.1244830266,-24960.8858633272,-13578.1247517832,3213.61558425463,20782.8376052499,25223.8208896474
10466.7874565345,-7260.87983740625,-1942.56121716339,-3938.8850915616,8594.67389695899,10477.1610037881,-10205.6044404021,-24696.6340144555,-13460.490265094,3099.53607624728,20566.2580375143,25016.7298221789
10413.9447691414,-7222.87949311745,-1918.54919804482,-3919.83229075822,8544.27119486306,10420.7106362359,-10083.7392601443,-24426.0308143964,-13330.5728099696,2997.61596088126,20348.9057160434,24804.226270221
10357.6686478313,-7181.88720080039,-1894.23753754335,-3898.93127761852,8491.44439305659,10360.2065663731,-9958.68909750217,-24149.2536423256,-13189.0149758495,2907.1099496929,20130.5325125329,24586.1707967813
10297.8931243211,-7137.87621141482,-1869.62585594395,-3876.21133990363,8436.13808621368,10295.6024867668,-9830.6094702539,-23866.5017463011,-13036.4397714989,2827.27922831539,19910.9108674091,24362.4565703104
10234.615713649,-7090.86569120958,-1844.7068879027,-3851.71638689351,8378.33703022433,10226.8323859329,-9699.65418913416,-23578.0521607398,-12873.3809878659,2757.52558899301,19689.9122681835,24133.0843475978
10167.8605123707,-7040.89507215042,-1819.469867541,-3825.4981334648,8318.0420321382,10153.8150875658,-9565.97328753062,-23284.210763792,-12700.3457424118,2697.27966262459,19467.4395888993,23898.0966278523
10097.6367172214,-6987.99215928181,-1793.90716091843,-3797.60246247529,8255.24621828349,10076.4901958576,-9429.71612656828,-22985.2791177021,-12517.8298981971,2645.99559895654,19243.3910088472,23657.516599162
10023.9579081232,-6932.189428034,-1768.0099012785,-3768.07910291328,8189.94435811916,9994.77515382183,-9291.03019454298,-22681.5574760595,-12326.3489486207,2603.0829549286,19017.6540045496,23411.3695107347
9946.83417328451,-6873.5216830719,-1741.76576390571,-3736.98686081559,8122.12408056396,9908.51617837551,-9150.05936995529,-22373.3124666008,-12126.5208738943,2567.74706137798,18790.0463781719,23159.6545284734
9866.26296400932,-6812.01621573505,-1715.1632080389,-3704.38388670641,8051.76417716513,9817.55646512914,-9006.94474205698,-22060.7889964887,-11919.0011910128,2539.1252757907,18560.3528608176,22902.3450570089
9782.25325411558,-6747.70827876482,-1688.19104244022,-3670.32919744347,7978.85227910532,9721.77108749615,-8861.82463316576,-21744.2465769158,-11704.4126978506,2516.41444047916,18328.3880090602,22639.4381627125
9694.78248462177,-6680.60984367221,-1660.84291537615,-3634.87099388298,7903.35806139492,9621.07728653744,-8714.83517967039,-21423.9200268438,-11483.3821566131,2498.82652048266,18093.9434388827,22370.8848728012
9603.74997421314,-6610.67349620829,-1633.12466350269,-3598.02875665189,7825.20722633812,9515.50648292721,-8566.11131901702,-21099.9909486141,-11256.5268433888,2485.64682996327,17856.7656677265,22096.5258576324
