aVF,aVL,aVR,I,II,III,V1,V2,V3,V4,V5,V6
1047.56115938085,-1023.79542819367,1970.94913427882,-493.509982485698,-1680.38922370769,1917.74066909368,-5485.51786333521,-6641.04089574184,-6657.65099145956,-6112.22527042103,-5541.05351194388,-4403.97435454011
1072.70306858984,-1018.84662683681,1944.77171072268,-480.136563519693,-1622.26614627023,1935.16790874959,-5460.55800801611,-6627.02705872382,-6636.72528241946,-6078.15876230943,-5487.14281171397,-4338.47352551851
1055.76793378429,-985.373875355377,1934.21046894858,-455.537107187348,-1606.8936342999,1902.81532008665,-5430.12490790788,-6623.20404709322,-6611.9156640096,-6036.01718241314,-5430.84697661832,-4279.24694675047
1072.61276853955,-965.436707929941,1900.5214258352,-419.911379573502,-1560.92398956506,1898.52220635749,-5392.31205435443,-6626.3650141063,-6577.95585348037,-5981.28891944385,-5372.1656033717,-4229.16150962948
1088.40579710885,-940.668692939564,1861.22400016394,-374.08935739227,-1517.23811230998,1887.00933329878,-5347.7588887486,-6635.47872482703,-6534.98996427563,-5913.90022821882,-5309.94332688569,-4185.84409449911
1102.61294137566,-909.936221608147,1817.5000943175,-319.186061010766,-1474.65319804647,1867.95972202267,-5298.21328883171,-6650.14981204745,-6485.00555644574,-5835.24722011804,-5242.37578528053,-4144.58898611063
1118.88216227958,-875.015262199491,1767.55972324816,-256.942806957491,-1427.19821683464,1845.61934046159,-5245.09878662901,-6669.57960179431,-6431.36401281722,-5748.82335292751,-5169.42397640079,-4102.20196223818
1137.66775124003,-836.190126167358,1711.4907756111,-189.086206440902,-1372.81911762505,1821.01790423387,-5189.55874273849,-6691.56453826378,-6375.16491766053,-5656.01721510357,-5090.42019429352,-4055.32643014327
1156.24295637113,-792.559166519322,1651.88392607388,-116.467543468661,-1315.60706916844,1791.83067635328,-5131.48457687676,-6710.50249434417,-6309.3539604004,-5550.0329343239,-5002.08517478617,-4000.76895343202
1171.75737045616,-743.532778955572,1591.58744966223,-39.6216221148037,-1260.88087907904,1755.69739110711,-5070.34517922443,-6719.70554460367,-6224.28651962702,-5421.71401290841,-4900.5920732694,-3935.93003773058
1183.68954404607,-689.065063974058,1532.54760801456,40.8467104369103,-1211.57425213912,1712.61648019252,-5006.35424490347,-6713.08074860578,-6111.38720373694,-5262.93231720972,-4781.88940409635,-3857.27686752922
1205.18598473263,-634.489019854834,1467.75949986541,124.373907559298,-1155.28874923382,1675.76828151142,-4940.08132686954,-6686.08205120637,-5964.79600305914,-5068.54033461198,-4643.10500411509,-3762.23721759831
1202.38553183863,-566.725008225344,1416.92540872939,210.203609651666,-1126.28184161014,1613.43962520861,-4872.70859680455,-6638.13910682848,-5786.62322221257,-4842.16368029884,-4485.20957794278,-3651.28638635693
1204.89069243706,-498.023541711754,1360.15185326438,297.479753062543,-1090.53737807811,1554.97450048369,-4805.78565709613,-6570.74513857789,-5582.82453733319,-4591.59933373815,-4310.97672957122,-3526.2764354645
1196.71438369253,-422.757406643165,1305.59746621306,385.45017093829,-1062.6564666775,1485.80227858541,-4740.36825078519,-6485.33880379786,-5358.64471401623,-4323.80669820576,-4123.36945725563,-3389.74485764567
1176.31922227082,-341.06533564438,1252.78705624621,473.401703303532,-1042.4311463274,1405.33944815361,-4677.65582013334,-6383.73282077299,-5119.49955752858,-4046.01140794605,-3925.54490581511,-3244.56542094277
1143.68401888113,-253.322036051096,1201.49873069168,560.62337600493,-1029.81928750913,1314.77498093564,-4619.43586446309,-6267.18353534753,-4868.91548012193,-3763.52228219942,-3719.36753829956,-3092.37047032458
1097.74358683215,-159.473066412566,1152.76550225385,646.372328818399,-1026.70708504937,1214.30173713531,-4567.48106353747,-6136.81001787031,-4609.6842340169,-3480.72926061547,-3506.43681143292,-2934.53108736029
1036.56366927956,-59.296143529152,1107.8427733334,729.898836126927,-1035.26111616612,1103.21738980422,-4523.61118150897,-5994.90572886861,-4346.82801156653,-3204.32340363801,-3289.65502183367,-2773.43531284206
959.44470204995,46.7207741273476,1067.67824528628,810.245764905642,-1056.42026090054,981.737067037772,-4489.02972487145,-5843.9294442255,-4085.48252340733,-2940.58303558947,-3072.29730575816,-2611.61310721287
867.79759453951,156.716014160493,1032.45292790778,886.032386381735,-1088.94513257461,851.393674296019,-4463.28685748991,-5685.79747068809,-3829.76739570946,-2693.59825095947,-2857.94304404699,-2451.64367312404
763.881087243249,268.228611279877,1001.08518437643,955.726477106855,-1130.68394026063,714.180941901733,-4445.13955944878,-5522.39353305227,-3583.61849596758,-2466.67850575877,-2650.48343481457,-2296.26579337471
