aVF,aVL,aVR,I,II,III,V1,V2,V3,V4,V5,V6
7589.49169790046,-561.797574168446,-7320.67564575889,4160.56487437084,10103.7934446115,5222.80774993547,-3998.02880362082,-9626.60991169493,3142.43229523711,9960.86231118218,10434.9374296996,10697.9337782611
7643.76861145582,-643.731016189655,-7273.33122938767,4090.76703482146,10092.8343361819,5338.67872943653,-4052.94408425309,-9865.01595360169,2956.47282352713,9826.6757841295,10357.4316211387,10664.8999390472
7701.07245898621,-742.126016174474,-7204.92866256231,4005.67378303166,10062.620543528,5474.33056000434,-4090.549561274,-10092.5362063544,2751.33784375293,9672.07437100446,10256.7238610868,10611.593553962
7758.80585692556,-855.145893851807,-7115.80084384392,3905.61388738656,10012.9774094175,5625.47761773836,-4122.53290923756,-10308.8823682429,2527.99408002804,9497.11333086514,10133.4299269262,10537.4727731291
7812.65027021472,-979.716016721483,-7006.67582249463,3791.23389914157,9943.77399742199,5785.16182968418,-4138.27367305464,-10513.9973774455,2288.04314885573,9301.92183476001,9988.58788732811,10441.9184151755
7858.47719816324,-1112.47773433988,-6878.38644545437,3663.22971030055,9854.80897399772,5946.50673165958,-4143.69306244759,-10707.8612778997,2033.11234619919,9086.52225640097,9823.51332034419,10324.2917462036
7891.66196721229,-1249.849380533,-6731.94893684173,3522.45208202218,9746.00699591842,6101.97064147944,-4139.68858031623,-10890.5536807186,1765.08541695023,8851.09875257206,9638.94336693653,10184.0094095522
7907.65630901678,-1389.11903873437,-6568.42211601841,3369.84382059447,9617.63414338943,6244.67154930082,-4126.38380030748,-11062.1983697686,1485.91983987944,8596.27840352831,9433.6154155503,10020.6694897498
7902.43100596549,-1527.91869174643,-6388.90959675014,3206.39171242642,9470.05150998873,6368.51035767711,-4104.36044053147,-11222.9537859945,1197.50004719533,8322.80199329015,9205.67495548904,9834.00799524332
7871.59590913736,-1663.13585622073,-6194.7504982715,3033.25969661486,9303.63842911018,6466.43389906523,-4074.7756911246,-11373.1136629935,901.932813912618,8031.430387118,8953.65668136774,9623.90481210183
7812.03232667795,-1792.00824023887,-5987.24831702765,2851.55480607516,9118.67188970323,6533.03655685199,-4038.70442494716,-11512.9561774037,600.997560369568,7722.77193830011,8676.7539196314,9390.31429184747
7723.83292705939,-1912.70571291103,-5767.42108649547,2662.07348960728,8914.99703741536,6567.10102062107,-3997.14660680657,-11642.6085833937,295.487892473204,7396.83515429664,8376.10111653005,9133.17561712173
7608.68146716723,-2023.81218206319,-5536.20713673668,2465.50968275171,8692.34232924533,6569.42614622931,-3951.15694731669,-11762.1450603285,-14.2252036908367,7053.44793830099,8053.81585171572,8852.56002590043
7468.68651532419,-2124.7610092838,-5294.50980396982,2262.54415858822,8450.69128499994,6541.97635237646,-3901.64209762201,-11871.5840318462,-327.795543991153,6692.74435598286,7711.56434517435,8548.67037624485
7306.53506693363,-2214.83270805838,-5043.28995434014,2053.89351347877,8190.10786950893,6487.20678372361,-3849.53501584051,-11970.9657415326,-644.954916921091,6314.93924652385,7351.24143800929,8222.00357081787
7124.55562112015,-2292.19204135954,-4783.82293784509,1840.52138451942,7910.80026350441,6405.80215119163,-3795.95861059794,-12060.5053397656,-965.165771190743,5920.41873045987,6975.14200975621,7873.68909207917
6924.83614774152,-2354.49200718078,-4517.49025800352,1623.48493190319,7613.21033215852,6298.09446925102,-3741.96982971794,-12140.4503737658,-1287.70594352019,5509.84984062126,6585.38763126465,7505.121848417
6710.09803423824,-2400.45209293171,-4245.56441394751,1403.73917300394,7297.79480848981,6165.7927640535,-3688.60415050431,-12210.9789132362,-1612.03797893105,5083.89156482623,6184.08298374238,7117.61141835291
6482.65274587958,-2429.55445591063,-3969.30167607537,1182.2542107875,6965.44540204492,6010.93283204367,-3637.19022010835,-12272.1879405531,-1937.38239630602,4643.73553786665,5772.9658401225,6712.59733325191
6243.3598150133,-2443.29304511457,-3689.876889164,960.012980702084,6617.92675828685,5835.87718792911,-3586.5597211105,-12323.9823707762,-2262.34542486111,4191.66753116139,5352.43986412287,6291.47407823789
5992.52800403594,-2444.26377791416,-3408.40535184815,737.984245097709,6257.46111119743,5643.37549897713,-3537.77546370672,-12366.1656867862,-2585.27978543507,3730.53039426011,4922.33219424908,5855.67371073542
5730.55562922127,-2434.59422174521,-3126.11660724245,517.239974770659,5886.57772658918,5435.61370016091,-3489.97589562082,-12398.5738778019,-2904.43010404881,3263.53831803912,4483.20781863961,5407.30087844294
5457.67073783511,-2416.91247980598,-2844.16168736497,298.794395367331,5507.86420401942,5215.09009716098,-3442.76552545289,-12421.012757666,-3218.02780315284,2793.97462940696,4035.16661898263,4948.33540811332
5174.31967407696,-2394.78028262901,-2563.44838183344,83.4202960838218,5123.45851984966,4985.62646729564,-3395.88367484998,-12433.2625600796,-3524.64122354944,2324.48841958369,3577.06142592094,4479.82253490698
4881.37961677763,-2371.72054602,-2284.83576965203,-128.168798314875,4735.44626074654,4751.37392704589,-3349.02889451627,-12435.1135267711,-3823.0068351755,1857.60837132942,3107.98512907162,4002.89481214041
4579.54658443671,-2351.25373780551,-2009.12741339569,-335.249051669786,4346.07085096423,4516.25205191433,-3301.60371321426,-12426.3155264926,-4111.76336480651,1396.22643669207,2627.41635178307,3519.09742310001
4270.19314885002,-2335.86371223356,-1737.20469064575,-537.031496821055,3957.65685081586,4283.63013929133,-3253.03582206188,-12406.6821906379,-4389.68969773799,943.359376748373,2136.42731310713,3030.82726404707
3956.99075751091,-2325.57296223473,-1470.42396659255,-732.460517910891,3573.25367353054,4055.8818227688,-3203.13758934857,-12376.2091424552,-4655.81293315055,502.371809467809,1640.12192613257,2542.64458763676
3644.54335206944,-2319.17775775253,-1210.30299778999,-920.390761462554,3196.14657378278,3834.74525083712,-3151.85025443301,-12334.9809570894,-4909.2959035942,76.7299769354267,1145.47393408094,2060.08259020188
3335.93504518727,-2314.71662017899,-957.930383817199,-1099.82130558446,2828.24880831543,3620.60115063356,-3098.80305803412,-12283.1349361363,-5149.49622808528,-330.654918612324,658.82432664631,1588.04584788199
3033.52455637586,-2309.20365211926,-714.158814231491,-1269.77441868361,2470.75424723185,3412.61598790432,-3043.29449649214,-12220.8283897271,-5375.83389298879,-716.907536331064,187.04882091857,1131.69827815189
2741.49549209054,-2300.95308741356,-480.180496347277,-1429.29354354377,2126.47901344944,3211.87422844148,-2985.01396528133,-12148.1351160873,-5587.56867425653,-1078.81798184983,-262.722871096267,696.564155621593
2476.7019602194,-2297.18154559286,-260.040831339111,-1577.53974310359,1808.03165816697,3032.73231807265,-2928.17076374233,-12065.1269173898,-5783.97552065234,-1413.43408108201,-684.076941797281,287.681460496382
2212.94511735038,-2276.47459498158,-47.9783650590979,-1713.71424425153,1495.18120627528,2845.27128915388,-2862.24291946247,-11971.9587047123,-5964.47699066608,-1718.08175317417,-1070.36968440449,-89.9613959009905
1982.20040204289,-2256.94159283928,148.45281038993,-1837.2574468585,1212.18342640199,2679.71737079178,-2797.34302620479,-11868.8349921601,-6128.60706533451,-1990.94478893308,-1416.99040041933,-432.881292012201
1770.36667195312,-2230.34765409225,332.253028518019,-1948.10775068547,948.757995075054,2522.25684895013,-2728.9651374513,-11756.0393145463,-6276.10280858423,-2232.02509526654,-1724.30628346556,-741.136273631332
1575.28757051468,-2198.03529706306,503.711763623565,-2046.47657091001,703.919235081271,2372.4720636794,-2657.37509852555,-11633.912823446,-6406.84602927785,-2442.32423018048,-1995.11322025869,-1016.56445389012
1397.40603965632,-2163.09263815408,662.304837452432,-2132.69555662427,478.927815264214,2232.83801892359,-2583.70883634039,-11502.7779499223,-6520.72196091544,-2623.15201536176,-2232.71008390262,-1261.40337785155
1235.89892838918,-2128.20299786081,807.700706892562,-2207.20755142419,274.264654295085,2104.81303491435,-2509.09017450971,-11363.0021684654,-6617.73090381894,-2776.19506301379,-2441.13676488461,-1478.47504666369
