aVF,aVL,aVR,I,II,III,V1,V2,V3,V4,V5,V6
7150.88924697327,4621.78287363203,-11323.5158660331,10717.3512534107,12081.2557042622,2174.84407240864,-5214.11290675049,930.793804128219,10902.7097967918,19401.8298069192,20983.4564065681,18213.7345280383
7227.41545433004,4505.24868208126,-11228.9587049302,10570.2815963115,12077.6312895168,2302.53110969078,-5404.54104311927,336.268730162667,10457.6640634187,18998.7164993577,20800.6393405608,18278.2859865176
7295.02040732637,4381.23180841575,-11124.4144269483,10411.5858469141,12063.2500166073,2424.02032433955,-5591.20336411666,-256.333942032604,9989.98923508921,18557.5488918082,20570.5097432631,18302.8266172644
7354.70443491992,4248.35140990512,-11011.2204208322,10241.8955198374,12039.2955363583,2544.42638621833,-5776.48251676122,-848.245859466535,9502.4983720198,18077.8245387077,20295.3304574995,18285.2462004578
7407.60386661204,4105.1463542821,-10890.6342174594,10061.83852057,12006.919135717,2668.59826003393,-5963.69393833621,-1440.27887566473,8998.35272927195,17557.5839093937,19977.6475254336,18223.9072376981
7454.74211575373,3950.62245508734,-10763.8957922865,9872.09985563734,11967.1588229436,2801.41380932827,-6155.12409194848,-2032.32772161626,8481.15558512515,16994.9006735257,19620.1595022582,18117.3176777426
7496.70341600537,3784.31766921218,-10631.8627391245,9673.33010689885,11920.6478067231,2945.70161526353,-6352.29610343922,-2624.40498778465,7953.63760065147,16389.2913799418,19225.4260385636,17964.9383634802
7533.04473333089,3606.93106711173,-10494.500805123,9466.05295851017,11867.070145546,3099.83123883058,-6554.62629823492,-3217.14028659646,7415.91754623798,15744.5874021574,18795.0966868822,17768.1689355649
7562.79380905412,3419.81985283681,-10351.3284124753,9250.74265604401,11805.6267961221,3259.93507391454,-6760.3098837088,-3810.92915490674,6867.14870125445,15066.4892058526,18330.4948340377,17529.4550426893
7584.78633319729,3224.24262757863,-10201.7028039596,9027.85168013166,11735.4561435132,3420.12656565589,-6968.31718218169,-4406.88228060963,6306.2738434118,14360.877109602,17833.520889056,17251.7489115334
7597.99444272867,3021.74059606698,-10044.9018752361,8797.83721039915,11655.5764160726,3573.7763156315,-7176.88104567088,-5003.92798034962,5733.06535965754,13632.8600740029,17305.9504198429,16938.3541118468
7602.06544739538,2814.15190466651,-9880.53918433631,8561.24672508068,11565.1756733687,3719.04902872353,-7382.68842335139,-5595.67958992281,5150.15502753972,12884.095296828,16749.1017188316,16592.1104732177
7596.93995287302,2603.36947731008,-9708.30611438673,8318.65700806543,11463.5064228179,3854.48906262909,-7582.0779320744,-6173.93323898277,4561.3530365482,12115.287965287,16164.5485839296,16215.8347883531
7582.6985903152,2391.59914397131,-9527.61146286208,8070.60508025154,11349.548773506,3971.78644909461,-7770.74026244749,-6729.79973978585,3970.33867971418,11328.4939531533,15554.0149852379,15813.0145440958
7559.12417276843,2180.77871225972,-9337.85380899744,7817.62610361349,11222.3920515338,4063.93759922318,-7945.26272924112,-7256.53546943624,3380.27941830291,10526.9912222896,14920.1131349966,15387.2005184009
7525.11694221343,1971.87517583688,-9138.45075854618,7560.24329875872,11081.4870994026,4131.78465190393,-8105.40953686865,-7754.55193219545,2792.39435336792,9717.10561330012,14267.7056525254,14941.8073775698
7479.31570954572,1765.44573421687,-8928.84094492883,7298.9715258,10926.4509858806,4179.23639844243,-8252.3010599029,-8227.27518576819,2207.07661528683,8906.61309214798,13602.6472423547,14480.2493205231
7420.29488975368,1561.91913365738,-8708.78995727987,7034.36999406813,10757.1791072159,4213.08794924385,-8387.16463535365,-8677.90551075972,1625.06523914429,8101.85965349254,12930.4351972542,14005.5061394392
7347.2954270104,1361.71195722712,-8478.05888889353,6766.98704839353,10573.5742866601,4241.09546750913,-8511.19551316729,-9108.99945088121,1047.48219907386,7309.43448708027,12256.7864508068,13520.6690820345
7261.20286296072,1165.77111928362,-8236.06039972868,6497.30645170382,10375.113011036,4265.34575694258,-8624.17355235618,-9519.23205057515,476.575938101644,6536.8190093762,11587.3501738079,13029.6304854768
7163.63545694595,975.1836480001,-7982.27714159401,6225.80766387431,10161.2749820865,4286.18034803778,-8725.3213459849,-9905.71288137535,-84.9472352936268,5790.89189086952,10927.2757136165,12536.3156216994
7056.54973090541,790.687073866044,-7716.37659031603,5952.98034228894,9931.80779068141,4307.77803161049,-8814.57520274105,-10267.1113555884,-634.717490787154,5078.43842285785,10281.8534620603,12044.3296574785
6941.44630272289,612.942798719965,-7438.4747645997,5679.35783824838,9686.78420094925,4333.11140553536,-8891.96414350115,-10602.5416997273,-1170.78135275249,4404.25528428696,9655.14247301044,11556.6849343679
6818.09914355117,442.502956726279,-7149.68440365653,5405.59517582862,9426.97779195879,4360.44126459054,-8957.55880537774,-10912.0515766102,-1692.09151799801,3768.16703933155,9048.33778892149,11074.9921855613
6685.6440824232,279.802225281627,-6851.64575228949,5132.40172309854,9153.55917231709,4386.59382082198,-9011.56655702735,-11196.3212950628,-2198.06732075478,3167.56011427894,8461.22147461968,10600.0918042855
6543.13694655308,125.486490033099,-6546.06224855249,4860.46904347784,8867.63695306957,4407.98413359589,-9053.93520528462,-11455.1138631838,-2688.10417525344,2599.62922716307,7893.06141717476,10132.8448173057
6390.16945668163,-19.9541766280171,-6234.80935406546,4590.49598729216,8570.51868693166,4420.59744967696,-9084.62882503588,-11688.225192308,-3161.52637738535,2060.75772590281,7342.74370612677,9673.76541940217
6228.26766768714,-156.561126353287,-5919.69842487365,4323.16555675566,8263.75271079165,4421.92513358589,-9103.97006103508,-11896.2457726265,-3617.19143440281,1547.70730183341,6809.98468465659,9223.11225878535
6059.52718065223,-284.500778907587,-5602.5130647632,4059.1370022351,7948.9316249649,4410.24894899109,-9112.4465744855,-12079.9086636761,-4053.88001353607,1057.63859034012,6294.7286021711,8781.07266021809
5885.48975273585,-403.95498233482,-5285.32252972304,3799.08637815077,7627.83455693761,4383.12379005617,-9110.62373030036,-12240.1525921215,-4470.78756837147,586.566501724976,5796.0184853758,8347.41499643875
5707.08191584872,-514.907250509109,-4970.06562905307,3543.64058281882,7302.04273704891,4338.87985173561,-9099.20126412069,-12377.8076596579,-4867.34012039003,131.584331219242,5313.06073512708,7922.11916142838
5523.51451987423,-616.627921916412,-4658.21153080476,3293.31187516867,6972.43366456987,4277.50627397495,-9078.96896528672,-12492.8252853577,-5243.34732400278,-307.001793523091,4845.75455241121,7506.11179426688
5333.19210031636,-708.113097344347,-4351.02709492478,3048.55264208539,6639.60649822198,4199.74675711113,-9050.75846004611,-12584.8253724697,-5598.87779016732,-727.54658495031,4394.19809276896,7100.64958911007
5135.23724484074,-788.559930334193,-4049.55267811627,2809.7710134194,6304.15154132112,4107.22176561999,-9015.41501394166,-12653.6498723058,-5933.7425180915,-1127.75540330618,3959.0885834267,6706.99142718885
4928.62486649945,-857.188403116366,-3754.82741245313,2577.35462173119,5966.67424583328,4001.64018307821,-8973.78607201407,-12699.0995576708,-6247.96082442805,-1505.30580618244,3540.91359165031,6326.3072419554
4711.90557670955,-913.383648002781,-3468.3308995382,2351.73861622585,5628.14493703502,3883.32367204051,-8926.67715804434,-12721.0617199115,-6542.18313311623,-1859.86571870093,3138.73674868693,5959.13039580558
4483.92772782896,-956.735496256204,-3191.5773950575,2133.35067099927,5289.68553789181,3752.2999510701,-8874.81408462732,-12719.5862207447,-6817.11589483576,-2191.76860247224,2751.33560784251,5605.69608638955
4243.52549718949,-986.752127592865,-2925.80815125962,1922.55439871448,4952.2071506505,3609.22734773211,-8818.88109283703,-12694.5922079581,-7073.37765331003,-2500.40930177231,2377.88822793316,5266.44389503188
3990.48753305649,-1003.29357563402,-2672.01760644997,1719.6772431927,4616.7087161273,3455.05040483927,-8759.37778019458,-12646.3197881139,-7311.19405324208,-2785.23866448704,2018.08035627144,4941.66204048019
3727.05957783743,-1006.99304014439,-2430.66852095829,1524.99109553438,4284.38211188814,3291.46529698215,-8696.46449436527,-12575.8084365685,-7529.63880147876,-3045.735494241,1673.05839577199,4631.39665696696
3456.6648768674,-998.873471733005,-2201.90914115988,1338.72330295829,3956.48372064531,3120.60766994241,-8630.11334045084,-12484.4759461167,-7727.26290368053,-3281.31113962355,1344.67429146317,4335.57818868342
3182.75497081016,-980.238852630944,-1985.9962738061,1161.11722996535,3634.51446961372,2944.15836530599,-8560.18801952937,-12373.9426349538,-7902.90461514897,-3492.29110878404,1034.30615122552,4053.8038220449
2909.12518695102,-952.46114833419,-1782.9866226229,992.365062031781,3319.88022909036,2764.02670805937,-8486.50319909976,-12245.890162149,-8055.25732006353,-3678.81999763472,743.544138075778,3785.67095596549
2639.36485410614,-916.483906206518,-1592.59062381016,832.549787085327,3013.45894539178,2582.849520193,-8408.9958380704,-12101.6154670202,-8182.83932617996,-3839.65520409458,474.361196330235,3531.21054759904
2376.75468564122,-873.18584855405,-1414.44321581504,681.71789920526,2716.02022729539,2403.31897048593,-8327.61899311286,-11942.3212779125,-8284.39154853384,-3973.41568852816,228.562131650009,3290.49109024524
2124.89943764094,-823.720581699611,-1247.99267476322,539.877429147783,2428.37813710123,2228.12073935051,-8242.22920185244,-11769.4680040195,-8358.69431461919,-4079.04673288279,8.06345968228322,3063.41741393755
1886.70752717832,-769.371788679329,-1092.85927885394,407.052350393199,2151.50708542906,2059.43858405233,-8152.67819818782,-11584.5793091336,-8405.19380329981,-4156.29430860275,-185.980613890452,2849.66083137016
1663.37821295082,-711.707952470061,-949.457678772548,283.418578234939,1887.06684345387,1898.00367093235,-8058.77590340836,-11389.2447897318,-8424.89702317589,-4207.05418898681,-354.407379235741,2648.30534409238
1455.18218912085,-652.432469080003,-818.381866315912,169.156803542739,1636.85436872472,1743.82319321739,-7960.36809901961,-11185.1496508015,-8419.65428055773,-4234.3149896512,-499.029632948186,2458.12607060224
1261.89562869335,-592.981860449927,-699.94034927637,64.3207770123219,1402.17808691488,1596.90583961336,-7857.49813387246,-10973.8520657151,-8391.47741864857,-4240.86087499549,-621.868614491837,2278.00535598895
1083.01622044419,-534.811561005668,-594.422007831619,-31.0534858786422,1184.33706547176,1457.00896388125,-7750.1971659881,-10756.8931983794,-8342.67501272278,-4229.78018026375,-725.203696023174,2106.76164183418
918.279693104539,-479.614133579274,-501.598608793553,-117.051209100442,984.410377382263,1323.89583865989,-7638.45529865508,-10536.1153136748,-8275.65568067728,-4204.33935911183,-810.923395823825,1943.0848035124
767.63872071154,-428.967339747292,-421.150719450128,-193.782147978412,803.361887017193,1197.37263257683,-7522.23795242264,-10313.2261962156,-8192.65549974005,-4167.58549924674,-880.73906651621,1785.78715179341
631.239145494184,-384.283223314803,-353.726674733057,-261.075578014249,642.936620973781,1076.88442803591,-7401.21943053699,-10089.3601054403,-8095.78820361124,-4122.68493873752,-936.809811724873,1633.84870080683
508.970816807232,-346.573998184698,-299.315656273734,-319.005842232118,503.952784354139,962.047890717919,-7275.41508083911,-9865.58844645949,-7986.99710787014,-4072.31269517693,-981.148483342997,1486.43807516885
