aVF,aVL,aVR,I,II,III,V1,V2,V3,V4,V5,V6
-9310.0816278361,2530.88131628527,1139.88313344535,-587.824574172794,-5486.27774139683,-9381.63803723304,-423.510617098296,663.407556284184,-2296.53121548136,-5479.88951665488,-7030.96784683323,-4306.04746012109
-9259.37925586516,2514.3385088247,1138.76114593683,-589.299351357138,-5455.17108692481,-9339.38333399643,-414.755270411689,674.622116269024,-2269.60467121345,-5450.98218628373,-6993.82004312226,-4283.70872612512
-9212.405286416,2497.91061593339,1141.94471700408,-592.336477482795,-5428.84523879157,-9296.1821597665,-406.016612172521,686.700010781105,-2241.45767153426,-5421.4889641775,-6955.66623506179,-4260.16978940145
-9167.55631294627,2481.64223098145,1149.38060853704,-596.881631042637,-5406.27419128947,-9250.18453858507,-397.296604384277,699.66476375756,-2212.02596821949,-5391.59631520529,-6915.47214906813,-4234.15254573537
-9125.52159945659,2465.59866031976,1160.73352992877,-602.703021547684,-5387.73679213591,-9202.32975775062,-388.599111922031,713.48301257564,-2181.36972371869,-5361.36639319576,-6873.80566106161,-4206.38417104653
-9087.28823578192,2449.85359048484,1175.45795244679,-609.432682746998,-5373.58982753198,-9154.02165470386,-379.926351031279,728.090710175282,-2149.60483990466,-5330.86402711664,-6831.48532313237,-4177.83178165943
-9052.29438826574,2434.48817758555,1192.80173220366,-616.678354699833,-5363.03469025536,-9105.37978711222,-371.278363525805,743.395835440286,-2116.9083193883,-5300.12261298967,-6788.73657935782,-4148.56689321167
-9019.79332981724,2419.58105133089,1211.97344028488,-624.072992140506,-5355.13353548993,-9056.46615989034,-362.652264212675,759.30549356226,-2083.47016450671,-5269.20867582194,-6745.77556623005,-4118.65369784534
-8989.43455404502,2405.18868172366,1232.38066429314,-631.36245449546,-5349.36704017205,-9007.5491043457,-354.035768039536,775.773528746919,-2049.39566497167,-5238.39064044861,-6702.81923520448,-4088.34666176944
-8960.83095691907,2391.36074862552,1253.50680713158,-638.333956610925,-5345.25706369866,-8958.78767361849,-345.414335941774,792.758757795986,-2014.7844047097,-5207.92534713227,-6660.02324309119,-4057.81785561026
