aVF,aVL,aVR,I,II,III,V1,V2,V3,V4,V5,V6
-291.852935625899,49.9046914867671,1595.05077555105,-1095.14197756486,-2035.53244961054,-421.298988101054,-1237.86492365385,-2231.62110853936,-3815.74053631688,-4594.25261517938,-3233.59018740686,-1514.21618472452
-291.463112365964,55.36754490431,1578.77546365036,-1079.46676519979,-2019.40232846748,-417.725469236999,-1233.20247772949,-2204.94132312088,-3775.4670911711,-4551.77002202908,-3211.04481547802,-1502.06091635668
-291.195247861782,63.5889468562877,1561.7827616527,-1059.75224945521,-2002.94190211987,-417.374531143043,-1231.88727249972,-2180.10758715584,-3735.82041681682,-4506.05708672719,-3190.33902446435,-1490.45759384742
-291.169975983635,74.6900985881146,1544.38182826699,-1036.18767668854,-1986.28918206452,-420.578994723922,-1234.44265390985,-2158.03215628108,-3698.1586322675,-4457.03904955337,-3173.17942087394,-1480.30729810966
-291.271546996864,88.2648486437151,1526.45053546136,-1009.17744014394,-1969.30099423478,-426.89639831059,-1240.49265719402,-2138.21401998019,-3661.92483789564,-4405.18244575566,-3158.61937993395,-1471.11306752967
-291.274255371652,103.648416477081,1507.67416990931,-979.256915951513,-1951.69939798588,-435.528555977501,-1249.19438266302,-2119.53685734327,-3625.71753195182,-4351.21358383036,-3144.51772433452,-1461.77108020107
-291.003162160385,120.244338122316,1487.80722595591,-946.920732103571,-1933.22183804101,-445.633473934409,-1259.90443224254,-2100.94897680649,-3588.38779186332,-4295.77474899555,-3129.19160697341,-1451.4407328379
-290.335342838831,137.359046012749,1466.55264344653,-912.741507966172,-1913.58784976284,-456.273115437383,-1271.75791233105,-2081.27368866804,-3548.6380438528,-4239.59496643931,-3110.91397760559,-1439.19721868563
-289.294129817069,154.209522923999,1443.60237675234,-877.443048646,-1892.56608844141,-466.655126344013,-1283.58077255922,-2059.57182728686,-3505.35073293596,-4183.47479598315,-3088.43666654308,-1424.23355506905
-287.909686273886,170.074371715503,1418.71064572721,-841.748427453377,-1869.95732033593,-476.079309760041,-1294.08904034659,-2035.010715427,-3457.59968915766,-4128.13668281191,-3060.81861554407,-1405.88045012472
-286.107532883603,184.202894535812,1391.58309424229,-806.365001368283,-1845.51036390727,-483.693075447102,-1301.69090134461,-2006.4370726241,-3404.10390329472,-4074.33469345714,-3026.51907160934,-1383.18391056299
-283.663853923924,196.078775529206,1362.08157437868,-771.852529747916,-1819.00639954662,-488.791577343499,-1304.93448481219,-1972.75869995676,-3343.83566914619,-4022.55847316162,-2984.20888206458,-1355.38508869692
-280.030106753018,205.798261167213,1330.48821304856,-738.382775023633,-1790.32226178251,-491.055360939219,-1303.01549769015,-1933.18670430076,-3276.6155178004,-3972.63182934699,-2933.38097164983,-1322.37878185172
-274.520709861954,213.75381119362,1297.27361492629,-705.926614312039,-1759.39057307406,-490.356507669167,-1295.42491535164,-1887.08301235205,-3202.64817623679,-3924.05388013506,-2873.88876139458,-1284.35143764713
-266.582812781503,220.349283669859,1262.91664060953,-674.458738739623,-1726.20797604296,-486.742124735845,-1281.88270276337,-1834.07712647918,-3122.34184536991,-3876.2725653517,-2806.07264608648,-1241.69955346378
-255.653405897952,226.091703901228,1227.94090271409,-643.867215770643,-1690.80509208608,-480.316228096593,-1262.09849944931,-1773.87065713683,-3036.23424979195,-3828.63531201064,-2730.35166045407,-1194.88314654739
-241.148617249396,231.469353418294,1192.79120109074,-613.987844271868,-1653.19416661967,-470.982062706063,-1235.29754997557,-1705.93942285324,-2944.60597081009,-3780.57711581712,-2646.47102211621,-1144.01453684148
-222.595729588696,236.908484949871,1157.83988598606,-584.665184419298,-1613.40674337478,-458.633560734851,-1200.67967916252,-1629.81397849766,-2847.67086722764,-3731.59758180839,-2554.14456839705,-1089.15670904766
-199.536654804234,242.931976160631,1123.52244041513,-555.673650167264,-1571.50953011118,-443.317511488615,-1157.71205368545,-1545.20718816677,-2745.85220141276,-3681.05907077934,-2453.48903171549,-1030.61716114437
-171.806271888965,249.907291760133,1090.15177345805,-526.867428526881,-1527.63183453673,-425.201907259151,-1106.29389285838,-1452.14320475265,-2639.60469083853,-3628.44172437625,-2345.03341206439,-968.829452068216
-139.889013638194,257.751663162921,1057.73810616631,-498.387079400459,-1482.00435952174,-404.670373704423,-1047.21300142032,-1351.25270832568,-2529.3431594768,-3573.58363219185,-2230.19551083616,-904.456296428914
-104.596027283168,266.188516477923,1026.15196867746,-470.486095581148,-1434.92031472077,-382.244466528898,-981.741825657995,-1243.51385174912,-2415.50984090867,-3516.47336995959,-2110.88102446627,-838.308986009255
-66.8555517809894,274.940726555002,995.204916645557,-443.370180524715,-1386.73313798364,-358.44964728746,-911.228301688669,-1130.0305023172,-2298.57519280943,-3457.15340868157,-1988.85137774102,-771.090452293072
-27.667153572987,283.681921442366,964.674369638544,-417.268237469094,-1337.79855876178,-333.85868106696,-837.116448016282,-1011.99935768095,-2179.00961853406,-3395.7006605841,-1866.03535894786,-703.574870472326
12.1773380531621,292.163920477538,934.445625488725,-392.388796529877,-1288.38494014037,-309.08485492299,-760.670065214626,-890.482339436364,-2057.29083962936,-3332.05506107454,-1744.57875301386,-636.747533017019
51.9537066715427,300.22537060074,904.447351878044,-368.867555252777,-1238.76202650318,-284.760975375057,-683.113059145098,-766.547403113215,-1933.96666389576,-3266.09762359452,-1626.57496258079,-571.600362315322
90.7694141469368,307.645907475007,874.532912859372,-346.846322687158,-1189.25111691172,-261.563228247204,-605.932118719479,-641.473336630944,-1809.6461180128,-3197.80843631992,-1514.1907309933,-509.091347456576
127.775288612541,314.355603924555,844.591171105862,-326.322358223229,-1140.23341422594,-240.148482098821,-530.598007917041,-516.585364947395,-1685.06801189712,-3127.12125466217,-1409.23806793244,-450.013672089833
162.245345453644,320.662586819513,814.609219190465,-306.945672629068,-1092.24246774667,-221.118031336258,-458.449877205977,-393.245868061705,-1561.25883482933,-3053.82509395468,-1312.59473156763,-394.730189658678
193.525338042492,327.036559933445,784.609377270026,-288.208570319291,-1045.86563871128,-205.094847047442,-390.744272183185,-272.813995340405,-1439.35133269697,-2977.67877128128,-1224.62897550221,-343.356500713018
221.161809339444,333.960536429705,754.660159535291,-269.613954051817,-1001.59300762381,-192.347890761394,-328.435461651992,-156.40540208453,-1320.33859700747,-2898.43376479347,-1145.5090747834,-295.972890499548
244.731021200322,341.945172801184,724.824479593644,-250.621833421896,-959.909862049726,-183.455343772241,-272.443007343808,-45.1183712059258,-1205.22103483338,-2815.88409871212,-1075.17545188231,-252.526148953311
263.626142804501,351.39132771505,695.060610777288,-230.72504473926,-921.320082221309,-178.741367878922,-223.972503242833,59.7530919857061,-1095.03651489657,-2730.00554567061,-1013.60222735398,-212.844090594131
277.278574093487,362.609143783164,665.293710718323,-209.484452826499,-886.256427265093,-178.542476150865,-184.136834259744,157.023695484568,-990.684187746655,-2640.87162467215,-960.701813087966,-176.708852413386
285.244707830784,375.956161598778,635.4782705598,-186.428817066227,-855.12478646209,-183.12961517349,-153.815615751513,245.682960577963,-892.981887729872,-2548.5384058603,-916.090005524157,-143.810852503124
287.312378131715,391.647898258808,605.573641747015,-161.239744447459,-828.140517072073,-192.59952245983,-133.455454325231,325.132088546356,-802.384533435338,-2453.14912936961,-879.260956605624,-113.842713767824
283.748438347633,409.586362154973,575.570193248256,-133.958903680536,-805.115069645826,-206.752832999869,-122.617322963056,395.615218703386,-718.587780938187,-2354.96319693128,-849.728996460464,-86.6728289858879
275.089194780792,429.522483240727,545.476830266473,-104.802622612781,-785.647748507273,-225.22083105593,-120.359738125548,457.854474539507,-640.881259629473,-2254.30615804791,-826.930207382212,-62.2202153217218
