aVF,aVL,aVR,I,II,III,V1,V2,V3,V4,V5,V6
30.2023063302786,-1150.49514003669,1808.51045060229,-334.324411939217,-1848.20558134948,1049.08653678775,8588.11854112386,19423.1752403475,6131.1845568661,566.353337511746,-1595.55056143463,-7181.09811700763
41.7456628231807,-1153.4529678229,1788.29897250627,-331.661160486412,-1821.70612513728,1053.73125868512,8560.31362157,19364.0712120633,6125.66867408305,583.721322523093,-1570.13560376591,-7143.58163397561
54.2593524311976,-1153.77531017925,1765.88732617223,-326.510567979963,-1792.87170244298,1058.92043262152,8530.31601828659,19302.1631617116,6116.61025115897,599.83211600767,-1546.91896018588,-7106.67705891512
67.7795497517735,-1151.23207663694,1741.59081590738,-319.227816243512,-1761.83148960485,1064.90125984006,8498.22264958874,19237.7517618497,6103.79769504192,615.235454002786,-1526.18412557633,-7070.43138640289
82.1956105540381,-1145.94989926413,1715.47835058342,-309.841646173942,-1728.75096018944,1071.21325458967,8464.00489894882,19169.0511529634,6087.08149777244,629.676872328646,-1508.06592443769,-7034.73694942266
97.3048464951758,-1138.22915650534,1687.47481565187,-298.217512615203,-1693.76896340107,1077.13681087343,8427.62315566197,19093.683325693,6066.38142176962,642.627037113679,-1492.52075303398,-6999.39072353807
112.88085364539,-1128.48487234894,1657.61526756228,-284.474394495135,-1656.99023735149,1081.86578463448,8389.06718997485,19008.6047578848,6041.43602775089,653.575497274609,-1478.96281537153,-6964.22954677407
128.703606576059,-1117.16665882539,1625.98446476554,-268.732040647849,-1618.61638241152,1084.87820917947,8348.31560272324,18911.3077448325,6011.94572712583,661.914641682985,-1466.80272325485,-6929.06469195993
144.636092192037,-1104.544543294,1592.33297138253,-250.662197946903,-1578.61856850377,1086.57320575094,8305.38312250374,18802.525822525,5977.69869163841,667.538914542683,-1456.14708257381,-6893.52684519711
160.574959092737,-1090.84110891117,1556.38310182593,-229.941051853553,-1536.86770090293,1087.70733058385,8260.27369092985,18684.3915389338,5938.55940373502,670.491110588337,-1447.01334754469,-6857.23475406386
176.365277781075,-1076.38360597366,1518.97740905215,-207.072148522682,-1494.52364588511,1089.00279910768,8212.92839488872,18557.5026528988,5894.54373137383,669.608594384021,-1439.18227316717,-6820.14365133859
191.872404300876,-1061.50176653946,1481.11209908058,-182.808801717961,-1452.76697451164,1090.97151457716,8163.25114948399,18422.4697271542,5845.79206010804,663.807151465236,-1432.3735341944,-6782.28650389267
207.012848278873,-1046.53305218998,1441.71847473036,-156.97197467811,-1409.75704937411,1093.37597361029,8111.07460161877,18282.6626360531,5792.5484118862,654.262959476179,-1424.89212993794,-6743.26186999474
221.719120134415,-1031.81889358968,1399.90756933376,-129.64815049323,-1363.73193133788,1095.66410199946,8056.1997646541,18141.2185082158,5735.16402063258,642.32524859746,-1415.174569637,-6702.76349163455
235.974564411579,-1017.59559378427,1358.20117898387,-102.916417034149,-1317.45648028131,1097.41465091246,7998.52026319159,17996.3797382489,5674.01941366874,626.91806024831,-1404.90737710641,-6661.29145976094
249.748894049597,-1004.10378195784,1319.47865619337,-79.0903279785773,-1274.16073181054,1098.31784992005,7937.90362598752,17846.7240569895,5609.64141835812,606.683203148447,-1395.98727984248,-6619.46963357441
262.898487372626,-991.698228661472,1283.69924536939,-58.7079404008933,-1233.28789863576,1098.44324171192,7874.08959272484,17696.8429697814,5542.79087478789,582.272354371119,-1386.9586625182,-6577.30944505833
275.260631161032,-980.725483432165,1250.46272237787,-42.009614362562,-1193.89617568023,1098.03820014681,7806.85919511993,17552.1705526269,5474.32915091496,554.533594357369,-1375.95208422736,-6534.73949817754
286.720097079461,-971.492674110653,1221.00160645128,-30.2407648413899,-1157.17577776147,1097.21608446255,7736.07031916657,17415.5543727373,5405.22462816122,522.568660045956,-1362.87330919551,-6492.05337324103
297.19512952049,-964.192080705048,1196.28003456369,-24.2850279937414,-1124.14054294534,1096.04230589708,7661.77632077295,17288.7310512586,5336.33097143621,485.71030267845,-1347.82818146209,-6449.42752884491
306.700137880424,-958.748268110168,1175.97925171812,-23.8103619927331,-1094.46938167975,1094.4857137506,7584.47826009377,17171.5183135018,5268.10962925499,445.795347593167,-1330.72642193944,-6406.56874581013
315.304356818194,-954.94356395023,1159.52756746237,-28.11363007841,-1067.6864032637,1092.45884791996,7504.9029581224,17062.2643664278,5200.85135154263,404.924043038923,-1311.77852681285,-6363.053220375
323.023625290681,-952.531891217361,1146.43961956243,-36.4221069311503,-1043.57979336088,1089.95485838182,7423.73980071904,16959.1657460911,5134.75329445897,363.023411245051,-1291.27696676455,-6318.57003761881
329.917059681584,-951.225558261098,1136.02517606082,-47.8075509358435,-1021.67600041837,1086.99586702902,7341.75697347244,16860.4123307927,5070.05020873384,320.028765311307,-1269.46472634644,-6272.71641582679
336.163148580197,-950.774292544517,1127.59239243841,-61.5759783458169,-1001.21211912379,1083.60860528995,7259.77326234098,16764.9841799087,5007.32017502512,277.697794763485,-1246.51715702687,-6224.97274592131
341.948934520335,-950.931099964713,1120.51981568355,-77.1257656965052,-981.467213181346,1079.83213001727,7178.55340060922,16672.1362573006,4947.18603238629,237.861401249396,-1222.6020090202,-6174.86856130074
347.449512010242,-951.364519845222,1114.04686709493,-93.6022607577443,-961.70809596354,1075.68278091754,7098.89190322244,16580.4075758204,4890.06247696303,201.468614710974,-1198.00790589027,-6121.92144421217
352.762247958998,-951.747465791527,1107.58665483015,-110.234223895403,-941.489815564539,1071.16354153132,7021.39633849524,16488.4407578589,4836.17454736594,169.181990752451,-1173.00590423843,-6065.87816212349
357.74984916695,-951.806693933473,1101.06315250474,-126.523954538718,-921.189561471233,1066.27909345547,6946.19594994638,16395.2770906394,4785.35045766536,141.261615612787,-1147.73477824148,-6007.07169068084
362.172229475093,-951.291093098624,1094.60898010823,-142.071104664327,-901.54196797748,1061.03001047032,6873.18027315887,16300.0990125947,4737.18143912348,117.545155286338,-1122.28853528306,-5946.10536318352
365.852429162129,-950.015214887268,1088.39899889425,-156.669591449279,-883.148060747484,1055.41701050637,6802.19928412347,16202.9065731483,4691.34627923543,97.7558461854364,-1096.71622388877,-5883.58094291547
368.582513993772,-947.790120072617,1082.623716361,-170.077659532999,-866.69736624491,1049.44497514851,6733.01019099643,16103.6838489177,4647.39514901815,81.505737940553,-1071.06967929654,-5820.14471017799
370.119680660509,-944.328046865854,1077.23116526692,-181.633229585398,-852.860681519503,1043.11899200342,6665.38534891513,16000.8892016433,4604.62830690815,68.3967576461864,-1045.51559285684,-5756.32604012629
370.263000884274,-939.344488457145,1072.06198903206,-190.612514054829,-842.153127823859,1036.4483371789,6599.12553538364,15892.8369323114,4562.32045209731,58.0400874689326,-1020.24857052664,-5692.54660967493
368.798334290882,-932.606323331725,1067.10907955614,-196.488387872882,-835.193596825406,1029.45325216043,6533.93776228455,15779.1410164353,4519.71614461777,49.8967937891657,-995.416420997958,-5629.29310022071
365.649766600541,-923.971819186294,1062.27343132444,-198.900364919931,-832.205847278285,1022.14882748013,6469.60574075522,15659.7777331568,4476.22255297116,43.5150833302944,-971.137954337325,-5566.9102392648
361.081684533851,-913.499914412266,1057.22960340336,-197.896691367636,-832.429112056917,1014.54231037939,6406.18336767066,15534.5486932069,4431.77766212456,38.8204081321915,-947.460025873155,-5505.39052693886
355.523088911006,-901.359217496017,1051.5816797205,-193.768065713195,-834.658606515823,1006.63480948781,6343.8279232759,15403.5738124356,4386.5583566436,35.8761636150141,-924.384774981513,-5444.56051997552
349.429706628223,-887.725301315558,1044.81218613739,-186.678139268076,-837.590265494529,998.399859677685,6282.66885226023,15267.3936278244,4340.65146279874,34.6698361686226,-901.939149889704,-5384.20879669517
343.287649118912,-872.813261428227,1036.47011337121,-176.946822247377,-839.875030013616,989.831958284614,6222.85743227127,15126.6938747615,4294.2273460763,35.2273332140669,-880.131563033064,-5324.05548177588
337.50033689586,-856.842924413176,1026.48641408583,-165.240682715147,-840.559676171727,980.980737005673,6164.50407234581,14982.0979376101,4247.51406286984,37.5699730789115,-858.918518854396,-5263.84680819361
332.368570017269,-840.035744642417,1014.91901199951,-152.26809390784,-838.94972843651,971.913924122943,6107.64647397999,14834.2886233905,4200.67325663708,41.6174390857013,-838.257237667381,-5203.38181572245
328.256839512654,-822.673510481428,1001.72651179709,-138.747411864478,-834.1277513832,962.736581123302,6052.33530568152,14684.1976463363,4153.93327587396,47.2898561337092,-818.112079290882,-5142.41518240182
325.54678888649,-805.012732124042,986.811833878906,-125.195676280069,-825.262612924431,953.504374335559,5998.4889938115,14532.6528984657,4107.30650068336,54.2884397480068,-798.473549363456,-5080.82713629395
324.145064521941,-787.20696760383,969.970718762167,-111.47534710018,-812.321686418655,944.124646734372,5945.70980025638,14380.0806257869,4060.20116842244,61.773373979428,-779.415558207913,-5018.81248496195
323.844577762483,-769.367685907433,950.887399678757,-97.1552650201817,-795.462775674934,934.455918884946,5893.46337750344,14226.7926534881,4011.77451937196,68.6770819092271,-760.969155006781,-4956.6251343962
325.540020136511,-751.568830755166,929.178230879209,-81.9519611624517,-773.735471503497,924.333419435034,5841.23075461033,14072.9770380925,3961.22426121901,74.0050217913915,-743.190761229116,-4894.58876017596
329.979688678785,-733.887881841908,904.529141458541,-65.4834214556464,-746.453549933817,913.655376029559,5788.46618072475,13918.754489159,3907.71990106378,76.7202732224978,-726.32080504946,-4833.22192185475
335.696538883249,-716.494650077005,876.69458393806,-47.2582041097969,-714.957703886417,902.536811153679,5734.67950023202,13764.8455551514,3850.58308873381,75.8473539621559,-710.032995557344,-4772.34550422061
341.18407562076,-699.572888121809,845.438418756177,-26.8839858376834,-680.553235337883,891.167863640315,5679.45930105787,13612.0720759247,3789.28529727109,70.5536623110277,-693.926203933722,-4711.6066900428
347.097257143565,-683.256270958917,811.131186806338,-3.93909141859626,-643.376753381045,879.708110507856,5622.36905801075,13459.9881781162,3723.22730861077,59.9772563737454,-679.815832168934,-4652.97802257882
354.344426357893,-667.637757007912,774.350591065072,21.6806967001664,-603.429174055268,868.270659127064,5563.13056199063,13308.0369380347,3652.05855848827,43.578441180478,-669.345802651015,-4598.30248647016
363.241621246638,-652.720155101286,734.265943591019,49.2426660393058,-559.189352678769,856.804068885119,5501.81705353183,13157.6265473077,3575.98029859719,21.5376532860241,-659.687055288859,-4544.48878174892
373.951357625397,-638.453991550473,690.382569584241,77.6344686326356,-509.500289184846,845.181158290754,5438.67603142064,13010.0652100952,3495.46469890016,-5.5693248970158,-647.849667840296,-4488.20021955973
