aVF,aVL,aVR,I,II,III,V1,V2,V3,V4,V5,V6
1542.35158881929,2774.80820010862,-4464.12985119137,4887.46243191095,4029.35292821905,-817.345499327071,-29610.7774997752,-14072.8065817138,10834.7283086941,17324.9250643581,12926.2792164866,9970.40796257064
1543.39318742772,2749.4593766364,-4449.04111187966,4859.96129235247,4029.42652059986,-775.460875645803,-30276.5706979015,-14717.5434543892,10790.2218430447,17545.5921959042,13051.2302559252,10083.7892210015
1538.16851200265,2712.83137459403,-4415.07257457101,4811.29565158369,4012.65903709558,-728.997822172751,-30902.3565503269,-15383.7802506501,10706.4520636127,17700.0348229107,13135.9002233465,10168.1046352197
1526.92033996128,2666.46399319283,-4362.97296264752,4742.86369682474,3979.03664584197,-681.155431315381,-31495.2887049369,-16082.2070066154,10574.1771306882,17781.6071667199,13179.1888803334,10223.4752209363
1509.08272875001,2612.10997516942,-4293.92052721621,4656.80786932814,3928.70352144781,-633.778833475432,-32056.6048580927,-16810.4258500459,10394.2705041885,17789.8913687709,13179.3611937942,10247.4884865553
1483.70043907967,2551.8190827565,-4209.41913774221,4555.78012634038,3861.96800719013,-588.574125170289,-32584.7313498474,-17561.7619317083,10170.5091591079,17727.7900859022,13134.7128569168,10236.9755299818
1450.21548747886,2486.51665524282,-4110.42082219795,4441.40814608417,3779.08522996928,-546.390847622924,-33077.6286327291,-18339.8304448573,9899.19842065658,17599.4524009692,13044.3138438423,10189.3419047463
1408.09089854415,2417.46250387932,-3998.15779813918,4315.72916319333,3680.47015546242,-508.164335299422,-33532.3027076243,-19144.2133635795,9576.73564465918,17408.2496744961,12907.4288834203,10103.1574588858
1356.69636593397,2347.78378907326,-3874.91698349486,4182.49059405408,3566.91378852081,-476.55755986767,-33946.4964771635,-19955.9314853236,9205.55324606238,17153.1151194349,12723.6525277912,9979.99338765068
1295.57383533995,2280.84086134823,-3743.14635027344,4045.60575172242,3439.364645754,-454.480205945959,-34318.3975826186,-20753.1605814353,8788.1474410577,16831.3828309258,12492.9725395596,9822.6629953611
1224.27426074354,2219.77519852886,-3605.26977491639,3908.86287654618,3298.86771038117,-444.329175978065,-34644.9669086431,-21522.4110713522,8323.7882567417,16440.6113376991,12214.8189064206,9633.79928549095
1142.68865993821,2166.61886813461,-3463.11072247496,3774.88755495593,3146.44844672384,-447.541760485962,-34924.185063416,-22254.1167306633,7810.93256423955,15980.2407093996,11889.7301558943,9415.51186531388
1051.59119753071,2120.2863835255,-3316.71376042557,3643.05612906302,2982.85642526362,-463.122787243744,-35156.5585834638,-22943.9812430094,7248.17230899757,15454.6663084003,11520.7908590901,9169.35922777314
952.200856555358,2078.21419038124,-3165.30474151265,3511.21486645943,2808.75563970191,-488.833952117592,-35343.8359379289,-23592.9252176754,6633.08669929881,14869.9656794325,11112.0562949337,8896.30987364329
845.739555359536,2038.01604257042,-3008.20893779418,3377.32591442925,2624.90035991833,-522.582812395023,-35489.5018956112,-24204.3273287771,5961.81738480837,14232.6871366124,10668.5046769972,8598.2929185041
733.639241696317,1997.02226604684,-2844.6220365576,3239.05490009664,2432.09121468674,-561.950319813096,-35596.986712578,-24782.9743814616,5231.53278489308,13547.5974009656,10194.0705102432,8276.87753732995
617.46774473893,1953.01651164115,-2674.09309085362,3094.62494255056,2231.28072594616,-604.596975861114,-35666.3298477584,-25331.5331540199,4441.24035284302,12811.2524193581,9688.88760028772,7932.24853568306
498.739668203171,1904.11050556815,-2496.38810154253,2942.61476932429,2023.50602340917,-648.304936941098,-35696.610925086,-25852.0012718006,3591.25435874192,12017.5256522454,9151.72570752294,7564.33266451787
379.063674281013,1847.64727686432,-2310.81385803057,2780.77508712871,1809.72718074152,-690.202590226284,-35688.3890137976,-26349.991182975,2686.6788407747,11166.7800028203,8581.240541575,7172.82597174653
259.761085781737,1781.54735977999,-2117.00228644528,2607.45293528473,1590.96517032505,-727.839808164685,-35642.1776927774,-26829.0113393942,1733.20433893272,10261.3485495954,7977.31916729255,6758.0895958787
141.325654888027,1705.43206305166,-1915.51245684536,2422.72348676004,1368.37377724733,-760.174490712184,-35558.3722171204,-27285.3321404378,728.168982166984,9297.57053065532,7343.87577169216,6322.88926219707
