aVF,aVL,aVR,I,II,III,V1,V2,V3,V4,V5,V6
280.947625763273,-153.854043368274,-38.9246103201255,-35.128420360212,219.830827821075,312.553301983815,17.7650776770896,-97.9567585607792,-140.70135513036,87.8930221906683,163.189142501516,114.677497434582
277.574876999784,-153.194706655478,-38.4006056598114,-36.8162796064291,216.914079485639,308.518159733122,17.2901774803241,-68.3496637721965,-137.847569683729,85.8951308241412,161.050576338975,107.760925363562
277.347986682728,-156.609160144876,-37.870002452505,-38.4844412528884,212.849580500022,311.819164342281,17.1845950926898,-56.0605244787462,-135.906969776536,83.4834465956585,158.439540521157,104.875613227936
277.114404258547,-157.196928122839,-37.3327132384408,-40.1328330193007,213.235079217076,311.556942243388,17.4930813448666,-51.5496432833696,-136.474723127795,82.8369926893569,157.711254186571,103.98617433769
278.486130433754,-158.135065512509,-36.7891194315836,-41.7596721602856,215.286498735075,313.11290158311,18.1362943411206,-52.409335701756,-138.547249040613,82.8749457926644,157.693272599415,106.02623963415
279.011564419432,-159.40972204177,-36.239825345172,-43.3632937182992,215.52224562968,314.443014016476,18.9758016829549,-42.1227761416803,-139.133469119676,82.2460263206438,156.919079649485,106.242746701819
278.921246748285,-160.617952723647,-35.685465925761,-44.9402625611209,214.9620127171,315.203708345202,19.8932225735106,-22.347871113181,-138.852979698069,81.3481897012639,155.817584774673,105.397119309721
278.876079057983,-161.658630203129,-35.1267277421057,-46.4864208932449,214.697837195417,315.82157050751,20.7479424193684,-3.68441200851987,-138.621176117256,80.6065224371845,154.848714897012,104.840346733674
278.728697720389,-162.643952595051,-34.5641936593092,-47.998599680618,214.330194495405,316.322888841693,21.377068681614,12.5707498582826,-138.195242636305,79.8662803375951,153.844213564392,104.208021589806
278.449597932034,-163.601378231061,-33.9983896460527,-49.4741130232968,213.769348855916,316.720462388302,21.6341289727552,24.1048485942063,-137.558878883408,79.0929848733091,152.766246073922,103.42727998897
278.179778079643,-164.499482480454,-33.429970799852,-50.9112684937322,213.258094536885,317.096596918952,21.3663749040268,26.6676237118644,-136.939955763315,78.3814247007192,151.716980931492,102.792942650897
277.936618158281,-165.329907158424,-32.8594913498672,-52.3079845069825,212.830249103903,317.458354477095,20.4811913651089,18.4658135863542,-136.384068200518,77.7452040284254,150.710545317487,102.346007879791
277.660789702432,-166.094813552624,-32.2872412169825,-53.6610197531886,212.397679639317,317.759889424729,19.0429229759359,1.11798357947828,-135.83051569837,77.1505082066665,149.70974377214,101.974240620586
277.30590102242,-166.792495968254,-31.7133929753978,-54.9663224369522,211.896523497543,317.961248123547,17.1893784882756,-22.6605769511264,-135.231855252853,76.5729459266879,148.687607626468,101.592491069657
276.865887969535,-167.420931874003,-31.1379738602933,-56.2178112208281,211.319826802856,318.055990714355,15.0562810659333,-50.6079444202384,-134.586864717929,76.0100808796498,147.641113884724,101.192252406115
