aVF,aVL,aVR,I,II,III,V1,V2,V3,V4,V5,V6
28508.3315855906,-17600.1396763676,-9614.32815056779,-5686.87325536494,25800.2390765962,30091.8794510298,-5813.37945186868,-19779.5035824689,-857.281090482948,9583.11663002148,16461.8999216617,20975.1985012499
28452.7911880199,-17539.6914424368,-9617.87235839746,-5624.24575350344,25769.2187839811,30008.3708793687,-5938.3007105788,-20001.3752779072,-1156.87324547894,9389.15005450194,16379.6006655331,20945.9668223616
28369.2008604763,-17458.0424307265,-9616.52671380942,-5554.07901230781,25713.6183871918,29893.0782820452,-6064.85242972997,-20211.9347434157,-1465.41455046306,9183.09497917561,16285.5586567126,20906.8674720499
28256.8241009958,-17352.9588869179,-9609.81369351451,-5476.12661208872,25633.6651116674,29742.9941122334,-6187.87916106605,-20410.4748023313,-1783.31820830238,8964.92932874308,16179.6936692914,20857.7853265593
28121.1994442228,-17223.2541319797,-9597.43585393893,-5390.39172458429,25534.4456228747,29556.5434723217,-6306.88471388683,-20596.2857747153,-2110.41694213684,8734.73515214183,16061.8577591253,20798.5340011548
27953.8094211849,-17070.2594143964,-9579.5832672159,-5297.40764895023,25409.1715046454,29335.6042888419,-6422.11881093729,-20768.701593476,-2445.37689195381,8492.5067647969,15931.4527548458,20728.5846400431
27746.2653744253,-16896.5686008981,-9556.66515084134,-5197.98155368923,25247.9714046779,29083.753432541,-6533.35641131708,-20927.0974907405,-2786.24018057652,8238.29964388174,15787.780586996,20647.3115796517
27543.2391073418,-16704.8953281897,-9529.06693839813,-5093.08355970369,25092.3105951869,28804.8650686132,-6640.00216719593,-21070.7936446202,-3130.60080554141,7972.7342195679,15630.5164025929,20554.328196103
27301.6948288909,-16498.3152435079,-9497.16538685271,-4983.73773879075,24901.2045795239,28503.1338164368,-6741.5774390591,-21199.1539083748,-3475.94690992798,7696.38731323467,15459.3335838622,20449.2292257814
27046.5349141207,-16279.8963555932,-9461.36571113845,-4870.7229377237,24697.2736460879,28182.4312902362,-6837.8437301883,-21311.6839244503,-3820.42742268887,7409.23176367877,15273.7666492085,20331.507235977
26781.7128318337,-16052.5903288532,-9422.08890515432,-4754.78003115031,24483.9087730842,27846.5253999244,-6928.6002914198,-21407.9516283926,-4162.23822480123,7111.43119621219,15073.6003142832,20200.8018554203
26504.7350741082,-15819.1893163224,-9379.31937381724,-4636.83041350217,24257.9681066073,27498.5330813305,-7013.22079801174,-21487.5626763297,-4499.07814473934,6803.53253466502,14858.7421172092,20056.7917013052
26211.8015071456,-15581.5418775054,-9332.53050961461,-4517.85187926741,24014.9935901599,27140.0780637422,-7090.82764321232,-21550.1459230128,-4828.37420206726,6486.91734559811,14629.7807217114,19899.5926637891
25907.6772866499,-15341.2042012607,-9281.98796262416,-4398.93891306549,23759.7880469885,26774.2700119532,-7161.30495450362,-21595.281130611,-5146.95352821205,6164.93736216403,14388.8622040629,19730.353382387
25639.5334814502,-15106.4809373774,-9234.61048480811,-4281.23039762655,23540.7461132185,26421.2838865019,-7229.10772455356,-21622.5526108682,-5451.38464163463,5841.85197083839,14138.8338757889,19550.6736225366
25314.429637588,-14861.4588723747,-9175.35028470103,-4165.66173880358,23263.5114036647,26043.5992368222,-7283.95677875559,-21631.6192697573,-5738.81408367097,5521.50021911438,13882.4966012031,19362.1369184631
25006.8579728816,-14623.1263368624,-9119.32200548262,-4053.17324370258,23003.1437187976,25682.2739521398,-7335.90901009527,-21622.1778917536,-6006.31209848064,5207.96937065671,13622.7528429258,19166.3642766998
24723.742033259,-14384.9124272745,-9060.2229593349,-3944.87622792348,22769.603385049,25322.6300551373,-7380.16479670676,-21593.9625425437,-6250.4215445102,4905.5387005195,13362.1167310309,18964.6223747423
24421.4387382546,-14147.8061930158,-8998.56266971635,-3841.81167374404,22515.7483721777,24967.7209863367,-7416.47659752616,-21546.7650387363,-6467.91919655285,4618.08860337589,13102.7829589041,18757.9540497721
24130.1102755473,-13913.995428686,-8935.89499675197,-3744.92704270114,22273.5921582508,24623.265210449,-7445.50655637563,-21480.4116027758,-6655.84626529165,4349.57599638584,12847.2541604215,18547.6519393132
23856.822953246,-13685.2001024306,-8873.12162636664,-3654.86037790695,22050.7190880466,24292.9987098238,-7467.56321797552,-21394.8072591921,-6812.24126145567,4102.73267065984,12597.4293309385,18334.6509770155
23588.9174764627,-13460.915184629,-8808.91558584623,-3571.57086168433,21832.8641297494,23974.0698547269,-7481.78067660775,-21289.9950579492,-6937.38318173393,3877.40331405249,12353.8560982173,18119.1038619517
23320.3404051971,-13239.3538970322,-8740.86272623449,-3494.65139942887,21614.8936955659,23660.2613619445,-7486.7904654595,-21166.1057203919,-7032.73887591806,3671.99072063687,12116.4153452157,17900.7881030147
23049.4984643292,-13021.5529350375,-8668.81745558946,-3423.59539032829,21394.1793972152,23351.2138677544,-7482.37796262578,-21023.3255899102,-7100.01637415246,3484.42859865394,11884.3298147437,17678.9904132758
22835.920675585,-12827.7573267833,-8605.79975815913,-3357.77214111001,21228.4516688537,23083.4803545931,-7476.67764326064,-20861.9016966112,-7141.34834965528,3312.26052318651,11656.7615454774,17453.01946375
22539.7774768649,-12614.1087488886,-8520.02216098155,-3296.63174560633,20979.8297310552,22768.7339770333,-7450.79817892997,-20682.10277445,-7158.71271097799,3153.77433217977,11433.9659980555,17223.0649190986
22290.7784661103,-12424.0406284469,-8440.4058290449,-3239.62546938927,20776.8901994226,22488.5581412129,-7423.44760859858,-20484.242517104,-7154.05377823621,3007.47436919528,11216.2989810194,16989.4012967757
22029.4043772051,-12237.3368647798,-8351.93425054003,-3185.98725252773,20556.8905894187,22200.9394656128,-7386.01187082444,-20268.7344186116,-7129.97106588099,2871.02494819397,11003.4278445493,16751.8390010593
21743.2609819585,-12053.3327897699,-8253.76920120393,-3134.96701506366,20310.9855102065,21902.9404117346,-7338.26032113825,-20036.0312593442,-7088.86514966125,2742.24951494974,10794.5390192424,16509.7810151255
21445.793616866,-11874.2282684268,-8148.84050065147,-3085.97659943771,20050.8526254415,21600.1586508857,-7281.0714009988,-19786.5881447632,-7032.24161523843,2619.66381597099,10587.7238179133,16261.6175993611
21161.5046751776,-11700.5468910316,-8039.77297516057,-3038.4833733753,19801.3583623974,21296.3680400628,-7215.01637440885,-19520.9059804035,-6961.27565211872,2502.02606678578,10380.5054408192,16005.2491309346
20846.0135186065,-11529.2822421055,-7925.90644491869,-2992.08424741541,19518.411299956,20987.9040464024,-7138.04771454129,-19239.5085538816,-6876.83459182863,2388.65787162313,10171.0238953233,15739.0957083799
20531.4576339096,-11356.4589327534,-7805.86859086022,-2946.35368484128,19234.8199485411,20669.4761445808,-7049.80783661459,-18943.0053425465,-6779.84485956073,2278.80337673377,9957.1375369975,15461.3783344271
20204.9225500159,-11181.7533107099,-7682.20803152414,-2900.6056285348,18938.1392464983,20343.8984675749,-6949.752419044,-18632.2018501692,-6672.09160636498,2170.63477510001,9735.84484299005,15169.723433494
19940.4177469338,-11025.8178824445,-7577.83442018028,-2854.12909958982,18702.6120761929,20058.9287161732,-6846.09192254416,-18307.9829007148,-6555.56039480581,2062.16245220363,9504.26868046235,14861.9348631195
19585.8304433211,-10840.2180060892,-7448.21382901202,-2806.3268959288,18377.4875361097,19713.6422958187,-6720.29186007688,-17971.2197192469,-6431.87490797914,1951.79164992598,9259.67134237042,14535.948238132
19301.244935593,-10671.3012900178,-7340.60447694867,-2756.76561462496,18122.2858551963,19410.3839176257,-6591.33257657412,-17622.8006928282,-6302.41610864546,1838.43622558325,9000.37676947276,14190.631420078
19009.8449008618,-10496.2689494719,-7232.29908368182,-2705.38735464725,17860.2128651177,19099.3823219735,-6451.13049462432,-17263.5560517275,-6167.97304319159,1722.26133494188,8727.38465461813,13827.1324710129
18702.6642021305,-10313.6228988156,-7120.30093209257,-2652.34319333276,17581.7353759131,18775.4154694862,-6299.93277730969,-16894.3028526924,-6028.98121367844,1604.11450077856,8443.02341163601,13447.7468425213
18385.9336219298,-10125.3850547881,-7005.497511311,-2597.77179225485,17292.5958931312,18441.1688895364,-6140.36991151695,-16516.0069539242,-5886.06475352449,1484.7160264041,8149.66256937271,13054.8496799515
18081.8645987778,-9931.7470680123,-6886.74834590622,-2541.89613395138,17012.8660594406,18095.0158906053,-5979.19977336617,-16129.6070777109,-5739.65973926292,1365.04454699557,7850.08443418665,12651.1987816697
17726.8951932952,-9729.31642696764,-6758.58482354091,-2484.9993880848,16681.538929777,17727.2405797589,-5805.75979941804,-15735.8601309295,-5589.81006787192,1246.31561575023,7546.90244373325,12239.4421340151
17356.3725616025,-9514.09047058262,-6614.58143006742,-2427.37909591683,16328.9232592693,17326.9077179604,-5629.40738846076,-15335.544972125,-5436.47455395848,1129.77260573349,7242.52845237956,11822.0767058039
16943.5474721912,-9285.26982161139,-6452.32836336876,-2369.43865724251,15929.8640023641,16890.3088894083,-5446.81918133437,-14929.5041624226,-5279.45944935991,1016.97317575102,6939.97046681069,11402.1029629799
16558.8063912917,-9060.76608244634,-6297.35753404849,-2311.52318521535,15556.4516913213,16460.1558545492,-5274.66938717724,-14518.7607270664,-5118.76948777511,909.230123284165,6641.7117907149,10982.0860502909
16046.1957730717,-8800.24157131744,-6091.13730374749,-2253.73668864429,15047.6681155566,15940.0239905718,-5080.47674378696,-14104.8066029985,-4955.16086223932,806.950557424822,6348.61328973379,10563.219504006
15575.2890035704,-8546.18245282011,-5897.14703778386,-2196.0856320199,14580.9705579404,15435.8913291164,-4899.9647387217,-13689.3391709256,-4789.69414546926,710.14982525263,6060.84158541521,10146.1130771912
15078.1274867322,-8281.55585074978,-5691.5541478382,-2138.53976372367,14086.6465067285,14908.9509014656,-4718.63260156212,-13273.9394513826,-4623.38691621069,618.703761145654,5778.23851455022,9731.14129757247
14561.2235015955,-8008.28615798727,-5478.26664226542,-2081.0713138528,13572.1611774973,14366.584261046,-4537.62441016314,-12860.2281506111,-4457.25207084908,532.449654631852,5500.56280131127,9318.59917372604
14042.8190306776,-7730.99922044308,-5264.75542247189,-2023.80001627541,13058.1441509507,13822.4130969047,-4360.41831155725,-12449.845289821,-4292.01114521523,451.663466990958,5228.40901556229,8909.42915719236
13541.0129131102,-7452.61495935787,-5055.73349314321,-1966.88860278991,12567.9132907462,13285.4858706016,-4189.05490436099,-12044.3157898742,-4128.22733781649,376.733335950096,4962.6402293024,8504.80474315708
13042.5845859869,-7174.5398175011,-4853.05761210428,-1910.42381237384,12082.954760369,12760.4997147058,-4023.64763658481,-11645.1631240346,-3966.62692417376,307.752585021417,4703.64912494175,8105.5259399351
12558.7526333926,-6897.75737615973,-4657.01343011706,-1854.46868308226,11615.627674595,12249.5655332038,-3863.76863088454,-11253.6117562473,-3807.80549382882,244.726287096974,4451.82494261678,7712.44164224307
12088.8480135645,-6622.63674690523,-4467.7960235952,-1799.03995581818,11174.6010927582,11753.0083139917,-3709.75911390859,-10870.2060122595,-3652.05028867633,187.542679818922,4207.61403145968,7326.5829514815
11675.4441143437,-6353.54112788831,-4300.71753660556,-1744.11989211088,10793.8658024968,11290.7553444302,-3570.17653090999,-10495.1376729118,-3499.5084281118,135.977312472198,3971.40184929942,6948.98737171623
11205.0547578858,-6079.00206272229,-4116.44903799042,-1689.73210944349,10354.4324695151,10808.6628334347,-3424.94996924419,-10128.474315818,-3350.12648845482,89.9170666110567,3743.81337701019,6580.84901916098
10786.4572379029,-5809.20948814719,-3950.08673800425,-1635.87889947979,9974.26087488382,10353.3080901856,-3293.06300045239,-9770.16290554344,-3203.84106990516,49.1592483867407,3525.34763247388,6223.26334034587
10365.0640083132,-5538.63535622158,-3783.39745279289,-1582.4868607125,9592.31850589883,9898.97135209201,-3165.3111250306,-9420.26928624171,-3060.89534117113,13.2141789297953,3315.9268316148,5876.85482480759
9938.66117393181,-5266.94950608999,-3615.55523911324,-1529.46758205905,9205.3856560077,9443.77387361471,-3041.37935310777,-9078.88168082991,-2921.57400620727,-18.4890446978325,3115.28553736449,5542.04453996941
9511.38285192989,-4994.1577859448,-3447.0827488945,-1476.72664235257,8817.4206332473,8987.37788464212,-2921.71262036964,-8745.8851367733,-2786.02589928697,-46.5522079183215,2923.15047677142,5219.21653209969
9084.64968713245,-4720.3505654816,-3277.55687675354,-1424.20405704118,8429.41875055372,8528.72826646676,-2805.93909929546,-8421.18739396246,-2654.27289101236,-71.492485173781,2739.31970532162,4908.70542353701
8657.47806733104,-4446.75060930899,-3107.08706358349,-1371.95413596907,8039.95423915541,8069.05122376486,-2693.19358293539,-8104.86170285826,-2526.01558026896,-93.4949556648621,2564.00797950662,4610.96473120255
8222.19908473546,-4175.34068982826,-2936.90801794996,-1320.08490342424,7640.37420042428,7611.77297090482,-2582.84108389507,-7797.02693734264,-2400.79546313198,-112.595701684616,2397.59605668955,4326.45342309676
7802.43011827561,-3908.22382370944,-2768.87139626042,-1268.70197314224,7256.65116616474,7161.23288357862,-2474.62251151155,-7497.87895054732,-2278.26837150701,-128.85565403256,2240.31633327517,4055.46961298769
7398.16932548388,-3647.59042246603,-2604.81621230443,-1217.9213803437,6889.59920477773,6721.86015303487,-2368.68680430668,-7207.58118007169,-2158.03981343029,-142.317790580639,2092.39265071521,3798.22856537046
6987.32611520775,-3395.26366669876,-2445.76800032955,-1167.83974092674,6512.79540117958,6296.49605763371,-2263.16125923437,-6926.06796279293,-2039.6117616787,-153.097973976608,1953.9990193202,3554.85201286852
6605.01021479871,-3152.76533945018,-2292.40365137921,-1118.54385080511,6166.24388914548,5887.18586472108,-2158.60970712315,-6653.20280508954,-1922.51981954431,-161.345503515892,1825.2295515122,3325.37351207218
6237.08159484791,-2921.79800692389,-2145.70316157556,-1070.14819189425,5833.38240885779,5496.63987179712,-2053.67491221408,-6388.89327616198,-1806.2718694669,-167.117642093722,1706.24796287086,3109.82662943596
