aVF,aVL,aVR,I,II,III,V1,V2,V3,V4,V5,V6
-213.825286541168,-212.955046024352,646.25778801962,-564.727608580157,-424.627850241878,-180.411902458459,104.649173436269,463.59539389131,-446.006410033375,-215.818487153542,-353.296291451584,-613.936835308388
-210.527746504318,-202.27296924438,636.719850298931,-551.694401103434,-423.932383272043,-187.877879711903,75.8242214424731,439.742520789841,-485.084348047072,-252.594137292588,-381.789647886118,-645.958721415039
-205.970614318602,-191.578992675943,627.320655312775,-538.872460404506,-424.290624029289,-194.767428212832,63.4762687417654,426.298088559193,-495.414019324253,-259.774548645019,-388.457971167029,-645.672968722198
-208.128478195489,-181.01304647591,618.05451014178,-526.263188099853,-425.72567305937,-200.756611122089,57.2995161272593,417.04424424812,-491.964783721137,-257.278590604036,-387.027084697979,-638.069470549784
-212.935798835988,-170.589612764376,608.924870813785,-513.872845466045,-428.126851597298,-206.005090445165,54.3958232702171,409.397342668748,-477.46779568346,-251.49381778671,-379.696276094134,-625.269989849406
-214.992091246674,-160.276478671404,599.932044505054,-501.70713098792,-431.306788638442,-210.918109417888,53.658229509472,402.700800318416,-468.424585774609,-245.189466581791,-372.216870082023,-611.946867851861
-215.73277562659,-150.132120382207,591.081326969804,-489.774005941828,-435.008648898617,-215.625539417938,51.3864201916281,394.450751598717,-466.787357245376,-245.401690639725,-368.10721528356,-604.575354461827
-216.870473315492,-140.221102446686,582.382590220244,-478.083109799465,-438.980210864115,-220.218713176859,50.4070599032871,386.753781061751,-464.330591413683,-245.58831510734,-362.790192124853,-596.877708753746
-217.857504390622,-130.579958484383,573.841266804512,-466.641278580898,-443.090805963348,-224.830806641717,50.4510039620038,379.476628423883,-462.306466613283,-246.023831473347,-356.867495456214,-589.212873367974
-218.613837155531,-121.241591680523,565.462202651046,-455.454731645801,-447.226083684908,-229.551329508911,51.3608212038389,372.573886099574,-460.84819745461,-246.693246007349,-350.544668448527,-581.638316279588
-219.541670649299,-112.213069641241,557.250829163681,-444.530268294891,-451.219430813781,-234.551931610564,53.3879741934913,366.319146459271,-458.353025330517,-246.537087954109,-343.192682447747,-573.190510346651
-220.70279350386,-103.48300718222,549.212135627363,-433.874373203635,-454.848209811377,-239.97382901564,56.339527372164,360.67006282683,-454.637915532152,-245.454805457871,-334.930591333928,-563.857874155054
-221.966529901776,-95.0449644954826,541.352381291304,-423.493963225427,-457.740738385265,-245.753208221628,59.77695003235,355.405093851497,-450.350069279347,-243.912140529359,-326.305183202929,-554.188784718432
-223.233974741674,-86.8897660373032,533.678097788098,-413.395890898832,-459.470269225866,-251.742669957969,63.2923956107329,350.323173039948,-446.025171658395,-242.316587985141,-317.801212128706,-544.667908332698
-224.498832134105,-78.9985665662605,526.194271875752,-403.585442752338,-459.695732245524,-257.801196460457,66.689934481351,345.354366122342,-441.727399017381,-240.722902738102,-309.599553820747,-535.411260966532
-225.779652161307,-71.356673809116,518.905546395428,-394.067577673669,-458.083091014861,-263.748564080017,69.8208499010955,340.462977883372,-437.388059108036,-239.079559198569,-301.807884799306,-526.431495498466
-227.095130829212,-63.9631996959149,511.816692667986,-384.847820276806,-454.296363654601,-269.401581885953,72.4720134865877,335.590963465086,-432.950569632694,-237.341199064492,-294.593577293347,-517.771090302577
-228.474544285582,-56.8224637334965,504.93152750312,-375.930908925655,-448.058019351858,-274.596321662666,74.4584579608111,330.697204414947,-428.298161054194,-235.415425641416,-288.084317256236,-509.423466180469
-229.928321114051,-49.9397519960792,498.253192213783,-367.320660423988,-439.094096778872,-279.139727706321,75.5946810009332,325.728365800706,-423.396213387405,-233.274823094787,-282.426744143042,-501.433636820685
-231.451689082991,-43.3212482454398,491.782701146427,-359.018816296049,-427.281976759434,-282.89984862606,75.7431327066156,320.638083387952,-418.265882512207,-230.93552804103,-277.739886383812,-493.863693328062
-233.033430944883,-36.9681350111555,485.516808590201,-351.022930807995,-412.821205836713,-285.912216447568,74.9211581632433,315.43042048696,-412.915822365477,-228.404335519601,-274.006300230891,-486.710058435698
-234.655146593589,-30.8797947956725,479.449868935517,-343.328174942773,-396.079752597055,-288.287576775428,73.2242998625245,310.132448324342,-407.364518031917,-225.695936676118,-271.143134936815,-479.945875441382
-236.300588087307,-25.0591054413439,473.575195182389,-335.928972357419,-377.528510262815,-290.147865465005,70.7671417901724,304.778808149898,-401.619871666349,-222.816321633865,-269.049971003075,-473.530783518031
