aVF,aVL,aVR,I,II,III,V1,V2,V3,V4,V5,V6
-2340.64759802787,1551.55774043604,956.903755585216,367.712547204562,-2245.48323844448,-2892.0287518375,-203.128144374389,-1920.36706398948,-1447.4416280005,-680.398213869388,-1182.88049687233,842.075847949989
-2315.68961329792,1548.0630392316,927.131660852151,369.696322927034,-2209.43112972919,-2879.6613827051,-198.764776112795,-1893.00977733362,-1441.35012099211,-657.579334013673,-1152.17488873234,850.310258979021
-2281.64913211562,1542.97112474802,888.705381257632,375.880346391696,-2160.83801135103,-2859.70580030384,-192.543916597134,-1851.62945324063,-1435.25234426782,-624.4242731587,-1099.77350946719,869.157969298523
-2238.9481198031,1535.77754533889,844.203449383838,386.176964230132,-2101.10223765628,-2831.01407621244,-184.488666912628,-1795.18583556394,-1429.15235000798,-582.680979799311,-1024.66649577406,898.855261830245
-2187.76866413905,1526.46881768039,793.528552448186,400.398402819294,-2030.6037538954,-2793.71376255348,-174.801250906201,-1724.01413474422,-1423.13455621405,-532.556743167142,-927.461216926028,938.342405683081
-2128.02576820571,1515.1390260194,735.554522552732,418.262496830275,-1949.23166562115,-2748.27763753927,-163.782516678603,-1638.8582754401,-1417.31948434526,-473.629425229765,-809.475705386478,985.91728130078
-2060.4576733351,1502.20083628951,669.936816984768,439.293281588842,-1857.87983873001,-2695.68639979412,-151.830242515119,-1541.1215138036,-1411.85658902154,-406.383604010689,-672.391538451714,1039.82656104316
-1984.50463367374,1487.56570481834,596.292527344957,463.034088123051,-1756.42695146302,-2635.69387339423,-139.35621605836,-1430.71055933523,-1406.90314886276,-330.99021455294,-516.773639276365,1098.58653271194
-1896.31995972136,1469.67409643226,514.522271994058,489.283520273413,-1642.19986105895,-2564.61760318038,-126.642766539737,-1303.35313577238,-1402.57064607528,-246.733741619551,-340.009444678717,1161.72344015641
-1791.22143804572,1446.47642734713,424.880292836791,517.854662887137,-1511.95505907144,-2477.75850723668,-113.941292524231,-1153.71350181875,-1398.96828661902,-152.979599774157,-138.884341215024,1229.06296779915
-1664.41065220685,1415.82195752761,327.117467840683,548.448646245624,-1362.19054489342,-2370.57704260382,-101.559191593952,-976.890102827006,-1396.23411089967,-48.9359109157309,88.9800766673661,1300.12363639403
-1512.93262193648,1376.21214463325,221.403106297439,580.6316613326,-1190.94286676481,-2240.1945182346,-89.8151089559441,-770.261457073987,-1394.52973490919,65.1921384153062,343.802933324041,1373.98679719102
-1339.14322561052,1328.0533543821,109.254485680991,613.611102883622,-1000.79329035156,-2088.33165097901,-79.0728790600142,-537.326514111365,-1394.07585124209,186.364890810063,620.558912980963,1448.65719035117
-1147.87822546778,1272.6548449054,-7.24745434321778,646.430823016591,-796.412147782514,-1918.94060159288,-69.7116795931656,-284.545657934008,-1395.11268372892,310.302011404305,911.617143382717,1521.65782313963
-944.156337118775,1211.61783185793,-125.719869307815,678.290580168906,-582.676945841855,-1736.21183000075,-62.0342349429425,-18.3535248563919,-1397.83230638278,432.80309483601,1209.60745904056,1590.78380972553
-733.061301011165,1146.33364016796,-243.725965539695,708.336715778863,-364.506330732188,-1544.32304051817,-56.3366701418404,254.565312666176,-1402.42206784814,549.572268365455,1506.71005282409,1653.90228802821
-517.633450544799,1076.86519230243,-359.575386224629,735.5769586814,-144.969176398161,-1345.57505912693,-52.9640915444206,529.234123249108,-1409.07985519266,657.151671420262,1795.81508082561,1709.15934067663
-300.228726727868,1002.91945425086,-471.819666885421,759.089280139657,73.4885930415317,-1141.71619302116,-52.2329087310054,801.354717187312,-1417.97005229164,752.649177698038,2070.38840210737,1754.98405494366
-84.5962021591063,924.554507933727,-578.685516065324,777.977512187712,287.248488026427,-935.63471813541,-54.417585453373,1065.0956967161,-1429.2405613807,832.729223062371,2322.81581236549,1789.71221433871
125.273773913935,842.503254874426,-678.416034427229,791.632807845727,492.509006845197,-730.809902752799,-59.6961314144352,1314.75572212646,-1442.94858051078,894.730850666821,2546.42594040077,1812.04227835009
325.22785105323,759.13898778741,-769.193301392612,800.139468251399,685.291045984427,-531.742598666756,-68.046651635396,1545.53174962348,-1458.96229491392,937.488199565816,2737.22159822898,1821.43980125626
510.981209544964,677.527577607073,-849.221500808157,803.930784755175,861.523866404705,-343.404030183291,-79.3262170014522,1753.03060393969,-1477.04906106252,960.645920778036,2892.58085733985,1817.81892111277
679.291407453612,600.489996998101,-917.201631097634,803.493764586092,1018.15501164278,-170.00830108359,-93.3489352524791,1934.12026324228,-1496.93018097185,964.690208345751,3011.17711472981,1801.51261150425
826.994523958705,530.506594660525,-971.915880869311,799.43154290189,1152.24062756689,-15.4734103979349,-109.865617867432,2085.89931776754,-1518.30013460478,950.401409963173,3092.18997753441,1773.07040982004
950.025296613263,469.052106654904,-1011.85137954093,792.275220479259,1260.05951344793,116.415035791332,-128.597156025848,2204.29118020812,-1540.91145030598,917.837739904647,3133.58294329958,1732.81596384583
1044.52044350396,416.965798260049,-1035.67293280017,782.519965321234,1338.15111076068,222.426278233391,-149.237124257257,2285.41679387097,-1564.52355331969,867.08409153611,3133.46337702856,1681.18102326746
1107.0861941967,375.058452453612,-1042.30841271826,770.853972894169,1383.53375721934,299.707258910012,-171.413415753183,2326.21383926568,-1588.83202667727,798.798364886449,3091.16660081441,1618.98167323279
1135.46712058795,343.911801786329,-1031.28449304307,757.869361377598,1394.38558820222,346.275544961877,-194.737737552555,2324.96476203144,-1613.52341260005,714.222599031323,3007.2089710445,1547.34115328098
1129.8919483647,323.906044949898,-1003.36906347247,743.816750361373,1371.37174951554,361.748659836103,-218.860271429522,2282.66670001998,-1638.28191820784,615.640598598217,2884.09966545898,1467.8605679288
1092.03846290283,315.201775438576,-960.034592568878,728.819268117516,1316.59353532082,346.806189215482,-243.433683236773,2201.96056272169,-1662.79019932004,505.980632927648,2725.67704785124,1382.44914833319
1024.07068249013,317.635146639734,-902.958038385647,712.905731715259,1232.62110775195,302.743904184848,-268.090074606564,2086.04098784294,-1686.78939436937,388.317702487866,2536.1657440105,1292.99457987727
928.778455502558,330.616348059635,-834.10287718167,696.127637899901,1122.6309846036,231.583811912792,-292.465245623817,1938.79538440479,-1710.01655633355,265.774061421178,2320.36376626309,1201.51942058871
808.985683709874,353.057132633678,-755.417463786519,678.84234515856,989.797101436393,135.782786676919,-316.18806929923,1764.18252683811,-1732.13871335384,141.304450314006,2083.36885699329,1110.24734325567
667.747746335092,383.604738996249,-668.902989619962,661.492087276175,837.479556196584,18.2128559770213,-338.883846163872,1566.46497858884,-1752.83454441035,17.7159918783697,1830.60944080916,1021.40464730714
508.96649673422,420.694592643287,-576.946984044651,644.389557120916,669.863743751694,-117.572763065172,-360.219668587929,1350.85608251898,-1771.81933209547,-102.407068379944,1568.18565662303,937.204968099226
336.788458306042,462.91397468448,-481.920149767499,627.808118498117,491.290689050468,-267.820096302922,-379.851716989935,1122.89717905186,-1788.89397464863,-216.368564503518,1302.43331905035,859.659026593305
155.187915912727,509.499715228751,-385.858408504283,611.900360102444,305.775640906078,-429.031510472987,-397.364067917527,888.098536775482,-1804.04805640938,-321.078671582851,1039.65963732589,790.278978702341
-31.8200991866133,559.915425187413,-290.681698062518,596.743611931052,117.290542527862,-597.704177462241,-412.351203029843,652.030862884175,-1817.37498837776,-413.532854940235,786.090573066863,730.241948804603
-220.324752527062,613.5633156383,-198.153304038775,582.537942080927,-70.3698207740176,-770.285578198624,-424.460145671927,419.971374992812,-1828.9855616681,-490.781605844444,547.472744233264,680.552628747777
-406.389430232109,669.697314576439,-110.014306669773,569.414953302325,-253.405385870802,-943.142741345355,-433.404417478175,197.168853262908,-1839.0295221993,-550.732270319025,329.342817164421,641.968096842437
-585.726627036195,727.058977516201,-28.3257981134848,557.278363152289,-427.561960984743,-1112.31223203518,-439.056014948782,-10.7712328814107,-1847.65681685363,-593.19703606787,137.308793877432,615.024166669096
