aVF,aVL,aVR,I,II,III,V1,V2,V3,V4,V5,V6
-1012.99588929304,1466.79970866544,-227.119680057662,1174.82350885888,-622.944871965989,-1668.67572893819,1084.95843161606,274.146590333896,-208.056767743605,560.602164957323,-647.988411064516,160.969570229668
-997.238224909023,1459.71447812591,-236.233621491155,1175.67395397408,-615.600994733528,-1661.23604138815,1085.46983402909,277.253717284178,-201.071991477542,559.829225764898,-648.229262449668,157.298092080891
-973.15778101025,1452.72448448822,-255.449964541605,1184.03052273644,-593.070811586858,-1644.87664657178,1084.10824037569,283.301265716043,-192.457662915611,544.050914753028,-649.975724914821,144.524118582733
-940.232894587717,1445.16343106419,-284.125120521603,1198.98452601274,-554.658620374526,-1619.09756051231,1078.2204053103,292.700730587203,-183.0726603937,510.285561411058,-654.055522630949,121.147570734603
-899.79463279734,1435.01309596789,-319.67096476844,1217.19686340006,-502.677537634207,-1584.0473074871,1064.72349523809,304.814685062796,-173.544044485856,454.217889006302,-661.957640384849,85.0619883260775
-854.13637166146,1419.67924752542,-358.328252309689,1234.07627943776,-441.219235702147,-1540.26960786801,1040.53651443626,318.489334432303,-164.496764332643,371.726582853503,-675.299098695307,34.1188345156702
-805.199011427819,1396.53788601674,-397.066356736058,1245.3684765363,-373.422655023002,-1488.14612543081,1001.49688135496,332.869125182709,-156.398713105951,257.089772375854,-696.216986999637,-34.3116553169837
-755.045451636423,1363.38475083218,-432.683025758114,1247.12259360115,-303.1181157699,-1428.19292404408,944.190291229342,346.993539467587,-149.999140979231,106.646612552185,-726.193683665792,-122.199035201492
-705.880865362689,1319.24413108292,-461.074667024328,1236.03888507937,-235.932783162205,-1361.11574641673,867.819063317155,359.72724379351,-146.926897254143,-76.8003576935515,-765.723780888818,-229.496091927254
-659.716052212917,1263.9591305882,-478.31780818575,1209.6617965749,-177.586345114729,-1287.80566559928,772.895929778466,370.046681593463,-149.000629701853,-287.415551811644,-815.151880154574,-354.97284730833
-618.454524116964,1197.85745017509,-481.316667189256,1166.56569967026,-133.37162906402,-1209.6187408034,661.030705189266,376.874403759766,-157.849387940509,-517.990993068212,-873.877424225768,-496.566698261718
-583.521220894935,1121.58987997377,-468.133599430057,1106.22875435148,-106.97906069303,-1128.03925458049,534.004011835809,379.563460278221,-174.560341732765,-761.043378976823,-941.046011115922,-651.713062979104
-555.59110022981,1035.72498137216,-438.080326610146,1028.33172476975,-99.1662925018014,-1044.42193248621,392.050046866494,378.450565630488,-198.971248489703,-1012.0894376882,-1015.93473606874,-818.1571400494
-536.882003015831,940.832874738946,-386.14567132225,928.847206567016,-114.539046279894,-960.162165342772,235.2400931981,373.700694976244,-230.600419490144,-1267.52426206738,-1098.60176514295,-993.426994502734
-522.911920446782,838.543596590241,-325.098224738352,818.374539474638,-139.453856581347,-876.488364152704,64.2396670210046,367.712342170006,-267.683515965188,-1522.66417211381,-1185.43544313143,-1174.61717292639
-518.006043014132,730.163185647502,-244.203733865436,688.921592157061,-184.675332455054,-794.891502084792,-119.030199483988,359.980299782808,-309.923763510229,-1771.91892848113,-1276.90768704288,-1357.99129635497
-519.00027766257,619.333200780871,-152.173405971827,549.693677247392,-241.70095252173,-717.652839920231,-309.955727335294,352.044004289245,-356.021213568927,-2007.55493081415,-1369.15365061285,-1538.31556593033
-524.640948660048,509.983615742131,-52.7426149607352,406.327370034288,-307.574889489012,-647.199595596801,-502.69269477668,344.617120849913,-405.047674471423,-2221.17438094291,-1458.95540259911,-1709.8096515176
-533.414160697688,406.146746171485,49.751380807392,264.859218977891,-378.361937249555,-585.847583526581,-691.229362440503,338.389481689933,-455.653028337401,-2405.34742609649,-1543.00566838368,-1866.65730700947
