I,II,III,aVR,aVL,aVF,V1,V2,V3,V4,V5,V6
-61.20301985198363,-848.4247214166238,-779.4572988667022,446.0107555115412,409.06033269617024,-843.3075355570453,424.15867570133526,326.9725750083243,-577.6971075132669,-862.834825380757,-1308.509133327095,-984.100424023851
-47.74270474296225,-831.2522957916774,-775.4875323020389,427.1344330782405,404.8653837612611,-838.6057197115298,422.21474146260255,329.6283502089596,-581.2937253116944,-864.24079321266,-1306.244128313808,-983.0145450411579
-27.024963430521275,-806.8697822554104,-773.0117079367875,400.85938699936656,405.1878457196994,-829.5786385791642,416.6678502086041,332.0520758801654,-592.9333352950446,-869.0365521875162,-1306.2930422948834,-981.910053449646
0.6063996403708753,-776.1971106147258,-772.3461280171422,367.81259185892185,410.38897425533366,-816.7422842279977,407.09126719633684,334.2553720480831,-613.6959968403354,-877.1255774119461,-1309.0253516595892,-980.7922584858682
34.95375058228113,-739.3454361138723,-773.3190142135003,328.2441538052271,420.24161965007835,-800.0865530750657,393.8983362494882,336.2267175937602,-643.3228323246311,-888.4039468781574,-1314.1333680459752,-979.6681030569584
75.83732130010712,-696.1328763118436,-775.5417411606364,282.33011423404815,434.2238495224795,-779.3837530172638,377.89757693843137,337.9449770220084,-680.7658886015155,-902.7347543465685,-1321.0102250358752,-978.5450594568742
122.73398442722065,-646.964752692718,-778.6169809760102,230.55050716388368,451.668130783586,-754.9144759355133,359.88618460096126,339.23693881212256,-725.4950226738906,-919.6819296894244,-1328.9442555128242,-977.4317472636031
175.14536478777254,-592.3118983391296,-782.1405662276883,173.327385863876,471.83679330484114,-727.1157100265395,340.51323435518407,340.08992262046337,-776.6755219443518,-938.7978041248756,-1337.2116615763398,-976.3361550507129
232.90846427387456,-532.529450213609,-785.8922186431203,110.8530138752669,494.21371208295153,-696.4329066200825,319.8574137765946,340.8841370579467,-832.8144599622277,-959.9104697621907,-1345.435389718773,-975.2629999361927
295.7885703214615,-468.0629658232555,-789.6741486159308,43.397716446218226,518.3347820746478,-663.3451993398808,297.75631625851724,342.1387723456329,-892.1393834316764,-982.9049773006373,-1353.278794782313,-974.2160538886254
363.3932098852505,-399.2546012712434,-793.1410966599346,-28.71017345890297,543.5546371205425,-628.2070512854083,274.18613059111647,344.5987146687884,-952.2270913860566,-1007.6155011907289,-1360.1887767853368,-973.1995464739304
434.9729778782117,-326.5618579461588,-795.8284493693036,-104.8152748192101,569.2276103619232,-591.220735490523,249.21871012765936,348.7157264781286,-1010.7546801631944,-1033.8667228536683,-1365.415659191195,-972.2181460247261
508.8696198217278,-250.93008990528344,-797.0338018697045,-183.408659107735,594.741931234004,-552.4077163197164,223.17969154413484,354.04321722180305,-1066.3977648271905,-1061.3543126009702,-1367.7610670366296,-971.2789142849801
583.0130408677619,-173.50421583937117,-795.9617949570792,-262.6070144152803,619.4957453152724,-511.70060251990094,196.52686145024225,359.81752100801634,-1118.1791489856753,-1089.7053896961327,-1365.8574627244814,-970.3895303655263
655.5800610799544,-95.39181720552077,-791.9726963574407,-340.6722673146749,643.049165669029,-469.0769620283461,169.6628860612407,365.12621179811083,-1165.3433907492765,-1118.6425973532425,-1358.6153009314378,-969.5552718618743
724.6242666617435,-17.75747330693368,-784.4429238598968,-415.7929336151149,664.9489913754801,-424.5351082782834,142.93542241841143,369.4225739119987,-1206.9082260305063,-1147.8346188649575,-1344.9686902443416,-968.7809872635441
788.0269450134236,58.27892483640769,-772.7339502675269,-486.18915561254425,684.5277410068918,-378.141556070894,116.55744416905014,373.38074568189955,-1240.7919103606027,-1176.7720880530057,-1323.8325705919688,-968.0719188335129
843.8630935969032,131.67005313649375,-756.3191010618659,-550.2696258231664,701.1246814849458,-330.05189036704377,90.7127203239309,378.12406020785136,-1264.6730954168816,-1204.9214239084145,-1294.3169490740074,-967.4317451906802
890.2405766468921,201.30274345586204,-734.6973678012871,-606.4005920795202,714.1672954701545,-280.4193029846689,65.6517619506123,384.7268613110262,-1276.5594021123961,-1231.7698912110106,-1255.5541327375718,-966.8630582486671
925.8888911850936,266.2279579441254,-707.6634566784951,-653.3966253467947,723.2754876380933,-229.5505214986913,41.726752662118734,393.92542120628946,-1275.09756928492,-1256.8818328344519,-1207.193601702084,-966.3648030441171
951.0022828149836,325.8925158949052,-675.6355469846803,-691.0978871871005,728.5144664106257,-178.07140705058399,19.5275450100273,405.336666851695,-1260.4223361394527,-1280.0760159507624,-1149.9927956877195,-965.9284101455403
966.5173369426896,379.9451235801479,-639.3584469652889,-719.8724244171814,730.1889988930403,-126.76217637821296,-0.28066720312102367,418.09469797569506,-1233.4774789991116,-1301.294747477182,-1085.2753826164362,-965.5411525776987
973.513272598718,428.16914849777714,-599.7549887351967,-740.3169152938892,728.6231034139288,-76.46855884693304,-17.153419913437656,431.46813972392164,-1195.3056424119545,-1320.4140999233307,-1014.6754349564318,-965.1888651056103
973.3230746051669,470.42069723698495,-557.811320539328,-753.2010666400087,724.2267098724883,-28.048921161134878,-30.5729904068269,444.86138986497895,-1147.1208238027207,-1337.3783256294362,-939.919354088338,-964.8556372702254
