I,II,III,aVR,aVL,aVF,V1,V2,V3,V4,V5,V6
-514.8401920028235,-1805.6925052963945,-1301.5174776724687,1157.9511803084454,369.6299821277442,-1552.245576553076,361.29368674870113,-349.6524542476017,47.34878262603812,-1251.52032201862,-1761.8349447442608,-1491.0225613360835
-507.8200607798366,-1798.2144769678043,-1297.5608766217445,1156.9576754094815,373.6019238778617,-1546.2880152171476,366.25422122887494,-347.54806162080445,49.44467111887286,-1246.2708124208477,-1754.323571461009,-1480.750759709688
-500.59034612970646,-1793.34524380753,-1295.338984756996,1155.7590718519384,378.6735360539056,-1542.4163457088698,371.49280359492536,-349.24187784864955,51.70226459812041,-1240.880750895488,-1749.3020910636508,-1469.7979849504623
-493.1736673660754,-1793.9824382211532,-1297.903513899443,1154.3382387914755,385.9264467935866,-1543.6081360035553,376.98748661622244,-359.8689946089165,54.129079556062614,-1235.3649555352642,-1749.380920476718,-1458.2938935001905
-485.59035372787724,-1799.257154494067,-1305.4710067183373,1152.6705641766334,395.25857738836095,-1549.603594704018,382.7229221333769,-376.6847620613727,56.74355728053775,-1229.7259469390676,-1754.0681998757377,-1446.3096356271683
-477.8592951093502,-1806.5991967703878,-1316.8263018704158,1150.7283495294112,406.00068615538777,-1558.5950619713583,388.68081423000996,-394.7073239923616,59.56883987662485,-1223.9602375717413,-1761.4898291259924,-1433.9205199305545
-470.00133185373704,-1814.3697197230485,-1332.021544260035,1148.4814233273928,417.8459501412954,-1569.9005688614582,394.84358514081055,-411.1785224723609,62.628746597152066,-1218.0644319923986,-1770.428676788774,-1421.221783645314
-462.0359397096966,-1821.1816284973727,-1350.5100422269734,1145.9003921502558,430.3640017152782,-1582.617956284431,401.2027506073388,-424.0956707020698,65.94838066722055,-1212.0334921200113,-1779.6226534462564,-1408.2785790693213
-453.9784550264907,-1826.6504345595458,-1370.3987296239825,1142.9632340577446,442.98102901216544,-1595.5315972426295,407.76210482283864,-433.6276878435186,69.54887652096959,-1205.8636695904574,-1788.2917052681653,-1395.110284756619
-445.84334390926216,-1830.9848563919888,-1389.5259370318688,1139.6502994334269,455.15194961983536,-1607.5354363457825,414.5299499870036,-441.2963432960608,73.45059835569678,-1199.552268934683,-1796.01367543188,-1381.7194255257375
-437.64467096830765,-1833.5332099646141,-1404.6828822565574,1135.939951620762,465.96132242597736,-1616.5584292743004,421.51271293435605,-447.9229554531393,77.67960472288887,-1193.0933700710261,-1801.5689817847485,-1368.11248885023
-429.39804090470426,-1833.7336780284572,-1413.502176469291,1131.8105472788482,474.73165566422705,-1621.0363222796927,428.7138975859741,-453.97986543926544,82.25848081386806,-1186.4836700178603,-1804.0530540609916,-1354.2861633282937
-421.1251773592628,-1831.7665942442698,-1416.984087932034,1127.2380378349221,481.72151331366626,-1621.6073286024396,436.12798726599306,-459.1707887783726,87.201890853795,-1179.7276772237847,-1803.8667662154012,-1340.242124160508
-412.8499218025805,-1828.0136362134567,-1417.4003755441115,1122.1982070483896,487.5349188218366,-1619.7064774376768,443.7443347004038,-462.8114312990928,92.51517762543968,-1172.8331948985822,-1801.8585767214267,-1325.9815888085695
-404.59362349020444,-1823.1987745450283,-1417.1428999024959,1116.6728144727915,492.87191733851336,-1616.9902653509985,451.5546589950522,-464.83793904105227,98.19692821699222,-1165.8106897913767,-1799.1736684651553,-1311.4676371023077
-396.3772164231725,-1818.0272924060828,-1418.2027965338848,1110.6445820913657,498.32548992799235,-1614.879224305808,459.5480658556068,-465.36102307159786,104.25681026709599,-1158.670602321965,-1796.8309186560007,-1296.6871782371945
-388.2206040575354,-1812.4619060881091,-1420.263879846757,1104.0933397885651,503.78746301046255,-1613.171737830728,467.7080004996681,-464.4454041499507,110.68769734405411,-1151.4169789543207,-1794.7321595131525,-1281.6973118892865
-380.1411989961216,-1806.1982161537528,-1422.052935592926,1097.001944030814,508.8688082622457,-1611.0122400729229,476.0151051126494,-462.2197377333077,117.49673316807811,-1144.0528050667465,-1792.3460382429353,-1266.5792983418746
-372.1558216932254,-1799.050354481499,-1422.8587234329475,1089.3570399733048,513.3358878129277,-1607.9031342021701,484.4518464042068,-458.6498361019801,124.79826772657168,-1136.5850304962803,-1789.3437533918998,-1251.450208107539
-364.2767209104045,-1790.8243487958953,-1422.1390365328436,1081.1536304556753,517.0042752375948,-1603.4471662909598,493.0046503794919,-453.62175238517506,132.65405510262192,-1129.0225044742294,-1785.440193598412,-1236.3862870343658
-356.50666496095744,-1781.5132640121697,-1420.027727102544,1072.4038830791965,519.9127063111782,-1597.7348081907858,501.6560573231982,-447.0960558921881,140.9806075941588,-1121.37826043584,-1780.6907011451526,-1221.327072158733
-348.84325141711497,-1771.2051623850396,-1417.0093344607906,1063.129740979472,522.2134116893458,-1591.1035825747022,510.40391894546883,-439.04420077846135,149.69817465675854,-1113.6680989733622,-1775.316074909199,-1206.1652118155414
-341.2817658555907,-1759.8288774184084,-1413.0987189549,1053.355290963138,523.918658094119,-1583.5637703691673,519.2737659823379,-429.44083407898313,158.5299760176972,-1105.9049633398774,-1769.310000540255,-1190.7773545603159
-333.8153088030504,-1747.3238588573233,-1408.200528267377,1043.1094613968921,525.014409648067,-1575.0568066938126,528.2831569978941,-418.2991211088097,167.2286763181147,-1098.104429927067,-1762.6283382371282,-1175.094879251904
-326.43807658115105,-1733.7457725448298,-1402.252505850764,1032.4234095645056,525.5010524849741,-1565.5538674557372,537.4696562909714,-405.6647437172777,176.37280816381062,-1090.2893901413029,-1755.263070497004,-1159.2280145008622
-319.14401689492587,-1719.1816470643437,-1395.1540595585132,1021.3295576982298,525.3702318937961,-1555.0031136259802,546.8449834475495,-391.603111265752,186.5513721903375,-1082.4839643937496,-1747.1968142863423,-1143.3545665049699
-311.92373295573043,-1703.7763703844967,-1386.9627786643234,1009.8658925600413,524.6672269218403,-1543.4669990108753,556.286175157723,-376.19977957781543,197.0789013064998,-1074.712481535931,-1738.491222062082,-1127.6446387821816
-304.7677288896149,-1687.6819875119857,-1377.82145188177,998.0689317807007,523.4627573305744,-1531.0674360477049,565.73427091238,-359.54380255234076,207.16468233460282,-1066.9954428978892,-1729.2469760012577,-1112.2233820672284
-297.6684522922345,-1670.9531710649344,-1367.8402108376688,985.9663197333069,521.8105537493035,-1517.8979699703789,575.2592953492734,-341.7041061696655,217.15717864297633,-1059.3407263023976,-1719.5345756846748,-1097.0612829500722
-290.6185373665807,-1653.6145939452517,-1357.1415313766583,973.5830305760186,519.766245411671,-1504.0593761925659,584.9935993713384,-322.74594836626295,227.5149933491989,-1051.7511587770296,-1709.4254955888175,-1082.063669441679
-283.6114370704918,-1635.7101162636666,-1345.8548155632204,960.944037051198,517.3882338143652,-1489.6590995544127,595.338384128211,-302.74315426399124,238.07346874235844,-1044.2328029234923,-1699.0010134580784,-1067.1623883951677
-276.63965115876937,-1617.2915068740201,-1334.0913395378846,948.0756194539174,514.7308963467968,-1474.7929712856724,606.4545667122737,-281.77530384213475,248.64744186480678,-1036.7912913009516,-1688.334626539551,-1052.3097517931144
-269.69144369730174,-1598.4525021482145,-1321.9482067451006,935.0115442857615,511.8505398746327,-1459.550430490743,617.8405489978172,-259.9369715760246,259.2451267289121,-1029.4337340361978,-1677.4953777152784,-1037.5323225938057
-262.7538639713087,-1579.3052257637205,-1309.513887142609,921.7887148031319,508.8032103941889,-1444.0160941023998,628.7739264596254,-237.32747137121243,269.8259506569464,-1022.1702108905799,-1666.5502699969443,-1022.8933431395242
