I,II,III,aVR,aVL,aVF,V1,V2,V3,V4,V5,V6
-51.866041198076175,-1013.3045458706187,-891.7510231480328,533.5292557755371,449.81673270690527,-985.3985856735821,246.76856411244935,462.34592778816193,171.988681516522,-1088.3078891442703,-840.1828289595842,-908.7280688939376
-60.64139393368481,-1019.385852447727,-892.9544926973805,541.2481519471314,445.808712676714,-990.5837503739417,231.87288203488936,452.43836330946095,168.6703397099062,-1107.536397349802,-856.2578752179679,-922.5899174576084
-70.82969959360979,-1024.5204325080224,-892.9931624834632,548.854634279841,438.7632472718465,-994.4886959078349,213.23026643418484,433.06078562784865,164.95325587681282,-1149.3051619465105,-879.0243006567755,-945.906721699556
-82.00140834600339,-1028.419910630202,-891.5644271203773,555.8815774235104,428.38681289671126,-996.8815399775348,192.17551675395103,402.66066877319884,160.82442876691877,-1214.743046388265,-908.2951795847074,-978.6693014858861
-94.3178792562151,-1031.4243838887176,-888.0929029481176,562.6598343005995,415.0049048933273,-997.9205465711838,168.40355669478348,361.5222448054811,155.9280720709744,-1303.517555157949,-943.7917783937256,-1020.3033649696926
-108.13447722725046,-1034.1077611566204,-882.3030000590505,569.8265683158822,399.24357893197777,-997.9266407624192,140.91434820675445,310.6462619992048,149.6659336643051,-1414.4626669359966,-985.2805570961476,-1070.0681130418027
-123.61736782928831,-1036.9591804175398,-875.3743077983462,577.8269628090236,381.78599693436723,-997.216924327288,109.27708042579592,251.15796077948912,141.82877354340314,-1546.5077230645572,-1031.9959024108596,-1126.6933449885134
-141.03483364237252,-1040.6145585892652,-868.5727580896431,587.2347303298571,363.1922014733507,-996.1903260459925,72.96152287452213,183.2713301313409,131.6860093787722,-1698.5946520522211,-1083.8672066385102,-1189.6165928957848
-160.77125248833184,-1045.827060368022,-861.440065420283,598.736462125369,343.5181929270735,-995.2630124707871,31.331108921995753,104.5527013370834,117.20257946084703,-1870.0808381824668,-1142.768626424611,-1260.407520272727
-183.20062850275445,-1053.3243491803817,-853.2696582844638,612.9785825960198,322.6122599003559,-994.8227726049316,-16.051056931736728,11.850329638679261,96.01215134724146,-2060.1065571447753,-1211.0180897312289,-1341.1600669518232
-208.81007677409787,-1063.9018100365374,-844.3868672042635,630.7337511750181,300.4099995712668,-995.3051152172168,-69.88718150684214,-97.44021025763979,65.64250419794872,-2266.8993241351927,-1290.8832839623465,-1433.845371121304
