I,II,III,aVR,aVL,aVF,V1,V2,V3,V4,V5,V6
77.74458137786478,1295.3096245257848,1504.144864449276,-898.3126846544416,-1087.8766244886842,1325.0970421866514,-390.3689161321976,-695.4904648695262,-988.4392451135676,-1259.9197503518346,-730.9293138142419,-1302.6725659868857
65.0866623601636,1237.4893147301125,1459.813179804967,-865.9393079887217,-1058.4058799655502,1271.9236278874062,-360.6054425820613,-679.6515708955203,-974.6458382294792,-1229.7954087740563,-716.1707573492946,-1286.0743903107425
52.30838867914012,1241.5513368006314,1463.4787682099761,-849.2722355223455,-1023.9590696601799,1280.9155723282909,-329.02394439818175,-661.2421242989105,-964.1892363580321,-1196.001618135976,-698.667452611933,-1271.6669656309016
39.476703343781956,1316.2060399388208,1521.9591074877897,-850.8078411834939,-1016.5719983148358,1360.7562702695134,-327.01148819688393,-650.4262135583226,-957.7660154093035,-1188.0733002836434,-696.9991880590381,-1269.3948005079994
26.653340259360988,1448.9028383052762,1625.4552929578606,-867.3402131997648,-1020.2232841849103,1498.8392180432231,-338.9216842964836,-642.2665956043893,-954.5664465326465,-1191.100877235411,-701.8081327680809,-1273.812796849405
13.896320733001772,1617.020292546097,1756.2876891969902,-892.9670233337182,-1014.6108415805077,1672.4757447442541,-342.5483836595572,-630.5612226405979,-953.0761597992471,-1186.079246327392,-701.240553984264,-1277.564406354441
1.269694281369789,1801.6615448702125,1899.771041326753,-922.8628560385445,-1005.0478825786988,1862.6752089377483,-342.3870767893852,-617.2448968497991,-952.0949756651337,-1177.5662088311817,-698.3138825855298,-1281.019964107728
-11.166956575106685,1980.1702098790765,2038.239520915395,-951.1870111155704,-997.1392794743878,2046.694888120646,-343.3353370936683,-604.3851348002675,-950.1656796022706,-1170.3242961781355,-696.2112181397802,-1284.3874821002498
-23.368127964189643,2125.936130710058,2150.7375490290824,-970.9398852960323,-987.8866454324213,2197.898801214733,-341.2514295063643,-591.3427680072759,-945.5227836845972,-1161.1563248789653,-693.1256870006971,-1285.086671310719
-35.29155694724028,2215.053777560536,2218.4050522024063,-975.8232613043848,-976.1156311788553,2292.3681453178224,-333.96161792151224,-578.0282611447893,-936.5764627200626,-1148.583697397033,-688.316970726928,-1281.2383221894918
