I,II,III,aVR,aVL,aVF,V1,V2,V3,V4,V5,V6
-1619.7237023151497,1424.5123722412013,3066.967635868656,120.68558623814498,-2337.123701100583,2242.790974576078,17.151250790706023,-6769.920733962732,-1235.7870318915795,4302.340030872826,8040.454478369639,6635.6042849899995
-1626.840884284771,1419.7211310051246,3078.859905571628,127.86772429039057,-2343.140219687337,2247.6277677807775,40.66452895860859,-6802.518094084988,-1272.5806212174589,4310.211151656456,8031.8262978680905,6674.103797911224
-1633.1216691405748,1415.8561859387314,3089.1620991977393,134.36249007066542,-2349.200650533676,2252.730640229651,59.92296910493335,-6846.0928025998055,-1324.410851797164,4308.994046459898,8026.8211133683235,6719.0460492560605
-1638.4528314546885,1413.0407160417847,3096.1800081354468,140.05629523713924,-2355.276401509577,2254.4843408666407,73.30150243578846,-6903.906398703257,-1400.448344756262,4297.580778838673,8025.340923352407,6769.521029720364
-1642.8183464436627,1411.3954981021352,3100.7289965351983,144.8422664795439,-2361.3682427647273,2254.758923302715,80.35427263948975,-6975.342537560786,-1498.790459774603,4276.511526917097,8027.686237450515,6825.213120090668
-1646.2497331758282,1411.0366915051716,3104.6465289590606,148.61934824890017,-2367.4883424364343,2256.330975225023,81.18971453911355,-7058.172809399778,-1615.7136577369622,4247.129807582984,8034.22543596356,6886.126601618277
-1648.7751048166435,1412.0939321813253,3109.5289000571306,151.27624545492523,-2373.624041618378,2259.526466760971,76.33596663991953,-7149.426350730013,-1750.5460501693924,4211.127677597654,8045.533772971935,6951.4553515988355
-1650.4360808611539,1414.6859903246816,3116.6153696585284,152.71028470678837,-2379.770199413674,2264.4251043197028,66.16861362512905,-7247.23360020315,-1903.3901136523045,4170.076325312278,8062.09249264662,7021.268990526398
-1651.267367393048,1418.8943982525332,3125.6878854079264,152.8459102196113,-2385.9466677766727,2271.1362961889236,50.13738205479735,-7353.969148330139,-2077.340396691065,4124.589023997664,8083.890050682328,7098.055234413259
-1651.2994754986746,1424.7907560427066,3135.880920204994,151.6145408604375,-2392.169586620198,2279.2898844219667,27.332721333522024,-7473.353195691313,-2276.6280829768734,4074.7821441190836,8110.826743106851,7184.8830597183805
-1650.5933268659417,1432.4456998699393,3146.768469617244,148.94957102381355,-2398.461240723829,2288.5901919277617,-3.475567121554129,-7608.690765829982,-2504.235986416735,4020.480559495745,8142.666838774735,7284.824010220088
-1649.195595293489,1441.9394265680273,3158.072808451462,144.77649342118912,-2404.807124893192,2298.9395643095495,-42.9315285212932,-7761.475265474135,-2760.60381572916,3961.727135964754,8179.657622997655,7399.865399436451
