I,II,III,aVR,aVL,aVF,V1,V2,V3,V4,V5,V6
-601.5783287076941,-1403.4390164173367,-787.0082440101212,1004.2454637242836,91.15558737643205,-1112.2248156951507,55.99831597549806,841.6545946290862,-172.5122025827153,-2470.4307283074904,-1470.6500199609334,-1849.071322422867
-606.139800781008,-1404.7271811760031,-784.3114383863925,1007.1697870021213,87.7025939759742,-1111.1572980672986,53.94178488407649,840.5956363846087,-192.07515082446318,-2466.6375088191517,-1471.1345395834098,-1850.69540064918
-610.7348661886667,-1406.0247084330897,-781.5949114194221,1010.1134879230897,84.22391399175653,-1110.0793630860173,51.03961314375852,841.4338875066888,-211.5888159611039,-2463.0184251154883,-1471.3504069375442,-1852.2650579290005
-615.3352004547044,-1407.323239068331,-778.8753421788421,1013.0579727399293,80.740838496089,-1108.9969096927507,46.87307907780589,844.3297544806923,-230.35741176988327,-2461.259501972779,-1472.128973755787,-1855.4460292723677
-619.9066619940462,-1408.6115014204186,-776.172844003962,1015.9801895067184,77.27847814992934,-1107.9160216667508,41.33586661284284,849.3806894157348,-247.13490733519123,-2462.5629721855544,-1474.314589495488,-1861.1990662164324
-624.412949094427,-1409.8769940735592,-773.508773319991,1018.8553561140852,73.86328918037333,-1106.8427237785547,34.44645871176185,856.6438256514148,-260.6078675990789,-2467.6405491142896,-1478.620198365156,-1869.9755511033043
-628.8141399257602,-1411.1062766420973,-770.9069033885448,1021.6563590245022,70.52455432185548,-1105.7839271201321,26.249715569600703,866.1918179456051,-268.79727165828666,-2478.3732661987874,-1486.2636975063724,-1883.1233024081785
-633.0717774584712,-1412.2861104057035,-768.389986130202,1024.3569407586856,67.29032501587241,-1104.746032752232,16.96875497770226,878.0834548475857,-270.38883518853896,-2495.616465041461,-1497.7282196265485,-1901.0073573234988
-637.1568172821264,-1413.4058884929113,-765.9745890833757,1026.937008751894,64.18141195726837,-1103.7333196294203,6.999333080146901,892.3518632545587,-266.2815356655888,-2517.2033184243087,-1511.55654697122,-1921.4545379649664
-641.0428847861689,-1414.455873178284,-763.6756019716379,1029.378279561125,61.2166424210988,-1102.7495776957317,-3.2153109405286653,909.0289542465322,-258.14273087899323,-2539.9869617370523,-1525.6296350280531,-1941.475003272792
-644.7018088602883,-1415.425522836823,-761.5090364463841,1031.661140982411,58.41607968762251,-1101.7987432465065,-13.096055694453609,928.1284606008604,-247.8548914157717,-2560.140071923045,-1537.4658477579228,-1957.4038391564945
-648.1043895275,-1416.3044535292674,-759.4918206468944,1033.765525087758,55.80082453855121,-1100.8853864098555,-22.262087036277684,949.688692348274,-236.70451128144632,-2574.8919183553626,-1545.2977369279238,-1966.5998524461406
-651.2153780957725,-1417.0818301560419,-757.6454400494591,1035.66801415118,53.39729968243346,-1100.0165496691052,-30.935691063040405,973.833467134304,-223.6378830887465,-2585.5445673648924,-1549.9487960304273,-1970.2108283315554
