I,II,III,aVR,aVL,aVF,V1,V2,V3,V4,V5,V6
-270.56837858284524,1018.2766658351625,626.0630793657027,-259.61418242300385,-330.0688858000039,825.7476375257846,270.68771878640604,155.29826908485623,-62.49873786836468,-63.56911303472307,857.5040799967607,-74.80472554675515
-291.0060148248256,1016.2344249964417,656.6990548326477,-243.73441004021004,-358.9102761382559,849.7305099440346,264.34637647964746,133.78337860869908,-68.74462018795404,-100.73457492599536,860.673877411491,-102.11268025098245
-314.23487635057734,1023.7498241812841,703.9323035143278,-234.41582191744712,-399.9138643012341,885.5435473797316,261.77885028756765,110.09100207199617,-73.91282404069854,-160.45279195161362,871.9521155613418,-134.4877062996222
-340.4743984383125,1041.411973156217,765.3390354352672,-232.0150417134411,-452.0278490626301,932.2755338567891,263.1768649335194,85.82110196002306,-77.88389074897101,-242.08012533037603,891.7799067817057,-170.2906710694431
-369.78885977016125,1068.0042450185285,840.3574117894157,-235.79178180841322,-514.7932323789659,989.0600204778065,268.11818667970476,60.47059974772122,-81.03721411429852,-344.371711235697,919.135983962834,-209.61222987085256
-402.17831947953687,1101.4561842719652,928.9833431676632,-244.44435766277408,-587.8820271505231,1054.9683449287552,275.8656847576021,32.764535568578495,-83.95818333298473,-465.8768263044426,952.2976941315111,-253.1701510320977
-437.7229736881166,1138.8887397154608,1030.6218605019667,-256.18347092680756,-670.6497430722012,1128.2667848020963,285.40541961455756,1.1234028336904582,-87.66948556024053,-604.3639140500999,988.8957452781367,-301.7119906136239
-476.41307873528734,1177.4335402531792,1144.8176856726716,-269.1961208215819,-762.4101643213858,1207.311787836568,295.7097945608581,-36.08701574485614,-93.09495930123501,-758.9034113966525,1026.5786188759982,-356.03680396823586
-518.0425890801856,1215.7975659874687,1271.0969075707294,-282.50878902710474,-862.385469005329,1291.4315321559002,306.2235322011384,-79.30907529963167,-100.27505729189733,-932.0430518005194,1064.2704533207855,-416.2014786184027
-562.3998065946521,1252.9878368567754,1408.5283043938298,-295.26912943118043,-969.5862978705281,1379.90665066986,316.45868320040574,-128.66600487361458,-109.19239482946787,-1127.1567701261988,1101.1105199605017,-481.95230224101505
-609.2637064045656,1287.2866275678248,1556.271353475079,-306.2281447828445,-1083.049418794865,1471.6698534900397,325.70437261652694,-184.96744454322194,-120.18032244582724,-1347.5131301313686,1135.636252764079,-553.5025645831156
-658.6005549998108,1316.5812365912152,1712.4816217378097,-313.8174143770552,-1201.4527887254815,1564.8973367096623,333.0659553998462,-249.08878526216915,-134.096432526464,-1594.2441494166412,1165.9835532877903,-630.8540762066696
-710.9207677238355,1337.6072954677948,1872.829427883495,-315.5983517210952,-1322.6234677945654,1655.7378189245903,337.15484082357676,-322.13909815203806,-153.2218359890208,-1862.624998571648,1189.177786558287,-713.5115790224091
-766.9337369109068,1346.6276282544297,2031.9253810929374,-308.81895905302054,-1444.0334983955013,1739.4693591101109,336.4042695238756,-405.32210533502536,-180.41152231954584,-2145.235489635074,1201.7948347541158,-800.782570520659
-827.2133647952569,1340.984830932453,2184.4819289950324,-291.378414721962,-1563.1535114589553,1812.0360976003433,329.6001588370514,-498.89864581946597,-217.83864235095953,-2434.646720996942,1201.3112705205408,-891.4241499944957
-892.3029884444072,1317.907342849066,2325.1250826171877,-261.2144994477523,-1677.4599916271345,1869.2255597216779,315.5474669337882,-603.2670112038775,-267.76218715006655,-2723.473375824616,1185.1238554047095,-984.2968073275723
-962.5586812152417,1273.7238444717366,2449.180702892694,-216.05268093752207,-1784.787308281452,1906.598232982248,292.9695329303312,-720.0033472057614,-332.699704838285,-3006.6314597769797,1149.9963517415358,-1079.2678894941657
-1038.145389908574,1205.1546778398092,2552.6449487813024,-153.9635965012952,-1883.2289800944777,1920.2667073853809,260.79654062329456,-850.5332894957481,-414.7252034335606,-3280.015640653457,1093.0839521795017,-1176.3231264832905
-1119.2968636763344,1109.3301587129915,2631.3517769353884,-73.22352263349117,-1970.8142078120875,1906.4886430440486,218.00050817831143,-995.8015715677345,-515.8447358999636,-3538.2291942695597,1011.8244439289552,-1275.0988282182439
-1205.9144127453487,985.0335380767917,2682.2106443676857,26.77448336152292,-2045.9245778392037,1863.0146187475757,164.1494952470768,-1155.4698056808375,-636.7334565266603,-3776.0627845615263,905.1058640289795,-1374.7312934754286
-1297.2139039257631,834.7576566556972,2704.317572636719,144.64610764204184,-2107.5760016596796,1790.9416632545965,100.10319967860647,-1326.1346066075746,-775.0415163901642,-3988.8699162490084,775.105815028285,-1473.0040796082817
-1392.0662312687489,662.8895265898522,2698.003409677844,278.09262340485515,-2155.185682861052,1693.1346285143713,27.385574184741163,-1502.8729998740632,-926.9200223540389,-4172.362909505763,625.7009975750732,-1567.08160061055
-1489.041406275412,474.2167265930777,2664.548833829903,423.7233472031324,-2188.6420464165444,1572.99628164811,-52.142173148728084,-1680.9631519523948,-1088.058204654181,-4323.73814663251,461.14688043307586,-1654.5988468754808
-1586.6909121883452,274.88307509025117,2605.749651061516,574.2351445813938,-2208.0247183781107,1434.5755660295154,-136.49786421437992,-1855.2685491670568,-1253.8414637627657,-4440.55182134373,286.19371116444125,-1733.0438498997894
-1684.086354341149,68.19434688089689,2522.7933019089587,735.6014617881546,-2213.1441260115703,1281.5743741904116,-224.2719769458132,-2020.661298885715,-1420.6213140941945,-4519.415903289737,105.07330108218248,-1799.6238367286062
-1780.3861897054412,-139.40099419189497,2416.9870565615106,897.2452350488886,-2203.9421155798805,1117.5926809426555,-314.1448218795378,-2172.40379240322,-1585.0838453367983,-4557.322448141787,-78.19274168659179,-1851.821964079372
-1874.501686931825,-343.01483686170883,2290.5005507913884,1059.7697041814083,-2180.7379435865905,947.0801389803029,-404.33268269791677,-2305.422568812492,-1743.1178466922365,-4552.069443177702,-258.7716682319617,-1887.1469296450011
-1965.1829054011355,-537.5434981121899,2146.009248476298,1219.8117485761832,-2144.260314944997,774.2435443820344,-492.93942142839006,-2415.684313947399,-1890.8624850194917,-4502.914341367509,-432.1732025085316,-1904.0030685551044
-2050.731560690984,-719.5763723163088,1986.8627398195936,1373.3098248390154,-2095.9798018247893,602.1576357514956,-577.8638132060341,-2501.7680111968607,-2025.1475837653945,-4412.061840799828,-595.0716550778233,-1902.9291190934266
-2129.2871822544294,-886.5904129806611,1816.8860575600468,1516.3962765802937,-2037.7900772227456,433.4523202124922,-656.9215403208958,-2563.621687157977,-2143.1780152443193,-4283.438657112693,-744.6975209647903,-1885.5565129538936
-2199.3757709081747,-1036.7874022348458,1639.8204579887954,1646.4774343881845,-1971.5705152583294,270.45470015748475,-728.4547122724746,-2601.805766773394,-2243.13091199267,-4121.512536929957,-878.9779640073239,-1853.785410072214
-2259.534920745395,-1168.5892329965025,1459.5925818333926,1760.6676546285958,-1899.3689586996995,115.35908953675845,-790.7630081732514,-2617.4401057672835,-2323.2967383716914,-3931.4266143380073,-996.028001981354,-1809.8880091336493
-2308.1363094768035,-1279.4458785099514,1280.4736889302603,1854.5336426128863,-1823.351246640781,-29.075508473137408,-841.5817588529069,-2611.2981215540367,-2380.9409353228016,-3718.269527666695,-1093.1613581719112,-1755.87504914605
-2343.752752661083,-1366.7874924088485,1106.772263393422,1923.853783551851,-1745.6792232198763,-159.98215943703286,-878.7938687664473,-2584.165934229407,-2413.4851617061254,-3487.302872458763,-1167.7553554909691,-1693.6594337968245
-2365.063582259149,-1428.9833652059447,942.8033334942493,1965.214059001183,-1668.6916136638736,-274.9997754339808,-900.588891078372,-2537.5849079044733,-2419.063956560419,-3244.6937157562206,-1217.9057505026904,-1625.7107399651175
-2371.372953768847,-1464.9494699344568,792.5738914839786,1976.7287065408643,-1594.4884250374566,-371.9222664561034,-905.9526437361683,-2473.2561448619917,-2396.923202605661,-2996.708278027374,-1242.4166259344038,-1554.309035111378
-2363.3404080100104,-1474.3773844880225,659.3715128679682,1959.9994333968946,-1524.4904623956436,-448.5740142895371,-895.6442734727973,-2392.6180848802524,-2348.6223602611594,-2749.2018932479164,-1241.3381780307427,-1480.9371583977977
