I,II,III,aVR,aVL,aVF,V1,V2,V3,V4,V5,V6
-680.2174243928303,-17.07100431697471,676.9376571372355,354.0966245788705,-660.2938480550571,311.4268082812214,-1892.2112008246602,-5214.961386969297,-3090.6037466308776,-537.1337807125552,1117.8599153150722,1577.557946445886
-703.2666375865468,-37.98169182706776,688.1320856948271,376.4526898440792,-674.4201686034337,301.7057796483235,-1887.3537927727207,-5254.0821170045765,-3138.200212586158,-575.4146135596607,1081.052468564917,1545.0108961780736
-741.9998179336333,-70.71836090057788,702.6697489806804,412.6815454068891,-698.7696404099496,288.9383887721279,-1878.7391896096533,-5335.633972093572,-3252.7789139737074,-671.6931787235751,996.3604842446564,1480.791949418787
-797.5795802388214,-115.54745162627918,720.1520862348165,463.5686024680545,-733.9055906989477,273.99364727546066,-1866.098204572087,-5472.7151499987285,-3455.1680537314933,-854.6368617776192,839.975449705919,1368.4980837691874
-872.2714321867817,-173.3486410837724,740.6643787871226,530.7389288241558,-781.108984761828,256.74800824778214,-1849.8657813680181,-5654.677082574078,-3740.2342034973913,-1126.4017986041408,609.601923817174,1210.7912804686111
-968.1900582705834,-244.99710578863989,764.4173008564894,615.7247613545544,-841.5685312868748,236.6067790905927,-1830.8680663973096,-5866.789327286624,-4091.375595818742,-1477.4952774282053,310.68555888062156,1012.7257465151858
-1088.7305709214395,-331.36520258885673,791.9136810243481,720.648189405672,-917.771173633327,213.5514152498984,-1809.7115201111142,-6105.12538558176,-4507.206450347696,-1910.1092519704396,-57.12105649927941,767.2761778879969
-1236.045888720435,-433.1781331437164,823.7446874539836,846.9447020051626,-1011.2054391424784,187.3495344152212,-1787.1359470040604,-6367.524674492544,-4985.361547341895,-2422.3388818498206,-490.8916427205786,468.3661566047371
-1407.8364309966014,-550.4037805896605,860.1610838172613,993.5060321879192,-1119.7528844133626,157.14309261511576,-1764.2057415351617,-6652.116473293839,-5519.165019914653,-3007.798656610953,-987.7078965698793,118.07321212352343
-1599.812529162727,-682.3265881001948,901.259070627729,1157.8830499133926,-1239.8699898065506,122.1169899139606,-1741.9053746638701,-6958.984889433834,-6101.697173417339,-3658.113506476753,-1543.5114458107635,-279.6655248035921
-1806.9704069220275,-828.0965793500486,947.1312744819921,1337.1978922620613,-1367.2751060691155,81.3211059018269,-1721.1635284336776,-7288.820721289916,-6722.348569780875,-4355.873828589413,-2145.40095447939,-720.820001510559
