I,II,III,aVR,aVL,aVF,V1,V2,V3,V4,V5,V6
-217.74178997149778,1110.0983386017613,996.1986147659727,-233.14224570875788,-455.18946993198114,1098.3172500957176,-218.27143626323277,-855.7381775492287,-636.5482819755733,-474.5721219859986,-379.0687999223351,-551.472840203106
-229.57280264858994,1755.3342663049136,1566.7473620662618,-334.15855229517615,-468.0891891887844,1714.2257576381448,-221.16813392793281,-1382.7003738566013,-1268.9677318002878,-1054.9286457447618,-835.3128037117541,-1050.8902788072603
-241.32815591423915,2323.492567355757,2070.754134412256,-418.8198765584057,-478.32526184064017,2260.387237635485,-224.0551394835285,-1868.3270545079383,-1847.4104812422804,-1587.2626678719223,-1253.718378012847,-1515.0127886763412
-252.94087405711463,2825.085436799412,2535.887661803637,-494.2634664957418,-492.42878336540394,2754.0620544871817,-226.11775637881718,-2307.4363652523807,-2360.3364759556366,-2062.272986460081,-1633.581224580474,-1943.6558197766446
-264.3894310801757,3219.2640699581584,2907.303086000769,-551.3057880978926,-505.2042880162767,3146.0415716743055,-227.3719157474961,-2650.69746226205,-2756.5484201264585,-2438.612691115374,-1933.4358766218597,-2286.3855477380366
-275.6762369926818,3574.524123732882,3261.9031660000633,-625.0818323875957,-531.8066638275802,3508.4136595669825,-234.87647086563365,-2981.011661057232,-3113.0359898207003,-2770.4570939661553,-2200.3702923008664,-2588.0540388763275
-286.8142983871024,3765.18251594318,3469.091307638887,-656.1348026576768,-535.5485603567101,3710.592538981071,-232.88272084879824,-3261.357723959298,-3397.1067329659063,-3026.259425212248,-2408.697709483604,-2829.915289317795
-297.82189050731876,3838.3963545174342,3572.147117098393,-668.1116492835617,-550.6129258973415,3801.518686407381,-237.06452904281218,-3424.154016025605,-3550.099021251195,-3171.343648191516,-2524.598136593487,-2980.3641642709395
-308.7014171209364,3766.5382921338755,3539.6984374845983,-647.6062082324715,-560.4162387309159,3751.609263388467,-240.32863347945602,-3481.18180940793,-3580.546407217277,-3205.172413595429,-2547.858676085007,-3035.3113027131844
-319.45336075645747,3584.5078430252024,3400.1426323405335,-606.1343022256813,-565.0612436301122,3593.5018041275202,-242.7033153447499,-3448.4895015566876,-3504.689590836985,-3140.5892716418753,-2487.609196937024,-2998.1361700669877
-330.093157364093,3309.2014916493113,3170.90619937146,-560.3937121187221,-567.264518655044,3340.813269466574,-245.12224110884515,-3333.3625227267153,-3331.841611916913,-2988.62491637848,-2360.0525609703996,-2887.801323071759
-340.6408770855769,2954.307132349603,2867.6823712470327,-523.5389010518066,-568.3651621416025,3004.415200950468,-247.89352620521996,-3149.045575067517,-3077.106189678415,-2764.3693013268385,-2184.6569889629127,-2727.151663377521
-351.1235907295089,2537.982986809802,2504.6398316879577,-489.13824763474963,-567.452041076251,2602.686759445655,-250.61026125313597,-2906.1116303406225,-2755.101315111162,-2480.6338273119536,-1967.1730461903296,-2520.4439766831565
-361.5709996376245,2069.5159291151467,2087.881764847816,-443.86874037958,-563.489992400739,2146.5298997988107,-252.85994352966858,-2607.9590926168935,-2372.9170163091867,-2143.478395522374,-1705.7638283100955,-2263.908453169743
-371.9985705518769,1529.1431237336526,1603.1499583922948,-377.17816129106933,-556.5822648069762,1618.666885232472,-254.72711524070706,-2241.4604847912387,-1913.661966204499,-1736.6115846764483,-1386.5845429085064,-1941.9711567191623
-382.4218768637682,915.6953645089853,1053.4411464296747,-292.35191820301475,-553.2057377110268,1020.2690314885468,-258.9012503393056,-1797.0717011702754,-1363.883166254292,-1246.6531354631973,-999.1666422073878,-1542.556480194838
