I,II,III,aVR,aVL,aVF,V1,V2,V3,V4,V5,V6
4101.069903306585,16193.00754235161,12332.33832694295,-10066.170393058546,-4030.9375927548454,14250.0668544424,-13901.363290958761,-17581.488922279776,3717.46896197196,20577.24032049216,19662.060602567537,18165.336750527887
4219.222386399069,16251.239440417277,12349.817918404164,-10125.911587840868,-3966.1825026494184,14273.357986469902,-14032.081250341742,-17538.41004427109,3815.524004465926,20896.88169802206,19979.90432756102,18453.64688217305
4316.9414661858245,16303.901400076635,12370.837662236725,-10176.481704253021,-3903.966139998868,14310.33953262007,-14122.740454006498,-17478.499135484974,3937.228117742321,21223.94899012697,20298.310200742995,18730.518990105375
4382.932879273143,16381.837812621498,12393.981102819693,-10234.964172626127,-3882.340180537152,14354.663209955208,-14174.888637941061,-17405.009492512105,4057.8813432401134,21545.881076316116,20604.86553932982,18991.811190732984
4426.349736532295,16498.756643050852,12419.852691847851,-10310.991266105711,-3885.336010797611,14427.232988258784,-14207.851248880683,-17318.996740816423,4182.011080975793,21851.330577836325,20896.40150576947,19247.874671571368
4474.688208330845,16613.342507063517,12449.860160850441,-10387.292380587793,-3883.107393911546,14506.42466074532,-14230.058385061911,-17220.664030175223,4340.233353758509,22207.166729651268,21230.31071900397,19552.95795561771
4522.348497040351,16713.140697326467,12485.298769763842,-10458.164132569189,-3882.1420988186396,14582.594824690797,-14233.08854239972,-17110.619222164296,4517.438478159819,22599.633450966314,21591.89971122568,19886.4080533392
4550.9603263334475,16818.814880813254,12527.713173774204,-10525.065753169745,-3890.6355963629653,14670.989163896806,-14208.688961754127,-16989.466834854826,4696.415343853082,22991.29776662819,21937.413019990996,20196.194660084235
4569.032782681043,16914.420748575958,12578.411699341465,-10582.433936050093,-3905.51312070212,14759.933965341199,-14157.706102644186,-16858.260416083198,4879.1955149282685,23378.85069877021,22272.33796857308,20486.902717354536
4584.5373228482995,17002.210268570867,12638.431206501777,-10633.64210062455,-3926.290243017059,14847.96394681571,-14089.19178576182,-16718.259432320658,5067.26016344193,23756.324525284028,22601.047513051577,20765.167288840526
4598.066364752611,17090.954187251795,12709.152303365818,-10685.066320128275,-3953.319739337301,14936.945880492762,-14013.960010374709,-16570.33997058533,5260.539002281165,24130.793452998158,22923.419748860284,21034.91326487877
4610.106521018897,17187.50661956074,12791.422864877588,-10741.809297784768,-3985.7082865907705,15028.936782860656,-13942.814509355934,-16415.08623538715,5460.758181460498,24515.204477819585,23244.095030955916,21304.884654053647
4620.104581362419,17288.071239175286,12884.679681783606,-10800.589909956709,-4024.2589192911687,15122.949090746093,-13874.232936288112,-16252.82001707627,5666.491175663253,24904.821177445763,23564.500586222544,21572.934823944543
4624.642697533398,17369.5330986125,12987.742790886,-10850.869194976725,-4070.791004746725,15202.395385801376,-13795.637444913224,-16083.665173173116,5874.698399241449,25289.70536421445,23881.97211332802,21831.459107749833
4615.506042964022,17466.435415560903,13099.15483078914,-10898.039574454888,-4127.77355686935,15303.153270885055,-13716.080500140684,-15907.495623175764,6083.0860921777985,25661.879208913535,24188.85432574697,22074.63296489495
4585.953438739624,17537.008009043067,13217.324804072663,-10927.889340645184,-4197.443095520356,15389.654343626038,-13616.584511925446,-15724.378191904107,6289.792526530531,26013.963822494854,24477.075047505263,22297.477840223055
4538.272241398035,17602.490138290894,13341.389536029128,-10947.804385933647,-4280.04962725045,15480.005447589538,-13503.107127635769,-15535.094100302358,6494.780898786422,26346.318655199513,24746.43372917178,22500.410253855
4477.506664038814,17668.792168142336,13470.732147714467,-10962.722448106626,-4374.982883906004,15576.33171462199,-13377.254666807456,-15340.513918965014,6698.915804422199,26662.69166969054,24998.78392339896,22686.190051279926
4407.188539762407,17737.75886141875,13603.953818549204,-10975.68117558875,-4481.609972156345,15677.809124849053,-13236.81180948669,-15141.283234308508,6902.220128100852,26963.956551134987,25231.972313908736,22854.647042050878
