I,II,III,aVR,aVL,aVF,V1,V2,V3,V4,V5,V6
-262.8775846524897,-1421.9147161251055,-964.9119539253056,917.2512510294032,287.6730070865642,-1160.1485511917272,-364.4739584135112,-356.92020231591164,-1035.7443349297603,-1300.2530433628929,-932.2284802297237,-1118.9986575809264
-254.22043712980133,-1485.5176907420916,-1029.1792213560266,941.4640336735238,314.4802865163355,-1227.8777670127247,-361.799323775238,-356.8880180921024,-1050.8969053717983,-1325.7123608595737,-954.7005041810996,-1175.6104061627443
-253.97361076738443,-1582.1439663322521,-1132.3360345816777,987.8542063128947,361.7744204929291,-1333.1002421050266,-361.785659646103,-347.27850469677435,-1076.4050972268801,-1383.776066393891,-988.4632791934844,-1244.4570890631642
-262.87546672773755,-1708.314479394237,-1272.1230857551009,1056.2146737922296,427.24750798312374,-1473.0888748810003,-364.6177741946199,-325.3942561357093,-1111.1396996470123,-1474.183504499348,-1031.4529451025628,-1334.3129336268187
-280.1984759431019,-1862.3656230736012,-1446.158951386464,1144.93475201419,510.2559557911246,-1645.7230177765873,-370.1005274408943,-292.2270166693275,-1154.6277668468492,-1594.2840772873676,-1083.3133967984047,-1438.4866001998778
-304.593242607779,-2052.6289717396216,-1661.6606566782282,1252.9979608892988,614.1427641846597,-1858.4539729837386,-377.95105429214703,-250.4837415554843,-1206.5787559027872,-1740.0589922106496,-1144.2797822575856,-1553.6757757248208
-333.96466625052557,-2253.165643034686,-1890.0148978599468,1373.1819181928217,729.2779921074524,-2083.9223302404284,-387.15845902773026,-202.09180994179678,-1266.117889726995,-1906.895327399616,-1214.0483345752825,-1690.6526970473965
-366.13845713329636,-2477.7687588245335,-2145.094757166192,1503.0784770374244,859.8979936282232,-2335.5175453248216,-394.55355096554996,-148.37339590988228,-1332.3023068501277,-2090.471982579039,-1292.2427008415361,-1839.4912596352108
-400.1367719188798,-2718.0609447518796,-2415.8256085707644,1640.9574238352666,999.6932299840624,-2603.8333952060416,-404.5152643754769,-88.95606171413426,-1404.3197326505212,-2288.263027205155,-1378.0936383915239,-2003.3712402050883
-435.06303137751803,-3013.2592353093855,-2732.7224119544026,1804.6293186892533,1158.248713015169,-2923.628528588671,-412.33947633037883,-22.633563438715917,-1481.1992930998492,-2498.288942009007,-1470.5243517810948,-2180.4518261983394
-469.4148377927945,-3281.4662384745056,-3028.8902002267914,1953.549504865175,1306.0423767128032,-3221.4049512986467,-419.2114745641498,51.15080463270418,-1561.994019796056,-2718.116904963436,-1568.799818646139,-2369.4554016360835
-501.0567924878228,-3607.390030947331,-3373.560581917416,2125.8758875582103,1471.2364490694092,-3572.866470928572,-421.9937261684038,132.5839212805199,-1645.4445210667236,-2944.6835243338387,-1671.9458527144766,-2569.98097665703
-526.2158157696639,-3946.2795743536544,-3731.444540567725,2298.681912636148,1641.1360356280736,-3937.5794878350157,-422.76561676600693,221.2992977352531,-1729.3941877535285,-3173.269841324829,-1778.2495584284948,-2776.853256435787
-540.483485376378,-4289.137420016507,-4093.1203569825475,2465.8437978686507,1810.3460420611748,-4307.017409072619,-419.67106923511017,316.53701542515176,-1811.3369179323538,-3398.473027652392,-1885.7208817958572,-2990.0523206425723
-540.3891518859909,-4634.119390860614,-4466.9586302012585,2624.9151571300154,1995.1788091871517,-4679.358785387699,-404.7160914237353,417.4738108030845,-1888.9191590117516,-3615.285180083338,-1992.1592870690993,-3202.331426103027
-522.4356092928257,-4981.804930777912,-4852.089369751904,2772.276960698761,2189.2752086922637,-5057.6133540703,-384.2310129442078,523.4265049899457,-1959.775841626115,-3819.021754856221,-2095.4058030232623,-3408.8873879449616
-482.86318668925094,-5314.517753272729,-5229.807187667722,2901.939002184381,2388.3051620040023,-5420.696918765079,-354.10354120244693,634.2342470589639,-2021.7549251523178,-4005.9367873007736,-2193.9202597236986,-3612.1047331762074
-418.5122111290042,-5622.087326469219,-5606.529508864489,3004.587339833143,2603.0104433902875,-5765.880950093854,-311.7638349044412,749.6255447400256,-2072.976764885101,-4172.825365579476,-2286.3841908595577,-3804.8157422082586
-326.320525716035,-5922.796396414566,-5990.181959379715,3084.1424514994465,2832.5767088495395,-6106.015611119089,-257.35622767185066,868.794562117901,-2111.5113478563617,-4316.263012503681,-2371.338350839173,-3987.025289033547
-204.9887120981001,-6217.592979415469,-6385.303775709678,3144.3467648188052,3082.5886647907455,-6443.573315566153,-190.84110606470998,990.2163705058744,-2135.962241267328,-4433.181982115966,-2447.3648350436524,-4155.984240068801
-57.1071207843082,-6439.2141527451395,-6732.357688775302,3155.7304725361696,3327.592000805978,-6714.270152180496,-112.84523086932731,1110.8964526891973,-2146.007672854388,-4520.975315151907,-2512.923852695249,-4307.465564772184
112.76748864958728,-6656.171569839386,-7082.6096808844495,3151.843098234843,3583.2755257251474,-6979.758890154464,-23.786009342775728,1227.1229538774041,-2141.9329003584808,-4577.48986065008,-2566.509616200054,-4437.069488154967
299.22462264616775,-6827.456299925667,-7396.587896285605,3119.363730969845,3830.617286821261,-7200.154253230139,71.9753834499568,1335.6217513098693,-2124.5351445254164,-4601.745737306565,-2607.098402933675,-4541.944751115323
496.48902213428397,-6941.37677386839,-7653.248475036877,3060.0378010288805,4054.1275101271904,-7360.020450228079,170.06928403565058,1432.8959295169839,-2094.7810341098475,-4593.102792749239,-2633.7806662407183,-4619.209458944083
700.3548649178321,-7010.4955354112235,-7868.96271016857,2977.611739372499,4262.393498722082,-7474.781975748171,276.66376388501334,1515.0404879207545,-2053.140075753698,-4550.355037835024,-2645.483375161112,-4664.808142251996
906.9586650414061,-7028.831829570291,-8022.250657507172,2875.401596835648,4437.135140384496,-7529.843463102637,381.8291703480344,1578.484125549205,-2000.1005742937969,-4472.819296178395,-2641.3714500456554,-4675.149096851696
1111.168925228231,-6987.534881721976,-8107.233281694351,2753.5945831965946,4576.060799796746,-7520.951735749072,487.4621118804641,1619.8027201241462,-1936.553042383531,-4360.662106662705,-2620.8704628692017,-4647.923841298654
1307.7761015637582,-6849.6451201723685,-8081.505693960132,2597.4139136289764,4655.644239807974,-7408.166367152857,590.4446280556425,1636.7436248814568,-1863.7835154198929,-4215.4565318241275,-2584.0171910943386,-4583.236159907566
1491.5409915282792,-6705.172889253172,-8031.040381353062,2448.0591164882735,4713.160742009332,-7278.859071443367,689.6596342241945,1629.7569927878183,-1783.839917365674,-4041.561197248691,-2532.076317193352,-4484.20535375908
1657.2518888394584,-6493.2275215947075,-7895.321155314829,2281.7040427158586,4720.316494888789,-7076.126371016544,780.2228726777021,1600.7228687949241,-1699.165673145413,-3844.8553187733423,-2466.9997976791437,-4347.997031938158
1801.170008899942,-6218.04522809676,-7681.99795992224,2106.646432377094,4679.716177938611,-6804.7180679048815,861.2134119551924,1551.8293659519559,-1612.087438636487,-3631.2633392934367,-2390.9354273725075,-4198.521289223041
1919.508617793561,-5938.36174319219,-7445.662577059746,1943.3711675238449,4616.204650622203,-6522.597287202588,930.6787514796882,1485.8270849523133,-1524.945950404947,-3407.280746015708,-2306.2870052126154,-4023.873272767962
2006.8462545480365,-5635.409576673469,-7169.453764805225,1786.7244002935313,4521.682189571451,-6212.860588991598,985.386816558405,1405.409394036894,-1440.02462583573,-3179.666262869511,-2215.4065593333426,-3838.429574604356
2058.0896484856808,-5296.47189129706,-6838.5842447395125,1633.8929406410841,4387.716269788974,-5862.8648461265175,1022.2095715286109,1313.207612599618,-1359.4329521261682,-2955.0017904324463,-2120.6355227946065,-3648.3561114248146
