I,II,III,aVR,aVL,aVF,V1,V2,V3,V4,V5,V6
-187.37986304175925,-596.8545347724007,-378.7542948399184,385.3776821963215,73.22762683273537,-510.59553748945206,-361.5816364658822,-476.7902388645243,-321.2915850636548,-184.76924366521447,-372.0212010188072,-476.9322865725304
-191.2177152681453,-602.9818456828469,-377.869118600249,386.28381605060827,71.7722357591917,-518.5919400472917,-361.12555885833154,-483.3784951183266,-323.8681626581412,-188.51463081332338,-382.8759144513476,-486.8314952131462
-198.94752908874486,-612.0413334001962,-380.69261614144585,391.2501295684417,71.2554939287187,-527.9034009643069,-361.0409634645967,-494.44170368425335,-327.5969508900585,-196.66997362984787,-399.7769172665521,-505.4938657620399
-211.93955098715762,-624.2671751110008,-387.67085064280207,401.26553163925405,71.56285570992009,-537.7590372094403,-361.081039755662,-509.94929065072796,-333.0610917435763,-209.81814119400488,-421.78997692165865,-532.6809384888219
-229.45785668950612,-639.9178174715354,-398.27504853260126,415.96710826612474,72.50558452759118,-548.6688820765389,-361.66265379128697,-529.9847942983268,-341.38678961492275,-228.29623618975697,-449.2646463435154,-567.455568210494
-249.8061327313671,-659.1408872873366,-411.5500178591295,434.3097893652625,73.87918425998603,-561.5972953858005,-363.4112891039187,-554.5636833188814,-353.6540029182877,-252.138634312518,-482.90239806547817,-608.5049011382855
-271.6489322437255,-682.3600385831137,-426.4563869096951,455.6686977393556,75.42129346070669,-577.3892188575204,-366.9659726352021,-583.8546754825167,-371.65069652120735,-282.0023632364257,-523.3761975224028,-654.2400927028854
-294.1661185627185,-709.7177815269997,-441.81097260121925,479.4595164253701,76.60504027948575,-596.544782849343,-372.6049753843973,-617.8275235860636,-396.39719865750385,-318.1379157276784,-570.5485426524118,-702.9976512754835
-317.9562758266371,-740.5092288708653,-456.60518939400674,505.23787092895157,76.48934359898678,-618.5079248503306,-379.6188510601861,-655.8557351199091,-426.3930685655666,-359.426149206341,-622.1863059947597,-753.4889199539244
-344.1805379335552,-773.627629682556,-469.92301963770717,532.6687549637796,74.01830111394598,-642.1513082895503,-386.8731061843459,-696.9583048709965,-459.1278837459409,-404.2217222250862,-675.128137552951,-804.4516914574608
-373.5703742745117,-807.6537590441106,-480.65939936574495,561.0326300559824,68.13036948640706,-666.3197695564112,-393.1920039676717,-739.852939858413,-491.7371487266666,-450.4433481027388,-726.0568267731643,-854.3527612736905
-406.41134209517145,-841.2186770112359,-487.85207967876045,589.620305799605,58.06918830395598,-689.8477038062261,-397.59830982259757,-783.1796818891138,-521.6908738514202,-496.25609433487915,-772.0760441928514,-901.5273289688395
-441.9577820692046,-873.5813513482353,-490.92256100226837,618.0864171205058,43.86568421445893,-711.8130484495244,-399.8826889849382,-825.780907309524,-548.4169403558566,-541.2433711016014,-811.9333197161473,-943.9789041602817
-478.94690111007645,-904.2139586191706,-489.4962948300994,646.1829828182542,25.937701495365758,-731.3968188105267,-400.1678543509165,-866.5379995800781,-572.1313310166116,-585.5003271711678,-845.0994760877143,-979.6113405003332
-516.3415277951368,-932.6636390479338,-483.4171791335946,673.7689363743166,4.7862760561527,-747.8130444622716,-398.54273273359973,-904.5016177769963,-592.842027014459,-629.0842736914665,-871.104636969921,-1006.7730638844039
-553.1615819694274,-958.2331984201537,-472.61424913433234,700.6507095569289,-19.05439995614823,-760.0515453020396,-394.9599351546326,-938.4692746859623,-610.3146974525232,-671.7399464226361,-889.1939468235233,-1023.8315222679239
-588.6816376169783,-979.3980675158919,-456.847298875501,726.2526747758443,-45.353267822007794,-766.5475915572059,-388.85365617923844,-966.4687597660815,-623.237611574405,-712.0238613955448,-897.3576567819568,-1028.882596008267
-622.3229973087443,-994.4536865645928,-435.905192133442,749.8707947888662,-73.94563175493019,-765.6983476608318,-379.5069803384275,-986.4429894515624,-629.981819511408,-748.0914703413391,-893.3365065168451,-1020.2605889131422
-653.2597017876592,-1001.9094359224723,-409.7386364986171,770.8618048285672,-104.41816593639865,-756.064886979334,-366.3892054872551,-996.5061153122637,-629.4915080508013,-778.428780033625,-875.4578878309463,-996.5565611060052
-680.7146067118427,-1000.8087642986882,-378.49591214424487,788.6713246631513,-136.25663024230383,-736.8493795301558,-349.25071080007734,-995.4652866471392,-621.2048396598268,-801.9142871565756,-842.8845569800906,-957.1238801517995
-704.1386205691024,-991.4668468426545,-342.6691712971426,803.0123376477964,-168.81216051535955,-708.6917387138394,-328.44658106115327,-983.7856059827643,-605.4930382823297,-818.400823467706,-796.5283835014523,-902.9165341050209
-723.0925007183912,-974.8537769810903,-302.9626880661336,813.7499871366518,-201.34509445999544,-672.9614726977447,-304.6495221591814,-962.7666509699834,-583.2883287576957,-828.2697873672822,-738.2695542865041,-835.7667736734402
