I,II,III,aVR,aVL,aVF,V1,V2,V3,V4,V5,V6
-291.0962145027565,-1753.3935232518222,-1434.5036570431412,1024.6457844179538,572.5793200085673,-1610.301025979816,1099.113451556333,919.2241967126794,-1087.433485672595,-1932.0846883079566,-816.4478309401237,-1358.2867100138087
-292.6076316651245,-1754.2024641202531,-1436.3227292267932,1025.6003207126294,572.9159272561662,-1612.1624612799274,1098.1709153354457,917.5841338555219,-1085.5476849432014,-1935.5384085727517,-803.5232874530597,-1363.655847170455
-294.09644065665486,-1754.3504308404772,-1438.0584606000455,1026.1789134626804,573.2330025906184,-1613.9244903304009,1099.0936558482313,916.7398982048812,-1082.309185387914,-1941.1595065882498,-786.6392537981135,-1370.6470286705248
-295.55360918116725,-1753.798423893718,-1439.691942443599,1026.357328068927,573.5249884847033,-1615.5677367596327,1102.1341177767072,916.9070869918066,-1078.1889169443723,-1948.6756282501142,-766.4011113535793,-1379.1535616328222
-296.97971098282443,-1752.5981089506374,-1441.2090175344824,1026.1663775767374,573.7822500359707,-1617.0818323866586,1106.967336880441,917.8887388677982,-1073.3236920276668,-1958.070332018309,-743.2366030048474,-1389.1270216595653
-298.3798945044011,-1750.8475652403683,-1442.5982369936144,1025.6648950275471,573.9934414231739,-1618.4610815045726,1112.9857695694548,919.3325958790568,-1068.0095403613238,-1969.4328101894955,-717.5169851572157,-1400.7681932173157
-299.7590578549356,-1748.6821620798048,-1443.848439719211,1024.9325535005169,574.1467244418701,-1619.700258322295,1119.7590059368524,920.8146208810224,-1062.3271821847861,-1982.7034138655463,-689.4810954932552,-1414.1306276647094
-301.1232832168734,-1746.2404146765373,-1444.9496299300076,1024.051296185574,574.230328779552,-1620.7956150813984,1126.7691534169624,922.0851557669757,-1056.518658378784,-1997.8614385832973,-659.4051733959307,-1429.2244086524202
-302.4774877490439,-1743.5968504496732,-1445.8923103041752,1023.0666146151034,574.2349390398323,-1621.7426586141903,1133.333031347685,923.4340771700638,-1051.554770144661,-2015.038327772364,-627.8705140489418,-1446.1085882381549
-303.82554109517207,-1740.8165016527853,-1446.6674981773785,1022.0181555382761,574.1522929038379,-1622.5366787785633,1138.8388154741222,925.3770899925337,-1048.585828075829,-2034.3031655330951,-595.4860647755919,-1464.834216977818
