I,II,III,aVR,aVL,aVF,V1,V2,V3,V4,V5,V6
348.2062712848027,-219.1846495099427,-499.9708578333043,-45.06886151942206,471.1568995444735,-385.91972298309975,35.81276113435051,239.38385186037922,-178.10062904723952,-151.90508482846252,-383.371944640663,-386.3626166930426
353.29145347169526,-213.5411074518825,-498.0761908693792,-46.55077105978148,472.9260476344448,-380.49002024371174,36.69579096397274,241.83354730374677,-174.80063455312396,-141.4301306844549,-380.0722461291604,-384.64483162018803
363.3776949054027,-200.41845779890866,-495.2727924750759,-55.114455988680156,476.28192319317503,-370.4484145877167,35.18024274430687,245.64140732913708,-165.91223424460878,-118.89662501188805,-370.171170987476,-372.50217167241675
384.29606548297164,-172.4617443714752,-491.56886793853727,-77.1564357122303,482.4331419439723,-354.23203436765766,32.07711986463015,250.75057683124157,-150.75916321822046,-83.51148421508637,-350.54037813142776,-347.1075750935089
402.24771441978385,-145.32122309156742,-487.01168542998914,-98.89388061103018,488.53141095169036,-335.8089495918975,25.414747066526274,257.1100678309315,-129.95166059571545,-36.441476435278304,-318.72596516625714,-307.82716847367146
430.14809677753044,-105.89673061049298,-481.7058494108119,-131.85647621661406,497.0565635526075,-312.0826639293335,17.38367505723364,264.64234622702685,-104.63863460173485,20.266043524212364,-272.7113373347873,-254.80931784665748
461.2516207814306,-62.61525516458048,-475.66447651423005,-168.74025806034155,506.45591497721347,-285.4073046948141,7.351035712303597,273.18541727526673,-76.23481305185061,84.31252121246466,-209.55814233677523,-187.76126795676316
494.90276206176753,-16.80796977695389,-468.9191417763545,-208.36225290812075,516.4122584325272,-256.4565170714514,-4.377516008809507,282.56493760191034,-45.8804340329803,153.87417290794752,-126.53137841310023,-106.08899721513622
531.3503574970811,32.27212428372789,-461.64895591319674,-251.02525682563606,527.0043148656006,-225.46412486366276,-17.552734718550784,292.65131390619905,-13.40895135709245,229.00563683809577,-21.847919351648436,-8.393819617745772
570.2990051328471,85.25182271643186,-454.0262685558411,-296.8200668351075,538.229365791713,-192.7000014367257,-32.0339626086702,303.3455809418523,21.78646010556561,310.43570921954364,105.60825419597586,106.89654544710265
