I,II,III,aVR,aVL,aVF,V1,V2,V3,V4,V5,V6
-672.4617722639958,-2212.1420941548954,-1529.44292669406,1433.946520595691,429.4657887015533,-1915.9595541564127,-39.71415856232767,-143.57086511989567,-765.7830955893021,-1370.073831384187,-1377.961086637683,-1194.2925000600007
-689.6239632859099,-2226.186374556449,-1528.1693861359927,1448.530667993315,421.559417671176,-1927.1724860977706,-42.685695190549595,-141.35349699896756,-766.9743604208403,-1368.6948474725302,-1382.9108576107594,-1194.235010709013
-714.7001030187402,-2250.0412099944547,-1528.5315020441064,1472.5186497262634,409.75319539433764,-1944.473996910493,-46.081702156279235,-139.14886832521645,-769.969053437024,-1367.8722852998696,-1391.4709451651406,-1194.7365182387043
-746.8760507333342,-2283.224517964123,-1531.0283611586633,1505.3395201467993,394.5525737995375,-1965.2530469415385,-49.8611596635303,-136.986430971647,-774.1699791664298,-1367.6734447050255,-1401.0202213841594,-1195.8864104190382
-785.7812390733055,-2325.094374290596,-1535.159293402088,1546.4600664814252,376.10390634830213,-1990.0334394414122,-54.011578307871595,-134.8457374202268,-779.2667750261871,-1367.9827587316881,-1411.7495392241688,-1197.5366499040385
-831.2022379031982,-2374.8788946045634,-1539.9766136194444,1595.3129911651035,354.44383287693154,-2019.2756724054086,-58.534554776722636,-132.70157770181547,-785.0479659176611,-1368.5953109448772,-1424.2388662523083,-1199.427699620938
-882.3771362817961,-2431.111847753343,-1544.7809513846037,1650.6750810535195,329.82271028232776,-2051.1715598116084,-63.383638238445144,-130.4840717662583,-791.1526929756168,-1369.3050841788775,-1437.877131986753,-1201.3457594525798
-938.6730790252271,-2492.4507825912406,-1548.7961559650964,1711.4498542465103,302.41253376035985,-2083.801104550073,-68.5231435933322,-128.10336966013926,-797.0678526907159,-1369.8863056462985,-1451.6150451807027,-1203.0359718231834
-1000.1218531134397,-2558.588745661629,-1551.2135155207288,1777.4723136195523,272.16587347926463,-2116.248110782839,-73.97941737984155,-125.5038199084458,-801.9904542220428,-1370.1382052551007,-1463.661542002674,-1204.1973483744764
-1066.6598344616518,-2629.1931739654283,-1551.3042852288595,1848.5313297615935,239.07861888487474,-2147.5188791289506,-79.78142877528747,-122.6090520770145,-805.0257393869988,-1369.8804546654812,-1471.8146395495658,-1204.559264917921
-1137.9975145824328,-2703.4979330908077,-1548.183391441013,1924.037017036175,203.18870808545987,-2176.24044785289,-85.94923941293695,-119.31974963698211,-805.403643472233,-1368.9015418072017,-1474.0239146702388,-1203.8388576220536
-1213.1851449276,-2779.964012461424,-1541.1336386283297,2002.663763255234,164.7862353265652,-2201.115272045396,-92.46245841044436,-115.47585843477229,-802.5168382696236,-1367.0213278335427,-1468.8121775651728,-1201.8665391728186
-1289.5252336226183,-2855.021383556619,-1529.9911109825675,2081.14845159315,124.84126652458976,-2220.8550593448117,-99.18283417425552,-110.7597597022902,-796.0806143697031,-1364.1466821501317,-1456.0289575436273,-1198.7711468366158
-1363.5420724832602,-2924.217583688048,-1514.860592941646,2155.3722285704207,84.63236341704027,-2234.1856670591615,-105.91960462645154,-104.80463373177115,-786.0200785853593,-1360.2300553365822,-1436.211195843071,-1194.820942213118
-1432.2286833929331,-2983.857732699146,-1495.9557199287417,2221.887542513175,45.31316032249908,-2240.141519848905,-112.5057348018577,-97.31155929728924,-772.2957108416512,-1355.2566022106378,-1409.9035936828711,-1190.27913722298
-1492.369091085302,-3030.034853283795,-1473.599302778413,2277.015918483927,8.12263114275429,-2237.8178321085193,-118.76274670023368,-87.98738690755921,-754.9753655507939,-1349.2332983053036,-1377.8028081605567,-1185.4494732915791
-1540.4834500795203,-3058.4120545128444,-1448.0307935355884,2316.6427356719773,-25.64093759761857,-2226.1558758131278,-124.5103558616443,-76.58534175580787,-734.2159125853029,-1342.1515199940548,-1340.450620761124,-1180.6138443978277
-1573.490440704008,-3065.176281761239,-1419.4857470895838,2337.121093758044,-54.81059520114351,-2204.258155741969,-129.58952732152005,-62.91749244022882,-710.2505212519353,-1334.0056822517004,-1298.3868721358517,-1176.011774241566
-1588.3899871150631,-3046.6605649642643,-1388.3529957220264,2334.9458618169633,-78.22262056742183,-2171.417122276465,-133.83078334183324,-46.73770231153464,-683.4658115755881,-1324.8147980780896,-1252.590005244373,-1171.9223746469768
-1583.3505283750605,-3000.823770962741,-1355.0547644900344,2308.095798796509,-95.07116150045815,-2127.429140222576,-137.11956880868593,-27.972633159585218,-654.3023035107159,-1314.6164684331832,-1204.1236193688524,-1168.5314299461259
-1559.2653682115504,-2929.3723100418288,-1319.9680949680621,2258.004179946164,-105.40220881787863,-2073.0968576054897,-139.4754336640939,-6.905658047644268,-623.1484447911616,-1303.4661656345552,-1153.9175126853672,-1165.7837912664131
-1518.4204341069785,-2835.9216294910584,-1283.4848666988314,2187.8627112846343,-109.69977669052905,-2009.782051132721,-140.9835922099047,16.002904466597077,-590.4085751299725,-1291.4369481052065,-1102.9084008584687,-1163.5114181458478
-1463.356790343591,-2724.5139777089003,-1246.031382076841,2101.181723913835,-108.52620583876161,-1939.0603037604124,-141.75216406162005,40.084467869539154,-556.5199761064887,-1278.6291005095443,-1051.9120856511245,-1161.5180503959716
-1397.1117318333118,-2599.7847976080598,-1208.037996575279,2002.0531415321511,-102.6225529175969,-1862.678284517667,-141.90671993045322,64.74580035096798,-521.9619682953809,-1265.1439816726634,-1001.8008911214018,-1159.5779199864003
-1322.543690706157,-2465.8373756610704,-1169.94929791494,1894.2344935895014,-92.7287379683069,-1782.1866125726647,-141.53528796666063,89.84722775193674,-487.314990233008,-1251.0550717820383,-953.7885777677443,-1157.5188821174895
-1242.3356596202923,-2326.504386404807,-1132.2512762602298,1781.2381808087105,-79.54666184658836,-1699.12345698409,-140.71456017998167,115.36045942986283,-453.20294762802337,-1236.446262813855,-909.1456870008973,-1155.2058376654893
-1159.7322711314837,-2186.483505177656,-1095.439940208698,1667.3174386308535,-63.94987362846282,-1615.3339299721379,-139.55922693073427,141.23538048037145,-420.22778611588035,-1221.4245601684993,-869.0313147500486,-1152.4722620341681
-1077.5177994851094,-2049.9809573621537,-1060.0803573421451,1556.1687522089783,-46.6642663582842,-1532.678245451729,-138.1770187093233,167.20499251663767,-388.97146928969016,-1206.1364827244224,-834.4117147434538,-1149.1960052950144
