I,II,III,aVR,aVL,aVF,V1,V2,V3,V4,V5,V6
501.9618308822871,146.39170162015287,-324.8255809204105,-221.65301133821293,526.7212571428314,-61.262777717693716,-124.51365116090851,1255.638865668523,1121.2872922058882,462.938438389041,296.07101314812417,406.782833029275
498.3859551484919,140.34270959897725,-322.68548917170125,-212.02292568657396,525.7113294115668,-73.90570772441573,-121.23414180814738,1256.7382425388066,1122.939267829099,455.71612239225954,290.85676942866576,408.4797813616597
494.384179416815,127.65376032431854,-328.5050764996394,-201.4425203920491,526.0105765372252,-90.12984861748684,-119.16920536361509,1256.7128281962875,1124.0191528804414,445.8177843835239,283.17865233743436,409.2130613143878
489.9326561423536,108.41587680788973,-343.4285016884685,-189.96582583746277,529.2088524177701,-108.8564208494433,-118.37228595451033,1255.7983859406836,1124.8388972042437,434.2293422067588,273.62681461834774,409.02043434330307
485.0023336234487,82.98198074944752,-369.3546639506069,-177.66757716346274,534.6947906254151,-130.19967124726085,-118.65563074978381,1253.8393364310402,1125.1118157992605,420.70845893960507,262.0710729121485,407.7944286741184
479.5620279789722,51.8955394275884,-400.1451824644186,-164.66052222377948,540.9100235672234,-154.7557466017508,-119.70860538185924,1250.4302914641323,1124.2577980298256,404.43521509516216,248.0520193846599,405.37087773654764
473.57582196976085,16.04965915209332,-434.83999094819706,-151.0423207526539,546.7609297580866,-182.7217023674656,-121.11197750153806,1245.4709495863044,1122.0236373347927,385.3930224572126,231.69198261593178,401.6653205909381
467.0094544745127,-23.479231799890243,-471.4056783945085,-136.88952364389212,551.4008112782708,-214.25148011081677,-122.44257844855036,1238.9525238391595,1118.2293884035983,363.668611080591,213.18251623585223,396.6030962181915
459.83889253952304,-65.64389621574082,-509.61937667668576,-122.25899618460521,554.8571459902411,-249.30786770144303,-123.46615416602764,1230.8711755734766,1112.722725670898,339.18509465393316,192.5254759628584,390.11161009034635
452.04246880393436,-109.45371813838995,-550.2018113245011,-107.18991127226475,557.5955175829278,-287.68690717720233,-123.97679738438154,1221.2564474305357,1105.3938726057927,311.94396725245923,169.73863894665587,382.12517325943077
443.5972395657952,-153.9253760062666,-593.2500510438844,-91.7321939551072,559.6389072055362,-329.4512313310612,-123.68187732407128,1210.0350738075454,1095.9873870763818,281.7116487459908,144.70977135522978,372.5462019729799
434.47706082563235,-198.33643050995664,-638.4537606393509,-75.9174042779556,560.9407258287704,-374.53421219827055,-122.21808414589748,1197.0705563016782,1084.1895467974016,248.2908404065987,117.31997751079432,361.2618674916924
