I,II,III,aVR,aVL,aVF,V1,V2,V3,V4,V5,V6
-347.573428277535,-50.069336615567785,120.71177672717738,183.4134222015507,-141.94748104130568,113.18428308751771,-476.24690824248296,315.19196189547415,-342.95569650513266,-1109.126317565625,-460.27294311505153,-464.31578931018163
-345.5276463726226,-51.66096109974285,123.48829369789325,183.21837125267413,-140.0206822504763,111.44671102147248,-489.9943030871063,323.8433536686661,-342.16019466367993,-1107.5659846918138,-461.7886369325424,-469.9015818017251
-343.6088056655294,-53.33219824321968,125.01426644833214,183.13443443191505,-138.17072364724828,109.7098969313585,-498.4807139698762,326.19500554535887,-342.9157588225955,-1105.7864164088755,-463.0858203396265,-477.7269728550263
-341.83809876376836,-55.08191464386007,121.00339824446046,183.17328727013052,-136.40808919276833,107.9827592631167,-512.4757447443177,333.7926366004581,-342.91915387369386,-1103.775804429361,-464.1339988491995,-483.4931304484465
-340.24805745699695,-56.91403535682576,113.74020376812592,183.34734696558746,-134.78091447534516,106.2675462825629,-526.1938354997535,340.8463843522671,-343.2842557301725,-1101.5263221464327,-464.9092097787009,-489.1777217193525
-338.8787781526771,-58.834687436223255,109.41083391631685,183.6688932253924,-133.36348034467807,104.56323257435128,-542.513753132482,347.20571051635517,-344.07995036150743,-1099.0320773019318,-465.3912852075416,-494.75081239629736
-337.75577186686223,-60.851371367912876,106.82374046371494,184.15249743382267,-132.1787974474969,102.8686019336881,-558.9933257036189,353.56328677024703,-345.2626458859586,-1096.2868237931725,-465.5580333315007,-499.90471627069417
-336.9146220298502,-62.97129373934687,104.22469138332924,184.81115125709567,-131.28608281911846,101.18158502118595,-572.6635739821712,360.0177246572449,-346.8865366747364,-1093.2850961588476,-465.3898748680016,-504.5386644527367
-336.4286080970942,-65.19753186323369,102.40599651721449,185.65167242398164,-130.87718524094493,99.50113603599627,-583.808610622704,366.2715652931887,-349.0536352971925,-1090.0213671157649,-464.87248958265616,-508.70207999247276
-336.3705974784401,-67.53192117019208,101.7047710627129,186.67933148181984,-131.14743563539196,97.82676620738778,-593.2365445540204,372.19787439506194,-351.83112794867264,-1086.4903189722356,-463.99273741977873,-512.3901529235053
-336.79390236087767,-69.97775411370226,101.90036136640141,187.89969143694924,-132.23439264066786,96.15611415683384,-601.8184294094686,377.76824495058514,-355.2764498619282,-1082.6894066616528,-462.7394088435265,-515.5641082898776
-337.7268490640106,-72.53850092344999,103.0127164923253,189.3200338845116,-134.19414516979515,94.4879774068182,-609.8285272475325,382.9181887450954,-359.4508477479471,-1078.615337903112,-461.09870786371744,-518.1939545417366
-339.1334925578746,-75.2190789074007,104.9169308155003,190.95459272236684,-136.8640892881659,92.82470570408329,-615.074993833528,387.5765158403279,-364.4143869685522,-1074.2610083646546,-459.04665249726406,-520.2349385073126
-340.9435577715597,-78.02460992276595,107.28666205059437,192.81978387175567,-139.97030483772355,91.17012513140962,-614.467179064673,391.6856272340704,-370.22194233024885,-1069.6189338338027,-456.55585862771557,-521.6322603862901
-343.11291857795123,-80.95686765020838,109.81172448649319,194.92798675944414,-143.32927440904393,89.52969230831069,-604.8955556586609,395.20735643669565,-376.9094500470848,-1064.6810771731118,-453.60146695325227,-522.3344727711718
-345.5736719306523,-84.01724839516555,112.06833801066016,197.2907690463793,-146.68915337525678,87.9087422986395,-584.4249428292612,398.1041037145459,-384.51114577809545,-1059.4417756857652,-450.15981748579713,-522.2923057401242
-348.19885703616995,-87.20900196214342,113.45848115393775,199.91871300530806,-149.6276544261161,86.30900998252034,-554.3500035547019,400.3164324525917,-393.07882075020825,-1053.9044287941115,-446.21211829518717,-521.4667539121575
-350.8645720442426,-90.5338820441878,113.41740593317354,202.81910887011506,-151.7431533136623,84.7317509583452,-517.4760067507654,401.78859881287747,-402.65867543342273,-1048.0748277336409,-441.74361729808055,-519.8263799512954
-353.4605042964325,-93.99193507435751,111.41663624358947,205.99854831172507,-152.67557206438232,83.18027021299373,-476.9751484599036,402.48279036754366,-413.28157922467085,-1041.9542541344824,-436.73871768703856,-517.3370183087308
-355.92961654686263,-97.57850922114521,107.20368779447446,209.45689921995196,-152.2456141836971,81.65930141619326,-435.4778942898546,402.38265380949895,-424.9551951391501,-1035.543581551345,-431.1872020600576,-513.9739398164255
-358.3601848425848,-101.27896341258752,101.21077550178934,213.18009323915035,-150.75271004913932,80.1768975373503,-393.22666334434433,401.51706618568755,-437.63842101400377,-1028.841563153915,-425.08919857142166,-509.7307722067309
-360.90891891420614,-105.07325179307759,94.18906784071318,217.1466508931389,-148.72438736167072,78.7430536242439,-349.57335338070925,399.9417892187668,-451.26191911744587,-1021.844598218236,-418.4504725806049,-504.61086961683924
-363.6993899083207,-108.94009615770236,86.82843571052763,221.33117555064797,-146.60319025984413,77.36626250502096,-303.898496280447,397.7080186180492,-465.7566426952433,-1014.5554121828002,-411.2823220870925,-498.62816659143
-366.8825332862011,-112.85613873534473,79.90405953290083,225.70606715777063,-144.9201666530828,76.0564382153529,-256.42751802272505,394.8849952696814,-481.0371523447731,-1006.9727045188944,-403.5975102944268,-491.79853308307503
-370.6482216115263,-116.79848823773393,74.16573504920835,230.24816688040193,-144.30634098438142,74.82692539167397,-210.0853598491628,391.57023785123465,-496.9992754502168,-999.0780009927627,-395.4025865396428,-484.12444007597946
