I,II,III,aVR,aVL,aVF,V1,V2,V3,V4,V5,V6
-956.9143827703133,-1271.6587754877246,-345.56723048357026,1106.0823384597,-321.30743041180887,-814.0198073586755,2174.4865850314636,1437.7559891293797,155.17568430336723,-915.3932459234027,-1011.8387371188795,-1144.2202061565363
-957.016075067403,-1272.0469934520167,-346.47164393087655,1109.9106576505433,-322.70098530034346,-814.8708307721317,2174.286345983157,1435.0651979863362,153.08472514270352,-913.747357360825,-1013.946963156623,-1143.2433093945785
-960.7888904921923,-1274.2513588520835,-341.57415107875977,1117.0102222357389,-328.21571653250135,-814.2403097391029,2199.939753762734,1430.7846455668673,149.05437019356071,-915.266079717786,-1016.8109027420714,-1143.8951959790031
-968.2927522596964,-1278.329838334049,-330.07192049335333,1127.4059062334259,-338.13225506025526,-811.7959872576484,2257.288519041935,1424.865713331668,143.0665060388245,-920.4008900796841,-1020.4330138137547,-1146.4017854752126
-979.3735490289857,-1284.2742268639113,-312.81820905361644,1140.9693233112757,-351.9405553104346,-807.7950118460636,2340.4633145385747,1417.4139480411018,135.22615007993866,-928.5378914887508,-1024.7691149592497,-1150.4468569133896
-993.7548081070427,-1291.9868250391687,-291.44958975340256,1157.4645585483856,-368.75800178356366,-802.7398135087542,2439.3842475396636,1408.6194402007231,125.72935798855073,-938.5641564626103,-1029.728268605498,-1155.438265722436
-1010.9974244802431,-1301.4722166528052,-267.5783013447941,1176.5608983190252,-387.5916764375268,-797.2491256441346,2547.8453391491826,1398.7230917278732,114.77308248445689,-949.4996861899444,-1035.269297810317,-1160.9307249808612
-1030.6433878824098,-1312.7326983230305,-242.91830470748218,1197.9154345847164,-407.34144718025897,-791.9293512424834,2658.96844528655,1387.9898113770369,102.58840594413631,-960.2216237115642,-1041.336359197545,-1166.394635213331
-1052.4354502477631,-1325.6541457411397,-218.80763293444244,1221.2982457182243,-427.0908058094735,-787.0019290874367,2764.640101481249,1376.6329444293044,89.45792116433364,-969.5691315778572,-1047.7906006122353,-1171.1617529800362
-1076.1188633982542,-1340.154382053193,-196.42996241973654,1246.4929799239294,-445.9950397532029,-782.648586998321,2857.1855339917965,1364.8521657902013,75.65529828499754,-976.5132550030813,-1054.4969004979669,-1174.5919014001895
-1101.3189613826225,-1356.1527462695904,-177.340363553536,1273.204181219811,-463.0463428616224,-779.2571707563726,2927.5267623294403,1352.8853717783606,61.452953960804976,-979.8991970924089,-1061.3341504422906,-1175.9801639491943
-1127.5453206803413,-1373.7355581412112,-163.05150054014175,1301.106689990661,-477.3058163434755,-777.4523716581111,2967.552524912467,1340.9664129890095,47.059245893984446,-978.9332268632879,-1068.2505787351158,-1174.800957446526
-1154.025532414675,-1393.4512461889294,-154.84149999706344,1329.8114454041645,-488.0251839926028,-778.4284925442951,2972.893812961561,1329.313024664179,32.500323274188595,-973.7915602539892,-1075.3924313927746,-1171.0678518899467
-1179.8623006628404,-1416.0180242531017,-153.83703584491641,1358.8917374032615,-494.5767972392571,-783.6019538963044,2941.0925441960653,1318.1331153834044,17.71885805648147,-965.1040958720324,-1082.9907756707157,-1165.0503789911652
-1204.3020106490892,-1442.0512711412,-160.7760765583336,1387.9921763378595,-496.5355777929718,-794.0990990277281,2871.3522249372654,1307.602427884783,2.6985959114177915,-953.5780269116501,-1091.2246365840197,-1157.0360876408308
-1226.5591729536757,-1472.1409536569665,-176.2738893111658,1416.72825330443,-493.55647034299216,-811.0331963323076,2763.3845596449232,1297.8862539463792,-12.6122098324418,-940.0526998283659,-1100.292220378212,-1147.3959488984765
-1245.7445070256863,-1506.7055076489887,-201.13049174620323,1444.5940579383048,-485.2136484614574,-835.5238567354742,2614.8868754552295,1289.1647149825822,-28.31503123995412,-925.1932685701937,-1110.4045149890233,-1136.4588391312873
-1261.0429279362465,-1545.9903305853504,-236.01486701448243,1471.0847104184058,-471.146412750512,-868.4716224553948,2423.690555450144,1281.6104635307597,-44.47884439859773,-909.5508507510125,-1121.7250773258672,-1124.5087501662965
-1271.6699803842541,-1590.2919043543711,-281.4092760054031,1495.730904920211,-451.09990341936503,-910.7651077117255,2189.3688512365734,1275.38327809677,-61.16529884344536,-893.8772819389011,-1134.4213980015184,-1111.9309102719476
-1277.1155881803868,-1639.6021561225616,-337.32737294596996,1518.1634769257844,-425.04462445501525,-962.729453345391,1913.3766420573127,1270.6124302072542,-78.31900637961597,-878.7452053519527,-1148.5327298629056,-1099.027996942135
-1277.5002634835848,-1693.298036844017,-402.87275403395427,1538.2685417845564,-393.3579703822017,-1023.4713483768907,1600.6136761964367,1267.3712071224568,-95.5884624486786,-864.2105649850504,-1163.7975889558859,-1085.8224979802335
-1273.2693272473746,-1750.442926976091,-476.6442917455992,1556.0650774471019,-356.65613614468526,-1091.4772873670695,1258.0439368176787,1265.6971090497698,-112.48485897886471,-850.1147646109865,-1179.8084829332165,-1072.2259608591978
-1264.9592963639877,-1809.8260592809,-556.9591500736415,1571.5560877832318,-315.7310498422006,-1164.9094961290084,892.8672356589616,1265.5920243833932,-128.54890156439484,-836.2107796529895,-1196.1250912079395,-1058.1601696094506
-1253.2034248158109,-1870.2159259596492,-642.0424161615146,1584.8059940218104,-271.4166768447419,-1241.8255923364773,512.9691245103438,1267.043517228724,-143.28462527544818,-822.224770384843,-1212.27523082432,-1043.5188085356801
-1238.514076708424,-1930.8401078327204,-730.5398233303868,1595.9309397901366,-224.31495938629584,-1320.8473728208824,126.39599003795111,1270.0698857310388,-156.19291349320423,-808.1259131824439,-1227.8626336737761,-1028.2415651876663
