I,II,III,aVR,aVL,aVF,V1,V2,V3,V4,V5,V6
-266.94421141186035,-977.5284909240754,-749.0261585176165,678.4301501872831,253.09398053135004,-796.3812948905833,948.6770651372517,921.3413116207969,-100.5921169049063,-953.9578904151988,-1083.4729144870114,-1094.4845845471443
-272.3673647815223,-982.5850798057153,-747.0527315072335,686.3379884007018,244.8230442066029,-792.3999881882175,950.3331817811775,920.9259441293609,-98.4664515447261,-964.1335655969974,-1079.5693681863506,-1092.3357651410743
-280.95945293055524,-987.6185578680871,-743.2976878958502,694.6902584099066,235.34886622428655,-788.8210405372695,951.6466607088735,920.4073697047564,-98.77626307700748,-978.8660925495973,-1077.377983902424,-1092.2059225387006
-292.5138436439354,-992.5942761412956,-737.0538402535271,703.3978957374612,225.73033474734737,-785.3333872912237,952.5563734823745,920.2608868602881,-101.89458840853739,-997.5369604478054,-1077.0754782151391,-1093.9157115679477
-307.0012846476225,-997.4785728338976,-727.9137082026662,712.3772936975712,215.49758069152537,-781.3649805904765,953.1202233486084,920.7044111259085,-107.43955460511535,-1019.9691135327232,-1078.1692558025834,-1096.9851149769593
-324.41133237979193,-1002.2388608690013,-715.6735103147441,721.5127889394265,203.51504396816554,-776.3605425519999,953.4471682198008,921.8654056584442,-114.71471645029646,-1046.1554587122073,-1079.7765829174866,-1100.6837457014412
-344.4550840358162,-1006.8394490596384,-699.8112916636635,730.7080771166736,189.1910044798294,-769.3057873138675,953.6481425591883,924.0181715765167,-122.89562975009927,-1075.744493578826,-1081.2380927374486,-1104.5050374960945
-366.7869023654064,-1011.2467032790021,-679.8679855724118,739.8979410444118,171.94697554365726,-759.623053318915,953.8376637495021,927.5308823854352,-131.1278772661747,-1108.4880694075814,-1081.5195654658949,-1107.4190762811302
-391.1193040271494,-1015.434387695025,-655.7245618991974,749.038170559158,151.28150113608245,-748.1784163909082,954.0821665106877,932.903126434213,-138.9522370642816,-1144.5407718041847,-1078.8592752280747,-1107.209385991239
-417.18809618060396,-1019.3780590591325,-627.4239674421916,758.1140747817294,126.86969001653914,-736.3332262361963,954.4282703721574,940.7689378435928,-145.99102630989958,-1183.9675947715903,-1071.3056911367287,-1101.3534547488005
-444.78461895867076,-1023.0533555669984,-595.2741734091675,767.1148448458464,98.09865452010885,-725.621772136213,954.9624156187072,951.7772252234068,-151.6121224811746,-1226.7025774670517,-1056.6926932160627,-1087.2508887436388
