I,II,III,aVR,aVL,aVF,V1,V2,V3,V4,V5,V6
-1405.4192871496505,-1609.9958197909614,112.08524180362221,1507.774058678406,-720.4143880573728,-666.3676818960327,-49.28970292902018,2313.51159262823,-663.7426109377775,-1867.600600716327,-1087.1546938334563,-1492.584147068785
-1483.4724894846643,-1663.8277299595652,133.74932444654164,1575.692406617601,-768.7679925914357,-673.3224339070102,-87.90677728116715,2289.6355205644013,-701.2611171055332,-1893.7471704145885,-1124.7113194357962,-1531.9187468563675
-1599.1370806906223,-1728.956634645616,178.10317315335038,1662.2472641109678,-845.36300991921,-673.3392994468876,-153.2103873736153,2258.7829540978805,-762.6024548629011,-1955.146565076187,-1176.716975262927,-1593.063408679699
-1747.561854524749,-1803.1171580252033,258.6801565320853,1763.4091933991765,-959.9716451954204,-666.0488510377579,-244.58086499308467,2220.6935416125402,-851.2861429424585,-2062.8600936274306,-1240.5952445368366,-1679.2763751272432
-1927.1025354535361,-1887.577522369058,369.08560033880764,1878.6067174940788,-1106.652102134573,-652.1738169770003,-359.7159872359929,2174.6744193170716,-964.5295612183488,-2214.097682367104,-1315.859170118452,-1788.3963496268925
-2137.1481850857085,-1980.4141903880852,500.2736237992316,2008.626504141869,-1278.405699201717,-633.010658197176,-495.784598611042,2120.074892908826,-1098.8786659535024,-2403.3306106404657,-1402.7642365267645,-1917.944952923315
-2375.9884214317367,-2082.0207487670336,654.4232435378035,2153.850368976405,-1478.7838505713448,-610.3051821037548,-650.1002134130213,2055.5722583641736,-1255.3825326852416,-2635.2119734276052,-1501.2743056826105,-2070.1515649953008
-2641.8230265507113,-2191.8397044982003,832.502619748387,2314.626288048691,-1709.9140270216963,-585.8105362321193,-820.2573612102799,1980.268793958956,-1434.3812435132897,-2911.3393647413536,-1611.3602451545275,-2246.219133648073
-2932.2474875434914,-2308.8287690366838,1028.325629105131,2490.1120037451824,-1965.5213117573394,-560.4553819481666,-1004.6762902160139,1895.0198213396627,-1632.1801675465133,-3221.4923805701483,-1732.33937318538,-2442.1555982237783
-3243.8250771071043,-2431.745418752824,1234.6225106072086,2678.650631143778,-2237.531619896033,-535.053437507322,-1201.7466596915147,1801.4181603839368,-1843.984037895508,-3552.1747241472776,-1863.0094470035397,-2652.4205427643465
-3573.350232362852,-2559.6862584311534,1443.7939294208536,2879.272213927821,-2517.953833816757,-510.8265995912276,-1409.4917933026115,1701.4235313867528,-2064.7567643001616,-3888.008699413484,-2002.500576032005,-2871.2656813917733
-3915.9360846727204,-2691.4361775215275,1647.5778250370304,3090.1170622710565,-2798.2697501811167,-489.33459591742803,-1624.6703125114013,1596.9411966077362,-2288.9873323346205,-4214.93246572552,-2149.30749555467,-3092.7032377746673
-4262.653677514578,-2825.0157100563183,1839.1874491340636,3307.1629319079893,-3071.634055314117,-473.0232671823845,-1841.044970170798,1488.7363606513552,-2511.732677035682,-4527.679589766856,-2300.40929016718,-3312.2036805927446
-4602.911113460838,-2958.174661695112,2012.6545728687652,3525.50410593592,-3332.01869294828,-464.6619077648442,-2051.103989866548,1377.2525710708544,-2728.276666761281,-4824.473340112531,-2452.15371607452,-3525.822841283731
-4926.206659672119,-3088.39731386093,2162.366919839338,3739.621297251307,-3573.4445412060754,-466.38705682000244,-2247.9267737511695,1263.32412467534,-2933.872320561579,-5103.430356617608,-2600.6235789717075,-3729.420570774171
-5222.046952610117,-3213.300414801249,2282.672032971991,3944.1000036796995,-3789.242094288862,-480.31422167684553,-2424.592891748273,1148.1930327006146,-3123.388237288211,-5361.0323847121645,-2741.9197737242343,-3918.2952997221805
-5481.477468232449,-3331.3906781171577,2366.7902872906193,4135.238222108739,-3970.631992412267,-508.73117722809684,-2574.7279599027083,1034.0192724839646,-3290.697533917134,-5586.989307774552,-2873.0443618661675,-4086.2039944327003
-5696.875460731573,-3441.458831775359,2408.346445797592,4310.019822909225,-4108.7036309174155,-553.5638052449376,-2692.8533195850473,923.4459473084281,-3429.68094462299,-5768.898393301781,-2991.4646092260837,-4226.670941689414
-5860.546533820849,-3542.102692752363,2402.369190472166,4465.116892988059,-4195.55873104607,-616.6755306469424,-2773.501327465022,819.0538415812684,-3534.7215978344266,-5896.642839134948,-3094.51365652757,-4333.893983089295
-5966.747836991713,-3631.8895354487227,2346.035966468604,4597.4398094083435,-4225.760171484265,-698.8525168266275,-2812.8129525484637,723.2739053754769,-3601.631309763283,-5963.046431968182,-3179.8992907076836,-4403.579184647296
-6013.335398541479,-3708.976086702014,2240.3812589841377,4703.8226465650405,-4198.897316001014,-798.5143356228282,-2810.253939501751,638.1153960723302,-3629.0941234304764,-5967.246564873434,-3245.829103222968,-4434.512292856888
