I,II,III,aVR,aVL,aVF,V1,V2,V3,V4,V5,V6
-1447.2060775189907,-929.981419596638,484.73231538517246,1170.6242933652911,-996.8694693060187,-243.82059559866036,-214.36250446399836,-47.234333395766555,-506.98156104524986,-571.4725219207515,10.835880572375517,-237.99571120973653
-1463.7592460985647,-948.6867094118521,484.75039027292314,1186.2416339419003,-1004.6291435375207,-254.95568053374348,-229.7116115189853,-61.190316896130106,-520.3626328156987,-585.8681703039415,-0.4889677342750694,-247.6336416563304
-1508.8634414172238,-992.2611446124092,486.76960504108285,1229.588516720948,-1027.8393540821692,-274.72810818701885,-255.33785120342293,-83.99861154979268,-539.9861887754788,-616.472882397521,-18.58240984853501,-269.469101591362
-1582.9383221177416,-1059.803447132126,491.2068290786684,1300.4256439105386,-1067.3963364825386,-302.2541672186938,-290.04808928178846,-114.96564960816895,-565.5853731394853,-663.6746415297666,-42.45270144586938,-304.2932267523446
-1683.594527115929,-1150.9782241649525,497.65640130344394,1397.5863816673213,-1121.4964952214975,-337.93194966213935,-333.3669944072706,-153.5621325956548,-596.8493046587406,-727.8452301277289,-71.84277287975998,-352.11968784443997
-1806.9567059724582,-1264.8974768851974,505.3539189331629,1518.8684816749928,-1187.0667881863867,-382.3060551550599,-385.07938779063926,-199.34258845866665,-633.5534205454959,-808.9794859788609,-106.7927109696542,-412.4579727742378
-1946.0205872060883,-1390.1601531556737,513.5846897193186,1653.9699232060923,-1260.4380551936583,-430.36248050111436,-444.07778734200804,-251.1550206661431,-674.7756762216126,-907.3539812801203,-146.65060596596163,-484.9576514867697
-2093.5301864049193,-1515.4712982329863,521.5774718268009,1792.5236256180046,-1337.8709036263458,-477.2745019904504,-509.15768435981147,-308.0457921765501,-720.0403704237697,-1022.3686420173616,-190.7200405027892,-568.9996924987772
-2247.987316134915,-1650.646184945477,528.718828227799,1940.2509713306067,-1417.048245785846,-529.3760277216994,-579.518413264276,-370.1141036920131,-770.4958777980311,-1151.3917048198568,-238.6329862095697,-663.5784000688042
-2408.1660351455,-1806.1315453433954,534.4499200621799,2103.4109248970794,-1495.9502158297164,-593.2617716178534,-654.1895375983603,-437.56030585643543,-827.6486405641396,-1290.604728038612,-289.9000440097971,-767.3080944087278
-2566.836017988254,-1966.744075686028,538.0181122804623,2269.054817956086,-1571.894678502087,-661.9361176463221,-732.1664291609064,-510.45970419688393,-892.9867053671746,-1435.1540934262048,-344.029094920625,-878.1050404243933
-2715.505031415765,-2114.225711745784,538.6624747909817,2421.788992200038,-1641.6675860344792,-726.6596776356471,-811.9671061432787,-588.2366896649442,-967.1707933516001,-1580.0600417444005,-400.1859716359395,-993.591056350007
-2847.3182138680886,-2247.787816358582,535.6864270330655,2558.531277998581,-1700.7163644169516,-787.8773617632987,-890.7103687840388,-668.4175880236266,-1048.3880945429717,-1721.3746676549804,-456.4778490889653,-1111.3777980878563
-2954.8920039885015,-2367.0939252200387,528.4441165409618,2676.3821597989754,-1744.0485879979747,-846.1620205051214,-964.9528733441456,-747.7040119265332,-1133.7116820452568,-1855.448390311201,-510.5761935192376,-1228.9222842936963
-3030.7087820102997,-2462.439498644659,516.4932531745919,2766.2236874069704,-1767.650121447532,-896.7217452055284,-1031.567268818442,-823.1713275208456,-1220.3428873588032,-1979.1425726682094,-560.4027474339239,-1343.892081459743
-3067.1608174090356,-2523.8714989300506,499.44538047892314,2818.740077476201,-1767.8610680933734,-934.5629283333296,-1087.3847562176873,-891.8225669459655,-1305.4680083515323,-2088.5953606096264,-603.7980301941515,-1453.550794370518
-3056.1591771677813,-2544.1656727031805,476.80866914782206,2826.238382492348,-1741.2936001493485,-956.6081540140906,-1129.4005367661266,-950.8529738243874,-1387.066695009919,-2177.5110561124884,-638.5981624002319,-1554.0795301322303
-2990.543223101973,-2516.4371871760895,448.1827593945534,2781.58397701137,-1685.42628053655,-959.9248007250262,-1155.0388203995362,-997.9019354984749,-1463.5345200517122,-2239.340404859888,-662.9216279078921,-1641.503170337923
-2863.8322227377944,-2434.3245026650125,413.2905991291878,2678.0679501741565,-1598.2379000026117,-941.1876794975456,-1161.7498466118361,-1030.516602150037,-1532.749885430002,-2268.267864948184,-674.917408688821,-1711.9853042120503
-2673.1268560899475,-2295.194369568602,372.15125337099175,2512.7680119960464,-1479.1950759186834,-898.7282399974014,-1147.8822837791272,-1047.0691314765552,-1592.8453342247042,-2260.629375704036,-673.4128990669099,-1762.6166783507117
-2423.1477468935327,-2102.1606590878887,325.3657887314703,2289.797709983005,-1330.6108637796372,-834.1041012853304,-1113.658706890518,-1047.7992723790858,-1642.632314724586,-2217.731096946112,-658.7305609710909,-1792.739551766837
-2122.4028713220514,-1861.4943297596806,273.8596962406719,2016.7486820434833,-1156.374050856645,-750.2106723399953,-1060.2333943380468,-1033.727891971349,-1681.1750962564192,-2143.3577945212314,-631.9015022292446,-1802.8277084426422
-1780.6149753579361,-1582.7740249682734,218.6910276509077,1703.2735494729923,-961.0872819016797,-650.5872700300795,-989.4231644851261,-1006.4512066315859,-1708.1954942411983,-2041.68644905994,-594.3115675864822,-1793.7674249666286
-1409.1509967574175,-1277.771286439712,161.00565192825022,1361.0832062388117,-750.1661905933614,-539.6060758795484,-903.6254425231617,-968.3249766550978,-1723.7190257138961,-1917.7235992636824,-547.7966889630993,-1766.8814042801264
-1016.673698886479,-952.0947805937027,101.80353081593785,997.1958534634457,-528.5364925030304,-419.33373096484905,-804.0101499445603,-919.8714661889103,-1726.5144247750848,-1774.7668397822438,-493.3370016243016,-1722.4378213883829
-611.22702779737,-610.2752762365046,42.0715770983197,617.7228327402112,-301.12236241241783,-291.357947976992,-691.6374693696964,-861.297537355833,-1715.2837929916868,-1615.6732453495363,-431.76580698432997,-1660.6154455502103
-208.49557353617092,-271.87822584018556,-17.02226192807134,241.80246267339012,-74.95860929145469,-163.7565414833074,-571.0615320331488,-798.8008808431996,-1691.5504136078189,-1447.9326881356424,-366.6328433631726,-1584.3236803610525
176.50515674124932,44.244010934338206,-74.28899197241833,-112.14533693303962,143.21795552325628,-44.38306303690873,-447.0166930881752,-738.4711323782565,-1657.288508044077,-1278.8621876242646,-301.40683167268213,-1496.8237893321223
542.6635441647043,346.8882951628079,-128.5417247495369,-450.1093355228699,350.3487719081093,71.065481395398,-318.55427065489874,-674.7946068857977,-1610.5837489733324,-1107.7630484774381,-234.48779963499447,-1397.7183623774854
890.3013718283872,646.5397800443425,-178.6151615548245,-779.7709490782069,544.000849344911,187.51002167216583,-184.70006806079502,-601.8187452863218,-1549.9628260511554,-933.3401303576348,-164.0169307849244,-1286.812243052716
